name,Africa,Asia,Europe,North America,South America
NODE275,1.3493789258002814e-07,0.999970690985469,2.9105475249801467e-05,2.3223034850897862e-08,4.537835382710487e-08
GCA_015158755.1_ASM1515875v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015190655.1_ASM1519065v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE276,1.3573388155837498e-07,0.9999697281282348,3.00672608032562e-05,2.3309104924931157e-08,4.5567975290669054e-08
GCA_015159175.1_ASM1515917v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE277,1.3572162245453583e-07,0.9999697889328796,3.000647266764014e-05,2.330768208710816e-08,4.5565148355153886e-08
GCA_015158995.1_ASM1515899v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE278,1.3493156767054643e-07,0.9999707228724715,2.9073596802775193e-05,2.3222283915262757e-08,4.53768741992512e-08
GCA_000324145.1_ASM32414v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324905.1_ASM32490v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE279,1.3574042393829807e-07,0.9999696932413602,3.010213880837257e-05,2.330989093904046e-08,4.556951652930978e-08
GCA_015159035.1_ASM1515903v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE280,1.3652862730744206e-07,0.9999687623373815,3.103198213011589e-05,2.3394821076220562e-08,4.57570399883592e-08
NODE281,1.3493789012544302e-07,0.9999706910171987,2.9105443524005235e-05,2.322303431997218e-08,4.5378352947544554e-08
GCA_000324885.1_ASM32488v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015158875.1_ASM1515887v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE282,1.365284383056609e-07,0.9999687644116256,3.1029908167318166e-05,2.3394786975347245e-08,4.575698152199916e-08
NODE283,1.3493788513993958e-07,0.9999706910816117,2.9105379118889887e-05,2.3223033241861572e-08,4.5378351161319086e-08
GCA_015159135.1_ASM1515913v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_015159145.1_ASM1515914v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE284,1.3572779124179137e-07,0.9999697581024829,3.003729475118396e-05,2.3308400649572863e-08,4.556657398308086e-08
GCA_015158955.1_ASM1515895v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE285,1.349316599192568e-07,0.999970721915179,2.9074553957618617e-05,2.322230059658227e-08,4.5376902784922554e-08
GCA_015158905.1_ASM1515890v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_015159005.1_ASM1515900v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE286,1.966730367477399e-06,0.9191070866005362,0.08088970003506935,4.7484664008469613e-07,7.717873871016876e-07
NODE287,8.208877246568973e-07,0.02513616805113654,0.9748623605908856,2.7512613830106137e-07,3.753441149732697e-07
GCA_003074275.1_ASM307427v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE288,3.6490458804112456e-08,0.0007114136929384156,0.9992885186111224,1.3748958255408681e-08,1.7456522144077507e-08
GCA_008630435.1_ASM863043v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE289,1.329478710517024e-08,4.40687242037951e-05,0.9999559048064236,6.133952450406231e-09,7.040633102404192e-09
GCA_006376575.1_ASM637657v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE290,1.2605828336245157e-08,2.5162298188352252e-05,0.9999748124563949,5.906916264600589e-09,6.732672139794148e-09
GCA_008630375.1_ASM863037v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
GCA_008630375.2_ASM863037v2_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE291,3.0256572713803037e-07,0.9972800313832129,0.002719492985590454,6.293651686679103e-08,1.1012895260563478e-07
NODE292,1.4263677264252164e-07,0.9998796789251657,0.00012010560337966442,2.4786754323044304e-08,4.8047927712912004e-08
NODE293,1.3672759753258168e-07,0.9999658546000294,3.393940000019623e-05,2.3440406061564003e-08,4.5831966923607325e-08
NODE294,1.349445226642956e-07,0.9999706007192759,2.9195730831614767e-05,2.3224538675160714e-08,4.538083107594174e-08
GCA_000324025.1_ASM32402v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000325105.1_ASM32510v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE295,1.349445226642956e-07,0.9999706007192759,2.9195730831614767e-05,2.3224538675160714e-08,4.538083107594174e-08
GCA_000325005.1_ASM32500v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000325125.1_ASM32512v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE296,1.359446071378725e-07,0.9999668361508823,3.295890280217847e-05,2.3356073432685696e-08,4.564563502803864e-08
GCA_000324945.1_ASM32494v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE297,1.3654146888694885e-07,0.9999686358548765,3.11584456878975e-05,2.339703365576334e-08,4.576093304631075e-08
NODE298,1.3652263429567523e-07,0.9999687910669711,3.1003260558364165e-05,2.3394148280202233e-08,4.57556879801643e-08
NODE299,1.3493780284205132e-07,0.9999706919092535,2.9104551598740294e-05,2.3223018764806855e-08,4.537832622316015e-08
GCA_000324445.1_ASM32444v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000324485.1_ASM32448v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE300,1.3493780284205132e-07,0.9999706919092535,2.9104551598740294e-05,2.3223018764806855e-08,4.537832622316015e-08
GCA_000324605.1_ASM32460v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000325025.1_ASM32502v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE301,1.3574045434711495e-07,0.9999696922174471,3.010316265307491e-05,2.3309906137699325e-08,4.556953941840291e-08
GCA_000325085.1_ASM32508v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE302,1.3652252224546967e-07,0.9999687930695609,3.100125815877144e-05,2.3394118199338172e-08,4.5755639770359535e-08
NODE303,1.3493779840907988e-07,0.9999706919714435,2.9104489415992892e-05,2.3223017732828856e-08,4.5378324528885296e-08
GCA_000323945.1_ASM32394v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000324005.1_ASM32400v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE304,1.3574004946144268e-07,0.9999696972609025,3.0098119824450637e-05,2.3309823171650272e-08,4.556940043475581e-08
GCA_000325065.1_ASM32506v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE305,1.3652251022410317e-07,0.9999687932372953,3.100109044365979e-05,2.3394115546640575e-08,4.5755635383087143e-08
NODE306,1.3493779802354264e-07,0.9999706919766521,2.910448420774717e-05,2.322301764597724e-08,4.53783243856944e-08
GCA_000325325.1_ASM32532v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000325345.1_ASM32534v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE307,1.357400466089057e-07,0.9999696972989965,3.009808173494146e-05,2.33098225530431e-08,4.556939940997715e-08
GCA_000325045.1_ASM32504v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE308,1.3652241687753252e-07,0.9999687942582557,3.100006962198333e-05,2.3394098739384485e-08,4.575560655504428e-08
NODE309,1.349377955679163e-07,0.9999706920083568,2.910445250701549e-05,2.3223017115252346e-08,4.5378323506314584e-08
GCA_014734355.1_ASM1473435v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_014734405.1_ASM1473440v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE310,1.3573387681077633e-07,0.9999697281948838,3.0067194161851302e-05,2.3309103870725687e-08,4.55679735568775e-08
GCA_014734395.1_ASM1473439v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE311,1.3572779762149032e-07,0.9999697581026326,3.0037294592831616e-05,2.330840142252675e-08,4.556657557256606e-08
GCA_013392105.1_ASM1339210v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE312,1.357277048262289e-07,0.9999697590916847,3.003630567883286e-05,2.33083846789002e-08,4.55665468667846e-08
GCA_013392055.1_ASM1339205v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE313,1.3572761205805871e-07,0.9999697600797522,3.0035317749670373e-05,2.3308367947452886e-08,4.5566518178859675e-08
GCA_013392145.1_ASM1339214v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE314,1.3572152703002934e-07,0.9999697899557637,3.0005449925854648e-05,2.330766477542215e-08,4.5565118707671916e-08
GCA_013392075.1_ASM1339207v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE315,1.3493156520000612e-07,0.9999707229042357,2.907356504241476e-05,2.322228338208878e-08,4.53768733154287e-08
GCA_013392045.1_ASM1339204v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_013392085.1_ASM1339208v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE316,1.4283432321947585e-07,0.9998685769176822,0.00013120729529411462,2.4831518453090102e-08,4.8121182205473805e-08
NODE317,1.3675621804718099e-07,0.999965454084739,3.4339870444139514e-05,2.3446486794962096e-08,4.584211192942612e-08
NODE318,1.3494544278554594e-07,0.9999705882815505,2.9208167089711986e-05,2.3224745285523437e-08,4.538117178548391e-08
GCA_000323645.1_ASM32364v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000324985.1_ASM32498v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE319,1.357353863077547e-07,0.9999696521133267,3.0143271766043876e-05,2.3310117356358903e-08,4.556940364305358e-08
GCA_000169655.1_ASM16965v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE320,1.3493190353121282e-07,0.9999707186237665,2.907784498092919e-05,2.3222355600710732e-08,4.537699347371434e-08
GCA_000323565.1_ASM32356v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_000323725.1_ASM32372v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE321,1.4217058582025682e-07,0.9998692978486793,0.0001304873478478537,2.471669399593919e-08,4.791619310802116e-08
NODE322,1.3912307972863838e-07,0.9999281781954169,7.161197761339893e-05,2.3980803656906322e-08,4.672308637527195e-08
NODE323,1.350294744331982e-07,0.9999694306945095,3.0365619488129405e-05,2.3243877040724712e-08,4.541265067738363e-08
GCA_016102575.1_ASM1610257v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_016102755.1_ASM1610275v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE324,2.0773123616479228e-07,0.9989378540489007,0.00106182564226249,3.9840659888092836e-08,7.273694078361749e-08
GCA_016102545.1_ASM1610254v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE325,2.055036915446413e-06,0.9679137789033122,0.03208286619294213,4.937438049053515e-07,8.061230254978216e-07
GCA_010974855.1_ASM1097485v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_016102565.1_ASM1610256v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE326,2.1791912026792371e-07,0.9974253626687148,0.0025743006241736293,4.222395804147465e-08,7.656403342563802e-08
NODE327,2.1473492845882888e-07,0.9974869112705511,0.0025127572496289807,4.1443007267206074e-08,7.530188403340176e-08
NODE328,2.063524327613238e-06,0.9655825836885782,0.034414049859078935,4.948031272173926e-07,8.081248881318417e-07
GCA_001617735.1_Yersinia_pestis_M-1763_genomic,0.0,0.0,1.0,0.0,0.0
NODE329,2.1107012959015924e-07,0.9989028343109011,0.001096839580608548,4.080524265810985e-08,7.423311815744579e-08
GCA_001613895.1_ASM161389v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_003074295.1_ASM307429v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE330,1.4093122847217453e-07,0.9998900636545567,0.00010972331544214835,2.4533181101664934e-08,4.756559158942061e-08
GCA_003086095.1_ASM308609v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE331,1.3671686884386882e-07,0.9999660940297938,3.369998988593465e-05,2.3436885857251275e-08,4.582656554887716e-08
NODE332,1.3573394350201006e-07,0.9999696726030745,3.012278433541601e-05,2.3309786707115134e-08,4.556885996121597e-08
GCA_002412305.1_Y.pestis_A-1809_genomic,0.0,1.0,0.0,0.0,0.0
NODE333,1.3493185657386476e-07,0.9999707192600608,2.9077208761740543e-05,2.3222344971164347e-08,4.537697595409169e-08
GCA_003086075.1_ASM308607v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_003086115.1_ASM308611v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE334,1.3654073455015935e-07,0.9999686453004013,3.114900130585624e-05,2.3396880908335136e-08,4.576067736672606e-08
NODE335,1.3572808680105621e-07,0.9999697542889433,3.0041107828660262e-05,2.330846314850218e-08,4.556667812471288e-08
GCA_000275685.1_ASM27568v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE336,1.3493166880487074e-07,0.9999707217967532,2.907467236940834e-05,2.322230257795546e-08,4.537690605651303e-08
GCA_004023585.1_ASM402358v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_004023595.1_ASM402359v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE337,1.3572808680105621e-07,0.9999697542889433,3.0041107828660262e-05,2.330846314850218e-08,4.556667812471288e-08
GCA_000323245.1_ASM32324v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE338,1.3493166880487074e-07,0.9999707217967532,2.907467236940834e-05,2.322230257795546e-08,4.537690605651303e-08
GCA_000323205.1_ASM32320v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_000323225.1_ASM32322v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE339,2.0616095096848282e-06,0.9638522710131591,0.03614436549525149,4.944558091369008e-07,8.074262705472022e-07
GCA_009909635.1_ASM990963v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE340,2.174919103303741e-07,0.997004855861291,0.0029948081106865817,4.213370780063096e-08,7.640240436868959e-08
NODE341,2.1150141281197562e-07,0.9973535679232327,0.0026461057952552693,4.070354091851081e-08,7.40765582523337e-08
NODE342,1.4115700696315708e-07,0.9998860209474896,0.00011376564367389258,2.4592180648382526e-08,4.7659649227548786e-08
GCA_016102645.1_ASM1610264v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE343,1.351210392033083e-07,0.9999681215012948,3.167466410047283e-05,2.3265533661283457e-08,4.5448031901476676e-08
GCA_010974835.1_ASM1097483v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_016102555.1_ASM1610255v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE344,2.0087146949640015e-06,0.9672224075984156,0.032774314018877634,4.822511068521381e-07,7.874169048708844e-07
GCA_016102775.1_ASM1610277v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE345,8.601615366736404e-07,0.025747271639722225,0.9742511861208842,2.885065362902904e-07,3.9357132048285316e-07
GCA_016102665.1_ASM1610266v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_016102685.1_ASM1610268v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE346,1.4951934654952574e-07,0.9991521456829188,0.0008476276082687423,2.6457674605141546e-08,5.0731791409901084e-08
NODE347,2.0810252378774894e-07,0.9985120838648667,0.0014875954553970978,3.9832106253409225e-08,7.274510597585696e-08
NODE348,1.397365509777425e-07,0.9999205522950835,7.923686583892178e-05,2.4133458808494118e-08,4.696906776467504e-08
NODE349,1.3583781281859896e-07,0.9999682144558597,3.158076528454633e-05,2.3333358897484697e-08,4.5607683882344085e-08
GCA_003074355.1_ASM307435v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE350,1.3493520471995618e-07,0.9999706739783885,2.9122485081902658e-05,2.322310155059269e-08,4.5378223221645e-08
GCA_003074335.1_ASM307433v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_003074375.1_ASM307437v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE351,1.3584389742163527e-07,0.9999681830937723,3.1612119186159926e-05,2.3334061552222e-08,4.5609082536988436e-08
GCA_000006645.1_ASM664v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE352,1.3572518745804924e-07,0.9999697394645399,3.0055935312608823e-05,2.3308485873127238e-08,4.556647407267925e-08
GCA_000970105.1_ASM97010v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE353,1.3493168148053062e-07,0.9999707213362705,2.9075132821874313e-05,2.322230959518995e-08,4.537691654479886e-08
GCA_000182705.1_ASM18270v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_001261975.1_YPW_8_IHQD_genomic,0.0,1.0,0.0,0.0,0.0
NODE354,2.0073113975755953e-06,0.9683552642139488,0.031641459858870166,4.818121519616494e-07,7.868036316791993e-07
GCA_006376435.1_ASM637643v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE355,8.649376862665375e-07,0.027097500296265474,0.9729009497494393,2.8966951743967005e-07,3.9534709140307094e-07
GCA_006376415.1_ASM637641v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE356,4.009256009920684e-08,0.001402357275935696,0.9985975688959714,1.4778313762696691e-08,1.895721914486582e-08
NODE357,1.3852094841673478e-08,6.128605069162433e-05,0.9999386864829514,6.3185077496421e-09,7.295754421985177e-09
GCA_001559935.1_ASM155993v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
GCA_001613865.1_ASM161386v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE358,4.139486043787071e-08,0.0014247649345777345,0.9985751588987423,1.5215305619526918e-08,1.955651391253581e-08
GCA_015159615.1_ASM1515961v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE359,8.907730049130667e-07,0.028669174925275858,0.9713292280541381,2.986912631392936e-07,4.075563179428314e-07
GCA_006376495.1_ASM637649v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE360,3.959973826603585e-08,0.0007864493270009854,0.9992134774159847,1.478453658852784e-08,1.887273943980219e-08
GCA_006376535.1_ASM637653v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_006376535.2_ASM637653v2_genomic,0.0,0.0,1.0,0.0,0.0
NODE361,2.17472200023828e-07,0.9969735498367271,0.0030261141670597427,4.212983611853494e-08,7.639417688277207e-08
NODE362,2.1335976374190982e-07,0.9972911971637275,0.002708473558238477,4.113547243145511e-08,7.478279785452426e-08
NODE363,2.0534281078492336e-06,0.9663621468637281,0.0336345006864004,4.934717457682258e-07,8.055500178777371e-07
GCA_001188815.1_ASM118881v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_001617785.1_Yersinia_pestis_M-549_genomic,0.0,1.0,0.0,0.0,0.0
NODE364,1.4128687274822616e-07,0.9998840238732704,0.00011576250731955448,2.462285681078961e-08,4.7709680434484993e-08
GCA_006376475.1_ASM637647v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE365,1.3512555783897472e-07,0.9999680594832059,3.1736674942756025e-05,2.3266564921474427e-08,4.544972869365778e-08
GCA_001188735.1_ASM118873v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_001617805.1_Yersinia_pestis_173_genomic,0.0,1.0,0.0,0.0,0.0
NODE366,2.0616360668091253e-06,0.9638742715537356,0.036122364913744216,4.944606317820828e-07,8.074358218193819e-07
GCA_009296005.1_ASM929600v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE367,2.1784833021962782e-07,0.9974822421349546,0.0025174212708662606,4.220679514616315e-08,7.653905384363829e-08
NODE368,1.401292721941212e-07,0.9998934700330726,0.00010631801378715402,2.4447616053292952e-08,4.737625195770186e-08
GCA_009909655.1_ASM990965v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_010974845.1_ASM1097484v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE369,2.1361888712589018e-07,0.9975698476741495,0.002429822339089075,4.132371948093207e-08,7.504415488165553e-08
GCA_016102655.1_ASM1610265v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE370,2.06359441755519e-06,0.9655887242640477,0.034407909193841395,4.948091529416138e-07,8.081385402004863e-07
GCA_001617725.1_Yersinia_pestis_M-1484_genomic,0.0,0.0,1.0,0.0,0.0
NODE371,2.1341439969765712e-07,0.9988236808061342,0.0011759899128675848,4.1071845363346706e-08,7.479475313880058e-08
NODE372,1.3754187165405148e-07,0.9999351311858189,6.466110515184067e-05,2.3814614151892467e-08,4.6352543507395474e-08
GCA_015350455.1_ASM1535045v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_016102945.1_ASM1610294v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE373,1.396077932823299e-07,0.9999166985148714,8.309088194261359e-05,2.4091079531303076e-08,4.6904313115321966e-08
NODE374,1.3585059623576644e-07,0.9999680595678141,3.1735634067354076e-05,2.3335744590806062e-08,4.561177768829591e-08
GCA_015350435.1_ASM1535043v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE375,1.3572546108115138e-07,0.9999697355094518,3.0059889960268127e-05,2.3308549172636646e-08,4.556657789912123e-08
GCA_015350425.1_ASM1535042v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE376,1.3493169051823884e-07,0.999970721213448,2.907525562998589e-05,2.3222311645368466e-08,4.537691992248601e-08
GCA_016102765.1_ASM1610276v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
GCA_016102785.1_ASM1610278v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE377,1.4882369377245088e-07,0.9997634788842169,0.00023629546442346263,2.631490090581231e-08,5.0512764928076174e-08
NODE378,1.3618883918941097e-07,0.9999631852551044,3.6609401943357376e-05,2.341397792905407e-08,4.574013520531037e-08
GCA_001617715.1_Yersinia_pestis_M-519_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE379,1.3494671357177788e-07,0.9999705178000772,2.9278644980647497e-05,2.322570891411822e-08,4.5382519780128024e-08
GCA_016102585.1_ASM1610258v1_genomic,0.0,1.0,0.0,0.0,0.0
GCA_016102845.1_ASM1610284v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE380,2.758496297757118e-07,0.9940380368568873,0.005961530916125041,5.667545600771546e-08,9.970190191019213e-08
NODE381,2.1550405000694225e-07,0.9944700224784581,0.005529644611266107,4.175110301304626e-08,7.565512293026838e-08
NODE382,2.005716754930664e-06,0.9645049878836575,0.035491738251037575,4.817619408129677e-07,7.863866091704837e-07
GCA_016102875.1_ASM1610287v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE383,8.577862976233644e-07,0.025675001865604428,0.9743234601474257,2.8771409962964567e-07,3.9248657265776645e-07
GCA_009909645.1_ASM990964v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_016102745.1_ASM1610274v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE384,1.838069922147249e-07,0.9972454890071862,0.0027542286853097005,3.4597689086838334e-08,6.390282272014542e-08
GCA_016102975.1_ASM1610297v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE385,1.1925802065336513e-06,0.9804242498666011,0.019573812200191686,2.8181489379636235e-07,4.63538106996857e-07
GCA_016102855.1_ASM1610285v1_genomic,0.0,0.9999999999999999,0.0,0.0,0.0
NODE386,1.4799116118160776e-06,0.4523075346754861,0.5476899847290612,3.9623982034888847e-07,6.044440204819491e-07
GCA_016103005.1_ASM1610300v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE387,1.488890615958791e-06,0.45282777562936205,0.5471697249603841,4.0060949265112783e-07,6.099101453623283e-07
GCA_003085975.1_ASM308597v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_003086155.1_ASM308615v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE388,1.9392002007791855e-06,0.9325397010583576,0.06745713279258127,4.6684704870983496e-07,7.601018116790559e-07
NODE389,3.096639475110704e-07,0.9627077668675306,0.03729174358197396,6.65753756998327e-08,1.1331117223922886e-07
GCA_001617815.1_Yersinia_pestis_M-1453_genomic,0.0,1.0,0.0,0.0,0.0
NODE390,2.0184612987649155e-06,0.9337744314363027,0.06622226907741856,4.876901174322336e-07,7.933348625475496e-07
GCA_003085855.1_ASM308585v1_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
GCA_016102965.1_ASM1610296v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE391,8.622616666594762e-07,0.04613115210920337,0.9538673108407008,2.840926756121247e-07,3.906957534275449e-07
GCA_008630395.1_ASM863039v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE392,1.1228464668367645e-07,0.022664301028151517,0.9773355051300981,3.3670955366832e-08,4.788614822809991e-08
NODE393,9.181889457057706e-07,0.0487045256871773,0.9512938361018376,3.03279189420261e-07,4.167428500995783e-07
GCA_008630575.1_ASM863057v1_genomic,0.0,1.0,0.0,0.0,0.0
NODE394,5.732482767124901e-08,0.0013543696011402747,0.9986455254446344,2.0681648856796233e-08,2.694774884003363e-08
GCA_001617705.1_Yersinia_pestis_C-791_genomic,0.0,0.0,0.9999999999999999,0.0,0.0
NODE395,1.385047329941193e-08,6.000986693932617e-05,0.9999399626759077,6.315418834464416e-09,7.291260914198714e-09
GCA_001613885.1_ASM161388v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_016102905.1_ASM1610290v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE396,3.278816100248285e-08,0.0006614751632120322,0.9993384635206921,1.2614411888247134e-08,1.591352279153711e-08
NODE397,1.3189375081034276e-08,4.158227419386748e-05,0.9999583914427748,6.098709496122776e-09,6.994946804734756e-09
GCA_008630485.1_ASM863048v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_016102915.1_ASM1610291v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE398,1.3295730144713038e-08,4.385830700662257e-05,0.9999561152205588,6.135888103524987e-09,7.040816360021052e-09
NODE399,1.2605647163261566e-08,2.5156702148033337e-05,0.9999748180527576,5.906858520428345e-09,6.732588638741206e-09
GCA_001595585.1_ASM159558v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_003085995.1_ASM308599v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE400,1.2605647163261566e-08,2.5156702148033337e-05,0.9999748180527576,5.906858520428345e-09,6.732588638741206e-09
GCA_003086055.1_ASM308605v1_genomic,0.0,0.0,1.0,0.0,0.0
GCA_016102675.1_ASM1610267v1_genomic,0.0,0.0,1.0,0.0,0.0
NODE401,8.091608849676435e-07,0.024789945670703813,0.9752086039608823,2.7121529035744725e-07,3.6999223875629434e-07
SAMEA5818806,0.0,0.0,1.0,0.0,0.0
NODE402,3.6293704447831586e-08,0.0007216986602323722,0.9992782340091274,1.3677736847830871e-08,1.7359198994301818e-08
NODE403,1.330407156969907e-08,4.438225248903126e-05,0.9999555912614859,6.137063944214608e-09,7.044889556798183e-09
SAMEA7293136,0.0,0.0,1.0,0.0,0.0
NODE404,1.2657961705744607e-08,2.587680714762239e-05,0.9999740978541914,5.925358657573798e-09,6.755340559267653e-09
SAMEA5818809,0.0,0.0,1.0,0.0,0.0
NODE405,1.2640285484545412e-08,2.5371737926031168e-05,0.9999746029547946,5.919570116177197e-09,6.747423722490326e-09
SAMEA5818817,0.0,0.0,1.0,0.0,0.0
NODE406,1.2640547060106939e-08,2.537739979799744e-05,0.9999745972924675,5.9196539117617696e-09,6.747533485529774e-09
SAMEA5818815,0.0,0.0,1.0,0.0,0.0
NODE407,1.2692543077900551e-08,2.608985044089801e-05,0.9999738847488465,5.938043774309299e-09,6.7701256941029524e-09
NODE408,1.2641277671341464e-08,2.539647342839169e-05,0.9999745782175493,5.919891285878765e-09,6.747853295273923e-09
SAMEA5818800,0.0,0.0,0.9999999999999999,0.0,0.0
NODE409,1.2691795521766596e-08,2.6069846966495467e-05,0.9999739047536383,5.937801099784417e-09,6.7697985728455985e-09
