#name, A, B, C, D, E, F, G, H, I, J, K
NODE_0000299, 2.4109970578341687e-10, 2.953090875951764e-11, 9.010154624498851e-10, 2.2698063898933366e-09, 4.4490189158738335e-10, 1.7957212604134373e-10, 9.026520185618696e-10, 5.222380581980053e-10, 0.9999999914379293, 1.4098809424314413e-09, 1.6613732409179389e-09
GCA_000324445.1_ASM32444v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000324485.1_ASM32448v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000300, 7.777223708015069e-11, 9.518449455591343e-12, 2.913349919045673e-10, 7.384548206625312e-10, 1.434983763403464e-10, 5.7913331200996824e-11, 2.918474501769335e-10, 1.6865235921149158e-10, 0.9999999972252406, 4.568680260721524e-10, 5.388995181196562e-10
GCA_000324605.1_ASM32460v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000325025.1_ASM32502v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000301, 1.2455917135635192e-10, 1.5254301128323214e-11, 4.658081722347517e-10, 1.1756507251638153e-09, 2.2983662632108746e-10, 9.276752040598308e-11, 4.666409232227722e-10, 2.6989059314516473e-10, 0.9999999955705184, 7.293569902620595e-10, 8.597165922824441e-10
GCA_000325085.1_ASM32508v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000302, 4.203051783739451e-12, 5.119094178242628e-13, 1.58823819082767e-11, 4.0922232129667284e-11, 7.764613120621343e-12, 3.127012887763016e-12, 1.5914959454990825e-11, 9.155365453885008e-12, 0.9999999998478006, 2.5067326238186785e-11, 2.9650447115954484e-11
NODE_0000303, 1.8644216564201834e-11, 2.2802590651751216e-12, 7.001644457868507e-11, 1.7843206914133425e-10, 3.4406738435854304e-11, 1.3880129158505347e-11, 7.014177863257342e-11, 4.048149788379794e-11, 0.9999999993318033, 1.1002138076692756e-10, 1.2989216534861884e-10
GCA_000323945.1_ASM32394v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000324005.1_ASM32400v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000304, 1.662094105186145e-11, 2.0319524608935828e-12, 6.247201768685577e-11, 1.5968452553736135e-10, 3.0665499604162886e-11, 1.2373175389271021e-11, 6.257863555173778e-11, 3.610205037929131e-11, 0.9999999994031432, 9.826320174736177e-11, 1.1606476829414531e-10
GCA_000325065.1_ASM32506v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000305, 2.6237899863809763e-15, 1.5644133091476305e-16, 1.6403838949248597e-14, 6.262536195220902e-14, 5.853849691982999e-15, 1.799827166989784e-15, 1.7009559428862435e-14, 7.754128212238465e-15, 0.9999999999998137, 3.173540257462082e-14, 4.0277178058452286e-14
NODE_0000306, 6.02167313836995e-12, 7.359036797450357e-13, 2.2666879235737853e-11, 5.817478490687088e-11, 1.1108545794329814e-11, 4.482233642220462e-12, 2.2704482082977058e-11, 1.3088728257862437e-11, 0.9999999997831133, 3.570390220169089e-11, 4.219967652877184e-11
GCA_000325325.1_ASM32532v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000325345.1_ASM32534v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000307, 9.565705823865788e-13, 9.103628135409547e-13, 9.749732377199162e-13, 9.85741687479387e-13, 9.644608105324513e-13, 9.527568501351918e-13, 9.758735177184851e-13, 9.685607168537538e-13, 0.9999999999903476, 9.80651134163377e-13, 9.825171801989878e-13
GCA_000325045.1_ASM32504v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000308, 6.591167666956186e-13, 8.051313788156712e-14, 2.48329444916284e-12, 6.387656289470922e-12, 1.2159014437671708e-12, 4.90570374929054e-13, 2.4873616853770476e-12, 1.4332898926640708e-12, 0.999999999976219, 3.914691799308272e-12, 4.628582315391403e-12
NODE_0000309, 5.457711629286792e-14, 6.670299738863083e-15, 2.0594322997911711e-13, 5.31908812025722e-13, 1.00667230052512e-13, 4.0619175719282356e-14, 2.0627573824983336e-13, 1.1876300827773448e-13, 0.9999999999980247, 3.251293722704959e-13, 3.8467654932128383e-13
GCA_014734355.1_ASM1473435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_014734405.1_ASM1473440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000310, 1.1779909540852566e-14, 1.4407748851540977e-15, 4.445818010915907e-14, 1.1488444854647883e-13, 2.1726675586992442e-14, 8.767700212527412e-15, 4.4530304067334595e-14, 2.563478405475437e-14, 0.9999999999995735, 7.020142301106398e-14, 8.30658618512275e-14
GCA_014734395.1_ASM1473439v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000311, 1.086036541810827e-18, 1.41544851983761e-19, 4.045111424211201e-18, 1.0408706068965585e-17, 1.9869290078456807e-18, 8.127373173037146e-19, 4.053086504595207e-18, 2.3428945697971584e-18, 0.9999999999999999, 6.372724787369641e-18, 7.535010566879499e-18
GCA_013392105.1_ASM1339210v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000312, 4.87350136917482e-17, 2.0593592093257033e-17, 9.214752956807773e-17, 1.5675716208250574e-16, 6.158103153125293e-17, 4.411559067785713e-17, 9.635083180650268e-17, 7.135821236576731e-17, 0.9999999999999992, 1.2075200814391849e-16, 1.3287693277713469e-16
GCA_013392055.1_ASM1339205v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000313, 1.6856713969795399e-13, 8.606670268500928e-14, 2.5553118344313116e-13, 3.4079000709885736e-13, 1.9812861786173032e-13, 1.5690136791560147e-13, 2.623308978467431e-13, 2.1821707324334437e-13, 0.9999999999977022, 2.978526840363732e-13, 3.1340060708359697e-13
GCA_013392145.1_ASM1339214v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000314, 5.567926873263281e-15, 6.841969855083137e-16, 2.0989090719236446e-14, 5.422252113519514e-14, 1.0262421235062294e-14, 4.1457406750000584e-15, 2.102324016333164e-14, 1.210803727500022e-14, 0.9999999999997986, 3.313553481414497e-14, 3.920533708683978e-14
GCA_013392075.1_ASM1339207v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000315, 5.814267616087605e-17, 7.18718123472721e-18, 2.1895606779197212e-16, 5.656825181553866e-16, 1.0708528445261342e-16, 4.3312710804183506e-17, 2.1931858526605228e-16, 1.2634813596373738e-16, 0.9999999999999979, 3.456515062469454e-16, 4.0897140255503317e-16
GCA_013392045.1_ASM1339204v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_013392085.1_ASM1339208v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000316, 2.650356275936613e-14, 8.214060111349619e-16, 3.0241358548742826e-15, 4.588990891826311e-15, 2.1714037349188785e-15, 1.6278172779514503e-15, 8.021902212464129e-15, 2.4506694716059746e-15, 0.9999999999999335, 6.4081754934906006e-15, 1.0934042103595843e-14
NODE_0000317, 6.674576336333232e-10, 8.18672590768658e-11, 2.4828447514594245e-09, 6.1790538656784765e-09, 1.2319905596323662e-09, 4.973197080176533e-10, 2.4876231812877343e-09, 1.4425706158514144e-09, 0.9999999765114339, 3.8683791047276494e-09, 4.549459439163508e-09
NODE_0000318, 2.978953883660444e-10, 3.646725930553584e-11, 1.1138662058731133e-09, 2.8065902845276797e-09, 5.498595996483291e-10, 2.218571119911509e-10, 1.1159808514377952e-09, 6.454639312577592e-10, 0.9999999894143756, 1.7432812511195255e-09, 2.0543625568604713e-09
GCA_000323645.1_ASM32364v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000324985.1_ASM32498v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000319, 6.189709518029638e-11, 7.554203749522572e-12, 2.3271344125982018e-10, 5.92476501454568e-10, 1.1433626309091864e-10, 4.607183220535002e-11, 2.331961135240698e-10, 1.3449341043993108e-10, 0.9999999977798527, 3.6569699766069824e-10, 4.3171136236251914e-10
GCA_000169655.1_ASM16965v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000320, 5.6951774987993e-11, 6.957797908412255e-12, 2.1389501600899378e-10, 5.442267623925105e-10, 1.0514982857047837e-10, 4.2396909370910665e-11, 2.1430879767112782e-10, 1.2367293785818534e-10, 0.9999999979598881, 3.359793340745473e-10, 3.9657272474010435e-10
GCA_000323565.1_ASM32356v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000323725.1_ASM32372v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000321, 9.129995374251178e-15, 2.1156558033503953e-15, 2.50370604273547e-14, 5.383095359232192e-14, 1.3367771930654418e-14, 7.745258923180694e-15, 2.6798479731626487e-14, 1.686790323296234e-14, 0.9999999999997647, 3.735219529486052e-14, 4.2832924163200014e-14
NODE_0000322, 8.562143147196091e-15, 4.209035582986919e-16, 7.552808067343023e-14, 3.778684804767727e-13, 2.1683439964699063e-14, 5.619848959053016e-15, 8.070296816418196e-14, 3.085359424668873e-14, 0.9999999999990024, 1.6974743883429127e-13, 2.2663973055166135e-13
NODE_0000323, 1.7524347784899362e-09, 2.1531445700802607e-10, 6.4909381716683115e-09, 1.599190130921415e-08, 3.2344132350198137e-09, 1.3062420036681374e-09, 6.503534304599184e-09, 3.77956641190573e-09, 0.9999999388191856, 1.0076006182386945e-08, 1.1830463614677405e-08
GCA_016102575.1_ASM1610257v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102755.1_ASM1610275v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000324, 7.652087304752433e-13, 4.15963926126814e-13, 9.004595968330805e-13, 9.505092863318361e-13, 8.289471712797539e-13, 7.336469748273778e-13, 9.067021627830402e-13, 8.587189125150356e-13, 0.9999999999917697, 9.308886512220759e-13, 9.391603248154709e-13
GCA_016102545.1_ASM1610254v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000325, 1.0216061847070444e-12, 1.0011394276381896e-12, 1.0819911003931028e-12, 1.2006574019254272e-12, 1.040650571634108e-12, 1.0158536894423383e-12, 1.0821626514331456e-12, 1.0475661445538077e-12, 0.9999999999892324, 1.127103756824328e-12, 1.1490613193713131e-12
GCA_010974855.1_ASM1097485v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102565.1_ASM1610256v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000326, 9.440201490201023e-13, 8.863684831996878e-13, 9.669697221508694e-13, 9.796990068165593e-13, 9.538889653964407e-13, 9.392354002006678e-13, 9.681214627600794e-13, 9.590633744064772e-13, 0.9999999999904527, 9.73850921491654e-13, 9.760469148380324e-13
NODE_0000327, 1.156563220567821e-15, 1.4114947911005764e-16, 4.3508352867177134e-15, 1.1100131698999132e-14, 2.136234521736017e-15, 8.608374845621358e-16, 4.3598021578091826e-15, 2.5136584713419062e-15, 0.9999999999999586, 6.841913993144548e-15, 8.079860083247234e-15
NODE_0000328, 2.0524681459489763e-09, 2.522486483964434e-10, 7.593951179293746e-09, 1.8653682057370634e-08, 3.788538991016222e-09, 1.5300195093940087e-09, 7.608922229134413e-09, 4.424389853374662e-09, 0.9999999285002072, 1.1775886673654552e-08, 1.3819685346937083e-08
GCA_001617735.1_Yersinia_pestis_M-1763_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000329, 3.6710962678207256e-10, 4.494374868453574e-11, 1.3715552469120118e-09, 3.446749711533026e-09, 6.777335452790865e-10, 2.734194360327726e-10, 1.3742373388209175e-09, 7.951464014702074e-10, 0.9999999869780904, 2.1446816060553953e-09, 2.5263328755902645e-09
GCA_001613895.1_ASM161389v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003074295.1_ASM307429v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000330, 3.045751401489866e-15, 1.4107348534240956e-15, 5.2521644645251055e-15, 8.273421363627381e-15, 3.740264280860408e-15, 2.793667120825924e-15, 5.4678214248820514e-15, 4.2232092233432166e-15, 0.9999999999999517, 6.622470219894917e-15, 7.198276214473067e-15
GCA_003086095.1_ASM308609v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000331, 1.1174464803458739e-14, 1.7446007429570158e-15, 4.519408840353035e-14, 1.216119909092213e-13, 1.913157642235998e-14, 8.930450151735845e-15, 4.9846607585498e-14, 2.6153137258381694e-14, 0.9999999999995465, 7.73380884664328e-14, 9.241023674434498e-14
NODE_0000332, 8.554125500893893e-13, 5.643508639857674e-13, 9.425704749086714e-13, 9.728295869865114e-13, 8.980328437339814e-13, 8.333998439860664e-13, 9.463704841320491e-13, 9.16774849640403e-13, 0.9999999999911435, 9.60921038721392e-13, 9.659152710954675e-13
GCA_002412305.1_Y.pestis_A-1809_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000333, 1.0332651689493319e-12, 1.0030968140264041e-12, 1.1235371503108697e-12, 1.2979130420861088e-12, 1.0619064073641854e-12, 1.0246471177109673e-12, 1.1237797382001134e-12, 1.072107655425573e-12, 0.9999999999888467, 1.1903554222741004e-12, 1.2227077283644544e-12
GCA_003086075.1_ASM308607v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003086115.1_ASM308611v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000334, 7.447770917160349e-10, 9.135934675893154e-11, 2.7700273597363912e-09, 6.891652176357405e-09, 1.3746773578026744e-09, 5.549389320870462e-10, 2.7753537824948808e-09, 1.6095500077171287e-09, 0.9999999737975177, 4.315317694089953e-09, 5.074828577603222e-09
NODE_0000335, 1.2962643122557206e-10, 1.585834116764767e-11, 4.856181533931858e-10, 1.229670280927232e-09, 2.392476125467444e-10, 9.652322045174369e-11, 4.865187461151484e-10, 2.8112649544748655e-10, 0.9999999953765061, 7.613624051413219e-10, 8.979422944609304e-10
GCA_000275685.1_ASM27568v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000336, 8.823983431613105e-12, 1.0775683850219045e-12, 3.323111993986781e-11, 8.527634854395159e-11, 1.62835914537752e-11, 6.567580409061217e-12, 3.3289321546751254e-11, 1.9185483797261345e-11, 0.9999999996820435, 5.234865499446931e-11, 6.187298979383757e-11
GCA_004023585.1_ASM402358v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_004023595.1_ASM402359v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000337, 1.4713773214796964e-10, 1.7986444312888375e-11, 5.517206499416907e-10, 1.3981923589358097e-09, 2.716631739285162e-10, 1.0954998456075793e-10, 5.527993033419271e-10, 3.1926602055987185e-10, 0.9999999947455092, 8.653842365109606e-10, 1.0207908788621644e-09
GCA_000323245.1_ASM32324v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000338, 5.187378677843488e-11, 6.3400370417306225e-12, 1.9487454941374424e-10, 4.969201551146e-10, 9.57353861857099e-11, 3.861723203728492e-11, 1.952268341318199e-10, 1.1265198806682122e-10, 0.9999999981398163, 3.0629372928214496e-10, 3.6165003155334993e-10
GCA_000323205.1_ASM32320v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000323225.1_ASM32322v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000339, 2.877897072497049e-15, 3.5299235312376303e-16, 1.0712773518092616e-14, 2.6736281762652427e-14, 5.310649643355818e-15, 2.1442381486703243e-15, 1.0731970974068877e-14, 6.221834759188682e-15, 0.9999999999998984, 1.6705505579720923e-14, 1.9655162465736784e-14
GCA_009909635.1_ASM990963v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000340, 3.750798712630301e-16, 1.7414779339161024e-16, 6.356941634974107e-16, 9.59577012760829e-16, 4.574307517733717e-16, 3.442711290761757e-16, 6.588840671614744e-16, 5.166218990578611e-16, 0.9999999999999941, 7.864924386234096e-16, 8.467713123823659e-16
NODE_0000341, 7.121316141128186e-16, 1.1864029167712416e-16, 2.936062630922122e-15, 8.698011123170716e-15, 1.2138900799877325e-15, 5.708426275582868e-16, 3.249403965871637e-15, 1.6706822327085134e-15, 0.9999999999999694, 5.211278286212169e-15, 6.342246677287939e-15
NODE_0000342, 1.7506673964125261e-12, 1.0065878217877393e-13, 1.077554837424533e-11, 3.8234443901392245e-11, 3.938013165213781e-12, 1.1998567476429521e-12, 1.1186938479788865e-11, 5.151327863079766e-12, 0.9999999998818144, 2.0339136585014344e-11, 2.5508823697438516e-11
GCA_016102645.1_ASM1610264v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000343, 1.773227460864941e-12, 1.0014154305117609e-12, 1.085861380342789e-11, 3.8436251091809e-11, 3.979649858843925e-12, 1.2166818378655147e-12, 1.1270161213925443e-11, 5.199843587267936e-12, 0.9999999998801378, 2.046741725949399e-11, 2.565909396024479e-11
GCA_010974835.1_ASM1097483v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102555.1_ASM1610255v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000344, 8.21409187888283e-13, 5.015577852530249e-13, 9.272845287687947e-13, 9.647088452843015e-13, 8.724909411918408e-13, 7.954273183334784e-13, 9.31994317211858e-13, 8.954847606080998e-13, 0.9999999999913836, 9.50059527971834e-13, 9.562317547724887e-13
GCA_016102775.1_ASM1610277v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000345, 1.0274280035261856e-12, 1.0021675022438002e-12, 1.102699827542409e-12, 1.2493292991525136e-12, 1.0512387625581076e-12, 1.0202525270773933e-12, 1.1029066770126196e-12, 1.0597965402881486e-12, 0.9999999999890398, 1.158673610054126e-12, 1.1858439760507678e-12
GCA_016102665.1_ASM1610266v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102685.1_ASM1610268v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000346, 1.2508498651417469e-10, 1.5308537635250663e-11, 4.685197954013119e-10, 1.1869103675620059e-09, 2.3081304529282565e-10, 9.31452193857433e-11, 4.693576515925913e-10, 2.7124166727951446e-10, 0.9999999955385791, 7.346058096132992e-10, 8.664336443382696e-10
NODE_0000347, 1.5255121941508291e-15, 1.8634854051347837e-16, 5.7334298702522704e-15, 1.4619505487922996e-14, 2.816213213167118e-15, 1.1355859569328884e-15, 5.744256595906056e-15, 3.3137765001155214e-15, 0.9999999999999454, 9.012466190427495e-15, 1.0641489358792293e-14
NODE_0000348, 1.314648686190735e-10, 1.6084531195733848e-11, 4.92521342572747e-10, 1.247579709975194e-09, 2.4262495167441e-10, 9.789258117534564e-11, 4.934253684193253e-10, 2.851143199855002e-10, 0.9999999953101901, 7.722602697797284e-10, 9.108419355800988e-10
NODE_0000349, 7.125665242264172e-14, 4.136689793564382e-15, 4.475619282420569e-13, 1.6917085594659755e-12, 1.597438804653413e-13, 4.879280919860811e-14, 4.643908323871974e-13, 2.1147025794297015e-13, 0.9999999999949427, 8.63735548675373e-13, 1.0944880555132666e-12
GCA_003074355.1_ASM307435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000350, 9.831069465429427e-13, 9.62569100028676e-13, 9.928456344163953e-13, 1.6884937718664423e-12, 9.870483703261832e-13, 9.813134380445265e-13, 9.932198493855498e-13, 9.889841076113879e-13, 0.9999999999893335, 9.968290701059009e-13, 1.0921420847740726e-12
GCA_003074335.1_ASM307433v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003074375.1_ASM307437v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000351, 9.811472822804127e-11, 1.1999689354860612e-11, 3.6786721502505896e-10, 9.334063447579417e-10, 1.8108542514688503e-10, 7.305354284595163e-11, 3.6854531054579236e-10, 2.1287010660801863e-10, 0.9999999964949484, 5.77172391991217e-10, 6.809369490027047e-10
GCA_000006645.1_ASM664v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000352, 4.756945067568974e-14, 2.764462804946379e-15, 2.9896600939326573e-13, 1.1327884097967735e-12, 1.0661933494159075e-13, 3.2573486554958103e-14, 3.101984886701106e-13, 1.4120206178202825e-13, 0.9999999999966179, 5.774480171594587e-13, 7.32007712458537e-13
GCA_000970105.1_ASM97010v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000353, 9.816701973431053e-13, 9.597375239416437e-13, 9.917685761432146e-13, 1.1323166134086351e-12, 9.857927006367256e-13, 9.797768019892293e-13, 9.921704426114629e-13, 9.878314235367662e-13, 0.9999999999899957, 9.957600816189038e-13, 9.973230065537988e-13
GCA_000182705.1_ASM18270v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_001261975.1_YPW_8_IHQD_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000354, 1.8577874743648883e-15, 8.654776867333201e-16, 3.1189135402109298e-15, 4.60036923668248e-15, 2.264807688643464e-15, 1.7065668499527867e-15, 3.2320781831070405e-15, 2.5472954918229994e-15, 0.9999999999999718, 3.825963905861364e-15, 4.103062177111101e-15
GCA_006376435.1_ASM637643v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000355, 1.948103258086889e-15, 8.590543736439382e-16, 3.675549458724749e-15, 6.492178467653266e-15, 2.4537282593741892e-15, 1.7704289652901212e-15, 3.8567521201621076e-15, 2.8315641725843472e-15, 0.9999999999999658, 4.893905621275579e-15, 5.431860604693385e-15
GCA_006376415.1_ASM637641v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000356, 6.964069632880686e-14, 1.6017425474386488e-14, 1.7381797264202274e-13, 3.126427856007766e-13, 1.0007432219036919e-13, 5.942657741510115e-14, 1.8427192845627254e-13, 1.2321833713914494e-13, 0.9999999999984548, 2.400272430397098e-13, 2.6623750667590063e-13
NODE_0000357, 1.0133044454317697e-12, 9.992845577983042e-13, 1.0528970926023625e-12, 1.131609571225256e-12, 1.0257501778029743e-12, 1.0095177093886577e-12, 1.0530222651939546e-12, 1.0303550843049665e-12, 0.9999999999895046, 1.0826296373269335e-12, 1.0971583796031264e-12
GCA_001559935.1_ASM155993v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_001613865.1_ASM161386v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000358, 1.4090156933328854e-15, 9.529941089215094e-17, 1.067405780210906e-14, 5.085287953860767e-14, 3.3230635008543795e-15, 9.560006099260607e-16, 1.1315819850400753e-14, 4.576133955532517e-15, 0.9999999999998628, 2.3200366867956314e-14, 3.0723248342255643e-14
GCA_015159615.1_ASM1515961v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000359, 5.728504043266336e-13, 2.2624637832492648e-13, 7.892483253615729e-13, 8.887039829459147e-13, 6.658804054410231e-13, 5.311037991365819e-13, 8.008681400905697e-13, 7.150690065182231e-13, 0.9999999999930967, 8.483104304592179e-13, 8.650638994112843e-13
GCA_006376495.1_ASM637649v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000360, 1.0111727544932732e-12, 9.986556864908227e-13, 1.045627112388688e-12, 1.114254354601196e-12, 1.0220018510557437e-12, 1.0078653967555125e-12, 1.0457423177186539e-12, 1.026033989894067e-12, 0.999999999989573, 1.0715076850372168e-12, 1.0841652379804604e-12
GCA_006376535.1_ASM637653v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
