name,0.ANT1,0.ANT2,0.ANT3,0.ANT4,0.ANT5,0.PE10,0.PE2,0.PE4a,0.PE4h,0.PE4m,0.PE4t,0.PE5,0.PE7,0.PE8,0.PRE1,0.PRE2,1.ANT1,1.IN1,1.IN2,1.IN3,1.ORI1,1.ORI2,1.ORI3,1.PRE0,1.PRE1,1.PRE2,1.PRE3,2.ANT1,2.ANT2,2.ANT3,2.MED0,2.MED1,2.MED2,2.MED3,3.ANT1,3.ANT2,4.ANT1
NODE358,7.702712386362264e-10,7.240308743847142e-10,7.364945145181293e-10,7.161904347395412e-10,7.211780360832507e-10,7.209934007431467e-10,7.419458642198512e-10,7.316656480891728e-10,7.241120706847517e-10,7.264848663056383e-10,7.249048668446302e-10,7.125984349447394e-10,7.298906596956196e-10,7.160842513083226e-10,7.219831109656223e-10,7.170988486298844e-10,7.268700028424984e-10,7.198395249898932e-10,7.369701473829896e-10,7.058371681039859e-10,7.751122848042507e-10,7.124092711362473e-10,7.019564551930355e-10,7.366930237767258e-10,7.65747149700235e-10,7.155863531325403e-10,7.251801473495956e-10,7.329133663253447e-10,7.767196157323413e-10,7.704660637868616e-10,9.744670574346896e-10,0.9999999716735096,1.9001726772307817e-09,1.3161859964889868e-09,7.278764094355397e-10,7.30276578738493e-10,7.39284125130242e-10
GCA_015159615.1_ASM1515961v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE359,7.702698630224032e-10,7.240295700401109e-10,7.364931792147389e-10,7.161891499605463e-10,7.211767407134797e-10,7.209921074596998e-10,7.41944536055754e-10,7.316643367326946e-10,7.241107721855248e-10,7.264835636975555e-10,7.249035669967292e-10,7.125971571041682e-10,7.298893503195238e-10,7.160829665964487e-10,7.219818164045921e-10,7.170975623929361e-10,7.268686997627081e-10,7.198382342657647e-10,7.36968827713825e-10,7.058359029353538e-10,7.751109022061327e-10,7.124079945644471e-10,7.019551970728321e-10,7.366916762574322e-10,7.657457520267571e-10,7.155850701096328e-10,7.25178847265796e-10,7.329120527859132e-10,7.767181694461216e-10,7.704646275689051e-10,9.744649379602028e-10,0.9999999716735648,1.900166325295332e-09,1.3161825787643564e-09,7.278750996073334e-10,7.302752648141929e-10,7.392827854223474e-10
GCA_006376495.1_ASM637649v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE360,7.695427234696956e-10,7.233430497135957e-10,7.357925705730862e-10,7.155115198123647e-10,7.204939515111023e-10,7.203099625488473e-10,7.412432930334635e-10,7.309723817795988e-10,7.234257781357307e-10,7.257963642404744e-10,7.242178425616879e-10,7.119230578334398e-10,7.291987517812773e-10,7.154054034553952e-10,7.212988686403677e-10,7.164191184623161e-10,7.261811946988263e-10,7.191573122922984e-10,7.362721766643259e-10,7.051683462957776e-10,7.743796391926134e-10,7.117343234287212e-10,7.012913354095594e-10,7.359877272079216e-10,7.650148332212957e-10,7.149081928978453e-10,7.244929315639507e-10,7.322189380726236e-10,7.759692217368239e-10,7.697213012135522e-10,9.734484287716358e-10,0.9999999717014233,1.897706250934973e-09,1.314681377176237e-09,7.27185319439922e-10,7.295832698362032e-10,7.385796973782161e-10
GCA_006376535.1_ASM637653v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_006376535.2_ASM637653v2_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE361,7.710004474019481e-10,7.247193568427454e-10,7.371971319529592e-10,7.168699975297943e-10,7.218627738759857e-10,7.216774910883446e-10,7.426491051160254e-10,7.323595756512628e-10,7.247990180105791e-10,7.271740252178906e-10,7.255925465836457e-10,7.132744564156442e-10,7.305832278773072e-10,7.167637469925245e-10,7.226680060804586e-10,7.177792273943927e-10,7.275594680687192e-10,7.205223885425638e-10,7.376687835327886e-10,7.065066278762947e-10,7.758456275185621e-10,7.130848625537076e-10,7.026222093855677e-10,7.373990001203197e-10,7.664801712250082e-10,7.162651603354293e-10,7.258680187074209e-10,7.336084569196122e-10,7.774707396019268e-10,7.712115511587341e-10,9.754867587060692e-10,0.9999999716455675,1.902642335447695e-09,1.3176923497691382e-09,7.285681599677544e-10,7.309705502405376e-10,7.39989228586341e-10
NODE362,7.709990672186414e-10,7.247180481468674e-10,7.37195792180753e-10,7.168687084737615e-10,7.218614741912138e-10,7.216761934997572e-10,7.426477725350221e-10,7.32358259931203e-10,7.247977151894597e-10,7.271727182744744e-10,7.255912424094794e-10,7.132731743219566e-10,7.305819141422867e-10,7.167624580036675e-10,7.22666707210835e-10,7.177779368758597e-10,7.275581606523791e-10,7.205210935226034e-10,7.376674594743065e-10,7.065053584976097e-10,7.758442403304376e-10,7.130835817345149e-10,7.026209470789172e-10,7.37397648071184e-10,7.664787688580445e-10,7.162638730424204e-10,7.258667142969879e-10,7.336071390093239e-10,7.774692884094649e-10,7.712101100659359e-10,9.754846314250012e-10,0.9999999716456232,1.902635953058128e-09,1.3176889181246318e-09,7.285668457723555e-10,7.309692319357479e-10,7.399878843959679e-10
NODE363,7.695434125819967e-10,7.233437031286405e-10,7.357932395007891e-10,7.15512163423571e-10,7.20494600428493e-10,7.203106104203149e-10,7.412439583772436e-10,7.309730387042997e-10,7.234264286198824e-10,7.257970167828965e-10,7.242184937214274e-10,7.119236979686167e-10,7.291994077144292e-10,7.154060470330286e-10,7.212995171516251e-10,7.164197628038071e-10,7.261818474774549e-10,7.191579588814585e-10,7.362728377527492e-10,7.051689800826963e-10,7.74380331802964e-10,7.117349629278982e-10,7.01291965665522e-10,7.359884022605388e-10,7.650155333977965e-10,7.149088356290517e-10,7.244935828417503e-10,7.322195960908997e-10,7.759699462791775e-10,7.69722020712787e-10,9.734494907155168e-10,0.9999999717013959,1.897709435068026e-09,1.314683089915848e-09,7.27185975601359e-10,7.2958392804949e-10,7.385803685120931e-10
GCA_001188815.1_ASM118881v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_001617785.1_Yersinia_pestis_M-549_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE364,7.702705514823006e-10,7.24030222834181e-10,7.36493847504933e-10,7.161897929612335e-10,7.211773890149728e-10,7.209927547166322e-10,7.419452007689846e-10,7.316649930344947e-10,7.241114220527416e-10,7.264842156211207e-10,7.249042175389081e-10,7.125977966322285e-10,7.298900056304665e-10,7.160836095635714e-10,7.219824643008105e-10,7.170982061232532e-10,7.26869351922301e-10,7.198388802417081e-10,7.36969488175647e-10,7.058365361212915e-10,7.751115941611121e-10,7.124086334573045e-10,7.019558267311818e-10,7.366923506641855e-10,7.657464515339919e-10,7.155857122312881e-10,7.251794979259765e-10,7.329127101802262e-10,7.767188932897931e-10,7.704653463739487e-10,9.744659988051382e-10,0.9999999716735369,1.900169505375093e-09,1.3161842895766688e-09,7.278757551454865e-10,7.302759224022934e-10,7.392834559167495e-10
GCA_006376475.1_ASM637647v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE365,7.695427241211634e-10,7.233430503338674e-10,7.357925712100106e-10,7.155115204221064e-10,7.204939521262416e-10,7.203099631625993e-10,7.412432936631628e-10,7.309723824016874e-10,7.23425778751873e-10,7.257963648585338e-10,7.242178431784538e-10,7.119230584397765e-10,7.291987524026961e-10,7.15405404065132e-10,7.212988692546143e-10,7.164191190727103e-10,7.2618119531706e-10,7.191573129047254e-10,7.3627217729009e-10,7.051683468959779e-10,7.743796398470165e-10,7.117343240342468e-10,7.012913360063948e-10,7.359877278533806e-10,7.650148338900968e-10,7.149081935066053e-10,7.244929321807707e-10,7.322189386957516e-10,7.75969222435486e-10,7.697213019077285e-10,9.734484298749921e-10,0.9999999717014234,1.897706255022814e-09,1.3146813791166408e-09,7.271853200624762e-10,7.295832704606541e-10,7.385796980170939e-10
GCA_001188735.1_ASM118873v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_001617805.1_Yersinia_pestis_173_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE366,7.702719297075463e-10,7.240315296651812e-10,7.364951853614895e-10,7.16191080184403e-10,7.211786868505586e-10,7.209940504603293e-10,7.419465314572522e-10,7.316663068846397e-10,7.241127230217992e-10,7.264855207067175e-10,7.249055198591386e-10,7.125990769033235e-10,7.29891317497545e-10,7.160848967195999e-10,7.219837613240713e-10,7.170994948069913e-10,7.268706574803042e-10,7.19840173420776e-10,7.369708103532074e-10,7.05837803695849e-10,7.751129793824149e-10,7.12409912456375e-10,7.019570872438228e-10,7.366937007708821e-10,7.657478518884386e-10,7.155869976944338e-10,7.251808004823216e-10,7.329140262174888e-10,7.767203423767427e-10,7.704667853746584e-10,9.744681227034814e-10,0.9999999716734816,1.9001758737117356e-09,1.3161877150831596e-09,7.278770674692359e-10,7.302772388297371e-10,7.392847981856401e-10
GCA_009296005.1_ASM929600v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE367,7.709983781082213e-10,7.24717394733236e-10,7.371951232542271e-10,7.168680648641188e-10,7.21860825275349e-10,7.216755456298636e-10,7.426471071929493e-10,7.323576030081354e-10,7.247970647069013e-10,7.271720657336558e-10,7.255905912513383e-10,7.132725341883499e-10,7.305812582107249e-10,7.167618144275896e-10,7.226660587011715e-10,7.177772925359375e-10,7.275575078753604e-10,7.205204469350307e-10,7.376667983875662e-10,7.065047247122604e-10,7.758435477220325e-10,7.130829422369354e-10,7.026203168245178e-10,7.373969730193808e-10,7.66478068682479e-10,7.162632303128036e-10,7.258660630207948e-10,7.336064809927274e-10,7.774685638671531e-10,7.712093905667325e-10,9.75483569472227e-10,0.9999999716456508,1.9026327688536453e-09,1.3176872053584433e-09,7.285661896123853e-10,7.309685737239396e-10,7.399872132632921e-10
NODE368,7.695434119299126e-10,7.233437025077792e-10,7.357932388632574e-10,7.155121628132509e-10,7.2049459981277e-10,7.203106098059806e-10,7.412439577469474e-10,7.309730380816212e-10,7.234264280031559e-10,7.257970161642511e-10,7.242184931040767e-10,7.11923697361705e-10,7.291994070924209e-10,7.154060464227135e-10,7.212995165367958e-10,7.164197621928339e-10,7.261818468586348e-10,7.191579582684506e-10,7.36272837126392e-10,7.051689794819269e-10,7.743803311479419e-10,7.117349623217987e-10,7.012919650681204e-10,7.359884016144614e-10,7.650155327283553e-10,7.149088350197143e-10,7.244935822243454e-10,7.322195954671812e-10,7.759699455798403e-10,7.6972202001794e-10,9.734494896110098e-10,0.999999971701396,1.897709430974894e-09,1.3146830879732327e-09,7.271859749782133e-10,7.295839274244459e-10,7.385803678726063e-10
GCA_009909655.1_ASM990965v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_010974845.1_ASM1097484v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE369,7.702712399416309e-10,7.240308756276202e-10,7.364945157944106e-10,7.161904359613424e-10,7.211780373158695e-10,7.209934019729839e-10,7.419458654816408e-10,7.316656493357147e-10,7.241120719193771e-10,7.264848675441042e-10,7.249048680805045e-10,7.125984361597172e-10,7.298906609408187e-10,7.160842525301131e-10,7.219831121964486e-10,7.170988498529917e-10,7.268700040813146e-10,7.19839526217075e-10,7.369701486368946e-10,7.05837169306667e-10,7.751122861155352e-10,7.124092723495975e-10,7.019564563889743e-10,7.366930250701188e-10,7.657471510403992e-10,7.155863543523724e-10,7.251801485855779e-10,7.32913367573968e-10,7.767196171323673e-10,7.704660651779017e-10,9.744670596460066e-10,0.9999999716735093,1.9001726854275837e-09,1.3161860003786286e-09,7.278764106830175e-10,7.302765799897713e-10,7.392841264104378e-10
GCA_016102655.1_ASM1610265v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE370,7.702712405943315e-10,7.240308762490694e-10,7.36494516432548e-10,7.161904365722386e-10,7.211780379321742e-10,7.209934025878969e-10,7.419458661125322e-10,7.316656499589816e-10,7.241120725366866e-10,7.264848681633335e-10,7.249048686984394e-10,7.125984367672021e-10,7.29890661563415e-10,7.160842531410046e-10,7.219831128118581e-10,7.170988504645424e-10,7.268700047007186e-10,7.198395268306616e-10,7.369701492638427e-10,7.058371699080031e-10,7.751122867711753e-10,7.124092729562696e-10,7.019564569869385e-10,7.366930257168128e-10,7.657471517104791e-10,7.15586354962286e-10,7.251801492035662e-10,7.329133681982746e-10,7.767196178323788e-10,7.704660658734177e-10,9.744670607516648e-10,0.9999999716735094,1.9001726895260018e-09,1.3161860023234578e-09,7.278764113067528e-10,7.302765806154062e-10,7.392841270505317e-10
GCA_001617725.1_Yersinia_pestis_M-1484_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE371,7.709990678707113e-10,7.247180487677159e-10,7.371957928182723e-10,7.168687090840693e-10,7.218614748069265e-10,7.216761941140798e-10,7.426477731653051e-10,7.323582605538694e-10,7.247977158061738e-10,7.271727188931079e-10,7.255912430268188e-10,7.132731749288576e-10,7.305819147642827e-10,7.1676245861397e-10,7.226667078256517e-10,7.177779374868217e-10,7.275581612711861e-10,7.205210941355998e-10,7.376674601006507e-10,7.065053590983673e-10,7.758442409854469e-10,7.130835823406029e-10,7.026209476763067e-10,7.373976487172474e-10,7.66478769527473e-10,7.16263873651745e-10,7.258667149143801e-10,7.336071396330305e-10,7.774692891087869e-10,7.712101107607662e-10,9.754846325294376e-10,0.9999999716456227,1.9026359571490597e-09,1.3176889200669224e-09,7.285668463954882e-10,7.309692325607797e-10,7.399878850354418e-10
NODE372,7.695434125826147e-10,7.233437031292313e-10,7.357932395013976e-10,7.155121634241509e-10,7.204946004290782e-10,7.203106104208983e-10,7.412439583778416e-10,7.30973038704891e-10,7.234264286204681e-10,7.25797016783484e-10,7.242184937220135e-10,7.119236979691929e-10,7.2919940771502e-10,7.154060470336082e-10,7.212995171522089e-10,7.164197628043874e-10,7.261818474780424e-10,7.191579588820406e-10,7.362728377533435e-10,7.051689800832666e-10,7.743803318035847e-10,7.117349629284737e-10,7.012919656660892e-10,7.359884022611578e-10,7.650155333984372e-10,7.149088356296302e-10,7.244935828423364e-10,7.322195960914917e-10,7.759699462798531e-10,7.697220207134589e-10,9.734494907166645e-10,0.9999999717013959,1.8977094350732726e-09,1.3146830899180464e-09,7.271859756019516e-10,7.295839280500846e-10,7.385803685127032e-10
GCA_015350455.1_ASM1535045v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_016102945.1_ASM1610294v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE373,7.710004460909735e-10,7.247193555943388e-10,7.371971306706011e-10,7.168699963027698e-10,7.218627726380523e-10,7.216774898532744e-10,7.426491038488632e-10,7.323595743994152e-10,7.247990167706988e-10,7.271740239741536e-10,7.255925453425101e-10,7.132744551954944e-10,7.305832266268084e-10,7.167637457655362e-10,7.226680048443931e-10,7.177792261660799e-10,7.275594668246311e-10,7.2052238731016e-10,7.376687822735476e-10,7.065066266684957e-10,7.758456262016899e-10,7.130848613351914e-10,7.026222081845379e-10,7.373989988200215e-10,7.664801698777663e-10,7.162651591103976e-10,7.258680174661778e-10,7.33608455665642e-10,7.77470738192299e-10,7.712115497580658e-10,9.754867564308043e-10,0.9999999716455676,1.902642325526446e-09,1.3176923455883312e-09,7.28568158714796e-10,7.309705489837642e-10,7.3998922730007e-10
NODE374,7.70271240595567e-10,7.240308762502502e-10,7.364945164337651e-10,7.16190436573398e-10,7.211780379333439e-10,7.209934025890641e-10,7.419458661137275e-10,7.31665649960162e-10,7.241120725378577e-10,7.264848681645092e-10,7.249048686996116e-10,7.12598436768354e-10,7.29890661564596e-10,7.16084253142164e-10,7.219831128130266e-10,7.170988504657033e-10,7.26870004701894e-10,7.198395268318256e-10,7.369701492650303e-10,7.05837169909144e-10,7.751122867724166e-10,7.12409272957421e-10,7.019564569880734e-10,7.366930257180524e-10,7.65747151711762e-10,7.155863549634431e-10,7.251801492047389e-10,7.32913368199459e-10,7.767196178337318e-10,7.704660658747628e-10,9.7446706075397e-10,0.9999999716735093,1.9001726895365967e-09,1.3161860023278893e-09,7.278764113079384e-10,7.302765806165956e-10,7.392841270517518e-10
GCA_015350435.1_ASM1535043v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE375,7.702698630242622e-10,7.240295700418877e-10,7.364931792165688e-10,7.161891499622894e-10,7.211767407152394e-10,7.209921074614548e-10,7.419445360575528e-10,7.316643367344724e-10,7.241107721872863e-10,7.264835636993222e-10,7.249035669984923e-10,7.125971571059018e-10,7.298893503213006e-10,7.160829665981921e-10,7.219818164063478e-10,7.170975623946812e-10,7.268686997644753e-10,7.198382342675153e-10,7.369688277156127e-10,7.058359029370692e-10,7.75110902207999e-10,7.124079945661778e-10,7.01955197074538e-10,7.366916762592941e-10,7.657457520286845e-10,7.155850701113728e-10,7.251788472675592e-10,7.329120527876941e-10,7.767181694481539e-10,7.704646275709255e-10,9.744649379636553e-10,0.9999999716735648,1.900166325311136e-09,1.316182578770974e-09,7.278750996091159e-10,7.302752648159808e-10,7.392827854241825e-10
GCA_015350425.1_ASM1535042v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE376,7.695427234696974e-10,7.233430497135972e-10,7.35792570573088e-10,7.155115198123663e-10,7.204939515111041e-10,7.203099625488489e-10,7.412432930334654e-10,7.309723817796004e-10,7.234257781357325e-10,7.257963642404761e-10,7.242178425616895e-10,7.119230578334416e-10,7.291987517812789e-10,7.154054034553969e-10,7.212988686403695e-10,7.164191184623178e-10,7.26181194698828e-10,7.191573122922999e-10,7.362721766643277e-10,7.051683462957794e-10,7.743796391926153e-10,7.117343234287229e-10,7.01291335409561e-10,7.359877272079233e-10,7.650148332212975e-10,7.149081928978469e-10,7.244929315639524e-10,7.322189380726252e-10,7.759692217368259e-10,7.697213012135541e-10,9.734484287716395e-10,0.9999999717014233,1.897706250934993e-09,1.3146813771762442e-09,7.271853194399239e-10,7.295832698362048e-10,7.385796973782178e-10
GCA_016102765.1_ASM1610276v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
GCA_016102785.1_ASM1610278v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE377,7.710004473988439e-10,7.24719356839599e-10,7.371971319493092e-10,7.168699975268815e-10,7.218627738730025e-10,7.216774910854366e-10,7.426491051130374e-10,7.323595756483117e-10,7.247990180076587e-10,7.271740252149629e-10,7.25592546580723e-10,7.132744564127684e-10,7.305832278743625e-10,7.167637469896371e-10,7.22668006077547e-10,7.177792273915002e-10,7.275594680657898e-10,7.205223885396616e-10,7.376687835298199e-10,7.065066278734493e-10,7.758456275154488e-10,7.13084862550836e-10,7.026222093827376e-10,7.373990001158871e-10,7.664801712204884e-10,7.162651603325381e-10,7.25868018704498e-10,7.336084569166259e-10,7.774707395950255e-10,7.712115511517886e-10,9.754867586467337e-10,0.9999999716455676,1.902642333744485e-09,1.3176923494868496e-09,7.285681599646376e-10,7.309705502374123e-10,7.399892285826975e-10
NODE378,7.702705527895591e-10,7.24030224078858e-10,7.364938487830391e-10,7.161897941847724e-10,7.211773902493447e-10,7.209927559482176e-10,7.419452020325669e-10,7.316649942828074e-10,7.241114232891227e-10,7.264842168613484e-10,7.249042187765406e-10,7.125977978489335e-10,7.298900068774367e-10,7.160836107870999e-10,7.219824655333875e-10,7.170982073481008e-10,7.268693531628789e-10,7.198388814706346e-10,7.36969489431333e-10,7.058365373256822e-10,7.751115954742583e-10,7.124086346723804e-10,7.019558279288205e-10,7.366923519594364e-10,7.657464528760795e-10,7.155857134528557e-10,7.251794991637172e-10,7.32912711430624e-10,7.767188946918477e-10,7.704653477670036e-10,9.744660010199059e-10,0.9999999716735369,1.9001695135877215e-09,1.3161842934729372e-09,7.278757563947414e-10,7.302759236553538e-10,7.392834571987741e-10
GCA_001617715.1_Yersinia_pestis_M-519_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
NODE379,7.695427241224024e-10,7.233430503350517e-10,7.357925712112304e-10,7.155115204232685e-10,7.204939521274146e-10,7.20309963163769e-10,7.412432936643619e-10,7.309723824028726e-10,7.234257787530471e-10,7.257963648597114e-10,7.242178431796289e-10,7.11923058440932e-10,7.291987524038805e-10,7.15405404066294e-10,7.212988692557849e-10,7.164191190738736e-10,7.26181195318238e-10,7.191573129058925e-10,7.362721772912816e-10,7.051683468971215e-10,7.743796398482606e-10,7.117343240354004e-10,7.012913360075319e-10,7.359877278546217e-10,7.650148338913817e-10,7.149081935077652e-10,7.244929321819459e-10,7.322189386969386e-10,7.759692224368407e-10,7.697213019090751e-10,9.734484298772934e-10,0.9999999717014235,1.8977062550333474e-09,1.314681379121051e-09,7.271853200636645e-10,7.295832704618457e-10,7.385796980183171e-10
GCA_016102585.1_ASM1610258v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCA_016102845.1_ASM1610284v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NODE380,7.710011365080152e-10,7.247200102520378e-10,7.371978008746071e-10,7.16870641135355e-10,7.218634227876872e-10,7.216781389541505e-10,7.426497704539007e-10,7.323602325701865e-10,7.247996684890352e-10,7.271746777545938e-10,7.2559319773768e-10,7.132750965452142e-10,7.305838838047335e-10,7.16764390564543e-10,7.226686545860325e-10,7.177798717302531e-10,7.27560120841619e-10,7.20523035126059e-10,7.376694446153611e-10,7.065072616576469e-10,7.758463201226007e-10,7.13085502047255e-10,7.026228396359933e-10,7.373996751664391e-10,7.664808713947604e-10,7.162658030609854e-10,7.258686699795079e-10,7.336091149320273e-10,7.774714641359729e-10,7.712122706496328e-10,9.754878205971488e-10,0.9999999716455397,1.9026455179363016e-09,1.317694062248329e-09,7.285688161234101e-10,7.309712084480184e-10,7.399898997141423e-10
