#name, A, B, C, D, E, F, G, H, I, J
NODE_0000298, 1.1616048050940744e-06, 9.170650568681427e-06, 0.00139613849050195, 7.240483032700692e-07, 8.824961136296105e-06, 3.252539935205716e-07, 2.597297040127136e-07, 6.117600359268859e-07, 0.9586222459338793, 0.039960537567071845
NODE_0000299, 2.5644650723892613e-06, 1.2442124461482448e-05, 0.0008196753319461048, 2.1967501236114137e-06, 1.5075202844967615e-05, 9.781661620802723e-07, 8.310304106304923e-07, 1.7555967954208569e-06, 0.8501728993677208, 0.14897158196446272
GCA_000324445.1_ASM32444v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000324485.1_ASM32448v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000300, 9.525575761333396e-07, 8.356241852452847e-06, 0.0011665633313911361, 5.085598945991344e-07, 7.587086356655284e-06, 2.3343897442201428e-07, 1.7926188808230616e-07, 4.46681605448933e-07, 0.9930940892444335, 0.005721083596027519
GCA_000324605.1_ASM32460v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325025.1_ASM32502v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000301, 1.7965452243723186e-06, 1.0544177167941253e-05, 0.0010678630022178516, 1.3959972367777467e-06, 1.1566733649898588e-05, 6.235922905556198e-07, 5.210195098040203e-07, 1.1333624877084209e-06, 0.9096231728919573, 0.08928138267825765
GCA_000325085.1_ASM32508v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000302, 1.2056773146408738e-06, 6.0389481011789855e-06, 0.0005510972184964387, 1.148498874554288e-06, 7.175282294385603e-06, 5.018936557195428e-07, 4.413400046091415e-07, 8.878161941223367e-07, 0.45598512521383316, 0.5434463781112312
NODE_0000303, 1.5559936068250955e-06, 6.786114967051118e-06, 0.00040097523850651085, 1.5341381140303615e-06, 8.635090234729566e-06, 6.743923741337666e-07, 5.943565407963999e-07, 1.185124445993009e-06, 0.4364185930094542, 0.5631594665417559
GCA_000323945.1_ASM32394v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_000324005.1_ASM32400v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000304, 8.14752964495501e-07, 3.5479637131554667e-06, 0.0002401405686871639, 8.219880322354574e-07, 4.520858326320276e-06, 3.596817733289049e-07, 3.1959677974386814e-07, 6.305854699889965e-07, 0.22187061583360596, 0.7778782281706477
GCA_000325065.1_ASM32506v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000305, 6.349146621031643e-07, 3.524237165027528e-06, 0.00037626054126657616, 5.819157935624491e-07, 3.983061158635022e-06, 2.538597088447e-07, 2.225795720754027e-07, 4.510749556345077e-07, 0.29497373271145183, 0.7046403551042658
NODE_0000306, 1.2193639281113852e-06, 4.926507620489265e-06, 0.00027541562849906707, 1.3047250042629743e-06, 6.465875033236943e-06, 5.712970467309287e-07, 5.137274235125091e-07, 9.90618668234724e-07, 0.30394824762199263, 0.6957603446347836
GCA_000325325.1_ASM32532v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000325345.1_ASM32534v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000307, 1.122331184936886e-06, 5.586243933213018e-06, 0.0005076605004168503, 1.0942797769111129e-06, 6.552912557722847e-06, 4.806784893713561e-07, 4.2627045306386715e-07, 8.424318095956072e-07, 0.45095308761910086, 0.5485231467322774
GCA_000325045.1_ASM32504v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000308, 6.537080508917691e-07, 4.105140824038568e-06, 0.0004955506392743201, 5.443467133951505e-07, 4.395405158105784e-06, 2.3811351916903407e-07, 2.0470022204451376e-07, 4.292795529269985e-07, 0.3744144539445307, 0.6250794247221544
NODE_0000309, 1.3792480554776673e-06, 5.822903588465274e-06, 0.00034031451599777276, 1.4100361963032328e-06, 7.489548919226863e-06, 6.194938450427115e-07, 5.512771844539122e-07, 1.0811755303256843e-06, 0.3693305750773738, 0.6303107567233093
GCA_014734355.1_ASM1473435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_014734405.1_ASM1473440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000310, 1.3387010766673784e-06, 5.769127244649026e-06, 0.0003824158150137425, 1.3549302404827067e-06, 7.37787458613402e-06, 5.93630272327521e-07, 5.272889214728069e-07, 1.039967973796352e-06, 0.35894614310901646, 0.6406534395556543
GCA_014734395.1_ASM1473439v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000311, 2.0020744869601765e-06, 1.1191591596325867e-05, 0.0009965400992915222, 1.5929259183693365e-06, 1.2601185191309972e-05, 7.112186884692223e-07, 5.962088369012312e-07, 1.288798501378238e-06, 0.9144671441107355, 0.08450633178675324
GCA_013392105.1_ASM1339210v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000312, 1.0526587230578828e-06, 8.813670120855655e-06, 0.0012724676766542578, 6.036098198290144e-07, 8.21962047868059e-06, 2.74158983425625e-07, 2.143451363854949e-07, 5.206177683089359e-07, 0.9864413563872064, 0.012266477255108722
GCA_013392055.1_ASM1339205v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000313, 9.184729675097647e-07, 8.432782703530855e-06, 0.0013317978648142114, 4.6711657125594616e-07, 7.5346475556760564e-06, 2.1458480113699747e-07, 1.6266553539889303e-07, 4.1470611127727916e-07, 0.9957698936978074, 0.002880163461132495
GCA_013392145.1_ASM1339214v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000314, 9.001565288531677e-07, 8.374907980601135e-06, 0.0013226622928691348, 4.486775011827751e-07, 7.436991885485554e-06, 2.0658163598052882e-07, 1.5572448056471516e-07, 4.0040056002716057e-07, 0.9970198346363592, 0.0016395796301987657
GCA_013392075.1_ASM1339207v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000315, 8.830325770031412e-07, 8.160491411599174e-06, 0.0011690446361934702, 4.378076566684057e-07, 7.243381963524127e-06, 2.0231684062489226e-07, 1.522243664432521e-07, 3.916300557866552e-07, 0.9974997823691711, 0.001313702109763825
GCA_013392045.1_ASM1339204v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_013392085.1_ASM1339208v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000316, 1.2567673390717958e-06, 9.547447228485335e-06, 0.03522636171566762, 7.60437480275461e-07, 8.196659763836297e-06, 3.194863975511632e-07, 2.53065312385904e-07, 6.338104775608229e-07, 0.9588191300557198, 0.0059335405546133875
NODE_0000317, 1.2709844124857035e-06, 9.6193999152459e-06, 0.006148581726300412, 8.253918251552547e-07, 9.049637481024986e-06, 3.5693103436555263e-07, 2.896233136311344e-07, 6.86583033041418e-07, 0.9717762575752941, 0.022053062147390428
NODE_0000318, 2.641878903022652e-06, 1.2727216280445508e-05, 0.0012538142557887361, 2.2802517826388354e-06, 1.5363229662416863e-05, 1.0083652169652607e-06, 8.591569878206139e-07, 1.8170115164201112e-06, 0.864605651039, 0.13410383759486155
GCA_000323645.1_ASM32364v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000324985.1_ASM32498v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000319, 9.492957328384309e-07, 8.53227010322698e-06, 0.0019488984586814528, 4.963752972299898e-07, 7.648800114891888e-06, 2.2617237217912306e-07, 1.7286261856572303e-07, 4.3724493189560617e-07, 0.9939408796886627, 0.004091758831485113
GCA_000169655.1_ASM16965v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000320, 8.894086068572755e-07, 8.180952406745393e-06, 0.0012420839954389127, 4.439331491220204e-07, 7.270917817844101e-06, 2.0484352320596066e-07, 1.5442886495871268e-07, 3.963766829073186e-07, 0.997144843682248, 0.001595531461261386
GCA_000323565.1_ASM32356v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000323725.1_ASM32372v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000321, 3.668168980490313e-06, 9.76517856787216e-06, 0.10968387977622839, 8.873204286182727e-07, 8.008576712591916e-06, 3.4451748287371304e-07, 2.858758692444061e-07, 7.238194872003589e-07, 0.8877119281737749, 0.0025805085924677546
NODE_0000322, 0.00016443777391571209, 1.5319172677107046e-05, 0.114100296677454, 1.7147810939350085e-06, 1.258784764067271e-05, 7.264575618353863e-07, 6.35970193373648e-07, 1.417413582915683e-06, 0.8837148084034987, 0.0019880555023817476
NODE_0000323, 0.012706620448926932, 0.00016485376667412733, 0.04545394103321933, 3.375416775919505e-05, 0.00014538569605097282, 1.8566011673444693e-05, 1.7125156670709995e-05, 2.975182767819917e-05, 0.9373030374605292, 0.0041269644308179
GCA_016102575.1_ASM1610257v1_genomic, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_016102755.1_ASM1610275v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000324, 7.70728941896701e-06, 1.5916197645134886e-05, 0.22611870474852536, 2.521880777521238e-06, 1.0908077063091502e-05, 8.908170658064423e-07, 7.863702466374904e-07, 1.97023396081346e-06, 0.7728577303786611, 0.0009828640066356828
GCA_016102545.1_ASM1610254v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000325, 1.5252514597593881e-06, 1.0312154837613836e-05, 0.02764326773218601, 9.442054805524555e-07, 8.32283270455754e-06, 3.72174360956942e-07, 3.0597085609678433e-07, 7.795998582253563e-07, 0.9711690650946048, 0.0011651049836514415
GCA_010974855.1_ASM1097485v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_016102565.1_ASM1610256v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000326, 2.8925033428754114e-06, 1.4200315050326603e-05, 0.21631121786298282, 2.295114949826618e-06, 1.0175838822570575e-05, 8.114474657711754e-07, 7.213655006177176e-07, 1.7760638281494417e-06, 0.7800587070896772, 0.0035972023983799556
NODE_0000327, 1.8138881506268576e-06, 1.1051065243097018e-05, 0.06260051612057226, 1.4302833088417512e-06, 9.720431913357476e-06, 5.479839575175186e-07, 4.7479493811238613e-07, 1.1187844232309225e-06, 0.9131166531996245, 0.02425667344786846
NODE_0000328, 3.885530617944311e-06, 1.5022669012919974e-05, 0.04956837975948798, 4.229458766644842e-06, 1.680626555698951e-05, 1.6041591953769683e-06, 1.4824946505963985e-06, 3.1184514275927786e-06, 0.8138443923039714, 0.13654107890731243
GCA_001617735.1_Yersinia_pestis_M-1763_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000329, 4.413636061806605e-06, 1.819409573808877e-05, 0.15585013115794646, 4.247304813376253e-06, 1.3583892212427795e-05, 1.4825277173866342e-06, 1.3742768899079004e-06, 3.1668024101703688e-06, 0.8315384118616168, 0.012564994444593438
GCA_001613895.1_ASM161389v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_003074295.1_ASM307429v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000330, 1.1403380069312665e-06, 9.150191463396995e-06, 0.00955514259684517, 6.765975812235117e-07, 8.090383486193186e-06, 2.8975482687553666e-07, 2.307617289668333e-07, 5.733033913411946e-07, 0.9793354981394534, 0.011089207933216584
GCA_003086095.1_ASM308609v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000331, 1.2127762246895297e-06, 9.41349592286284e-06, 0.0026217071374223756, 7.673801655587336e-07, 9.02686031206978e-06, 3.410019461850296e-07, 2.7362042361169197e-07, 6.452529037218037e-07, 0.9691765499181881, 0.028180062556490904
NODE_0000332, 2.6017409836115096e-06, 1.2722545623597608e-05, 0.0010434038337277243, 2.235088635029036e-06, 1.538617246830048e-05, 9.90279265017357e-07, 8.424857848008804e-07, 1.7826566297065835e-06, 0.8467404198577869, 0.15217961533909544
GCA_002412305.1_Y.pestis_A-1809_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000333, 1.1619058235233307e-06, 8.953083993460105e-06, 0.0010924316015337816, 7.201321201747157e-07, 8.647140277208305e-06, 3.261570272435839e-07, 2.595655203209532e-07, 6.112539317547306e-07, 0.9802590304430384, 0.018627858716734162
GCA_003086075.1_ASM308607v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_003086115.1_ASM308611v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000334, 9.663918390913833e-07, 8.74729441015758e-06, 0.0017244719151036044, 5.09074517322358e-07, 7.87840888780534e-06, 2.3196338136385894e-07, 1.7765427767404329e-07, 4.4743690799629444e-07, 0.9926692109471814, 0.005587358913493592
NODE_0000335, 9.063503562088873e-07, 8.398043801779618e-06, 0.001373324455780532, 4.547177235265846e-07, 7.468598083107979e-06, 2.091209855750969e-07, 1.579385093245152e-07, 4.050804348548301e-07, 0.9966227407712097, 0.001985934923115471
GCA_000275685.1_ASM27568v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000336, 8.8382917191204e-07, 8.163068837635746e-06, 0.001174910521568996, 4.3858482784538906e-07, 7.2471394753887015e-06, 2.0264441044507894e-07, 1.5250932123693376e-07, 3.9223315944788173e-07, 0.9974540884045788, 0.001353521064648099
GCA_004023585.1_ASM402358v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_004023595.1_ASM402359v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000337, 9.063503562088873e-07, 8.398043801779618e-06, 0.001373324455780532, 4.547177235265846e-07, 7.468598083107979e-06, 2.091209855750969e-07, 1.579385093245152e-07, 4.050804348548301e-07, 0.9966227407712097, 0.001985934923115471
GCA_000323245.1_ASM32324v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000338, 8.8382917191204e-07, 8.163068837635746e-06, 0.001174910521568996, 4.3858482784538906e-07, 7.2471394753887015e-06, 2.0264441044507894e-07, 1.5250932123693376e-07, 3.9223315944788173e-07, 0.9974540884045788, 0.001353521064648099
GCA_000323205.1_ASM32320v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000323225.1_ASM32322v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000339, 1.1873046044844218e-06, 4.498751171249914e-06, 0.8250178298293238, 1.1827901094638957e-06, 2.835363094987584e-06, 3.601411449059366e-07, 3.453090038054551e-07, 8.563985162219567e-07, 0.17469137522643596, 0.000279528886595234
GCA_009909635.1_ASM990963v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000340, 1.0090100746124003e-06, 4.008345390885802e-06, 0.8323336382962208, 9.805626040352936e-07, 2.5761004526180077e-06, 3.017581951274052e-07, 2.868066570389921e-07, 7.140557595950538e-07, 0.16738966816225806, 0.0002668169023873353
NODE_0000341, 2.0094566414730356e-07, 5.441115051927826e-07, 0.9862996753864925, 2.4963924010385863e-07, 2.984984413121166e-07, 6.668944029894907e-08, 6.904178089702577e-08, 1.6958171036342176e-07, 0.013684960684378456, 1.376542134658491e-05
NODE_0000342, 4.562999493911307e-08, 8.164872713490214e-08, 0.9987994070128361, 7.523460492403382e-08, 3.8013441462435887e-08, 1.706033710488842e-08, 1.9485989059247453e-08, 4.711048728320262e-08, 0.0011993570679873743, 9.117355946263069e-07
GCA_016102645.1_ASM1610264v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000343, 3.3540703500827305e-08, 4.873679479357703e-08, 0.9995164854740904, 6.10349548753889e-08, 2.0464053839225835e-08, 1.3152887811929438e-08, 1.553249484499345e-08, 3.7286127580060297e-08, 0.00048298566120496, 2.991166873108256e-07
GCA_010974835.1_ASM1097483v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_016102555.1_ASM1610255v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000344, 1.0794962484148236e-07, 2.8553168601787067e-07, 0.9924805752655443, 1.4224358417930116e-07, 1.569028422920084e-07, 3.6331292978260205e-08, 3.8415635265217885e-08, 9.451395741157021e-08, 0.007511352838978099, 7.210006854495449e-06
GCA_016102775.1_ASM1610277v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000345, 9.352034407519244e-07, 2.5238780344189817e-06, 0.9408705661819929, 1.0997809639545501e-06, 1.363995491758183e-06, 3.062076908729509e-07, 3.1079301524763826e-07, 7.637189791004066e-07, 0.059077062241594994, 4.5067998796028944e-05
GCA_016102665.1_ASM1610266v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_016102685.1_ASM1610268v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000346, 2.2002457347742794e-06, 1.0886956445210557e-05, 0.3937286745331647, 1.823830266193928e-06, 8.095866611683268e-06, 6.316845559729811e-07, 5.665226541258031e-07, 1.3982083274784282e-06, 0.6037292304808585, 0.0025164916713813277
NODE_0000347, 1.4537083305193624e-06, 8.890800132212884e-06, 0.302302827915228, 1.098440626854132e-06, 1.808987201054119e-05, 3.898997627165244e-07, 3.4040748708916367e-07, 8.572822005045068e-07, 0.6960551075206387, 0.0016109441535828554
NODE_0000348, 2.6998508856456168e-06, 1.2740974112101747e-05, 0.3754602600362274, 2.2595237127510795e-06, 9.162099855643197e-06, 7.761104741392694e-07, 6.986792804732804e-07, 1.729090255685683e-06, 0.6225290742716765, 0.0019805993635195543
NODE_0000349, 2.38659982307848e-06, 1.2810434760738447e-05, 0.04760269502590429, 1.9996822434682273e-06, 1.0687943012963779e-05, 7.430061895125778e-07, 6.588124998422067e-07, 1.542874117963682e-06, 0.9368613518348952, 0.015505123786552995
GCA_003074355.1_ASM307435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000350, 3.023104417354183e-06, 1.354362433784323e-05, 0.004938523797177745, 2.8189610492402775e-06, 1.597113416371877e-05, 1.1836438608328535e-06, 1.0361812145951255e-06, 2.1881346919968655e-06, 0.8675007031825309, 0.1275210082365557
GCA_003074335.1_ASM307433v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_003074375.1_ASM307437v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000351, 6.028348909621717e-07, 1.6012914246299986e-06, 0.9649347974457776, 7.258296129803129e-07, 8.591922206648256e-07, 1.9950821698321343e-07, 2.0410521017394307e-07, 5.001069742221006e-07, 0.03502277487734527, 3.7734808326704936e-05
GCA_000006645.1_ASM664v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000352, 6.582340248155297e-08, 1.3658767970433212e-07, 0.9976191905840284, 9.895932045034238e-08, 6.717366334704754e-08, 2.356824319197667e-08, 2.606939586983924e-08, 6.351230131375092e-08, 0.002378395111338679, 1.932610626677764e-06
GCA_000970105.1_ASM97010v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000353, 3.46369328742922e-08, 5.169145117910827e-08, 0.9994545348932058, 6.232528124581464e-08, 2.2024245511707477e-08, 1.3507076909714991e-08, 1.5891151164079836e-08, 3.8178349331217234e-08, 0.0005448767574601978, 3.5009484589268287e-07
GCA_000182705.1_ASM18270v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_001261975.1_YPW_8_IHQD_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000354, 2.741012995843469e-06, 1.578777902705303e-05, 0.04580521300861167, 2.0176185127867502e-06, 0.0006446574824395275, 8.546292775834686e-07, 7.639002973876081e-07, 1.6577254740494918e-06, 0.9511727755305377, 0.0023535313128263016
GCA_006376435.1_ASM637643v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000355, 2.03259458284014e-05, 9.105178100945891e-05, 0.011890000977502422, 1.497937308684225e-05, 0.0244176353093046, 8.440261190304967e-06, 7.718123939567757e-06, 1.3278134531864673e-05, 0.9542900797044439, 0.00924649038916263
GCA_006376415.1_ASM637641v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000356, 1.952295704049105e-06, 1.3480638898764e-05, 0.00291217611644519, 1.325372324731069e-06, 0.0006562694422159452, 6.462339398069144e-07, 5.508644853600994e-07, 1.1288745220969057e-06, 0.9713941754299462, 0.025018294731517766
NODE_0000357, 2.6523932523053997e-06, 1.2834248099148994e-05, 0.0009647189721988927, 2.280474530544052e-06, 4.1435740507427396e-05, 1.0171590157149389e-06, 8.671186379010495e-07, 1.8222376338319322e-06, 0.8622597575197952, 0.1367126141363288
GCA_001559935.1_ASM155993v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_001613865.1_ASM161386v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000358, 9.649600070935761e-07, 8.663866839848533e-06, 0.0015463070007172431, 5.064184132620845e-07, 2.2424342517674624e-05, 2.3247424082212723e-07, 1.78166453572003e-07, 4.464841552059968e-07, 0.9938863504768112, 0.004533925809844122
GCA_015159615.1_ASM1515961v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000359, 9.04301812745638e-07, 8.390858990273892e-06, 0.0013502922137797505, 4.525826313724314e-07, 7.790700233026348e-06, 2.0825654278904871e-07, 1.5717974304622786e-07, 4.034573824031833e-07, 0.9967802048771351, 0.001851195571749439
GCA_006376495.1_ASM637649v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000360, 8.83520049500563e-07, 8.162103337039708e-06, 0.0011722374329033597, 4.382805344012699e-07, 7.25310267083169e-06, 2.0251746295315918e-07, 1.523987115069407e-07, 3.9199781962011154e-07, 0.997472246372379, 0.0013380322741317805
GCA_006376535.1_ASM637653v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_006376535.2_ASM637653v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000361, 2.0426366964003635e-06, 1.1266549334660832e-05, 0.1796359897019051, 1.7418783330669483e-06, 9.470452689565559e-06, 6.298412057776798e-07, 5.60516763584066e-07, 1.328108869766801e-06, 0.8018631657141584, 0.01847380460004367
NODE_0000362, 2.93176443830104e-06, 2.1288653085400135e-05, 0.04781157619957789, 1.8642924271692495e-06, 1.7887883599053697e-05, 7.542792907474552e-07, 6.218136859550362e-07, 1.5450380138090716e-06, 0.9449352122867218, 0.0072063177891597855
NODE_0000363, 0.00010140064049517991, 0.0003986584975351548, 0.03132092443428034, 7.070030379103859e-05, 0.000359910954596666, 4.088161709981534e-05, 3.67159496892061e-05, 6.385665737891537e-05, 0.9555085759221066, 0.012098375023026901
GCA_001188815.1_ASM118881v1_genomic, 0.008603273804520936, 0.015743081871666943, 0.07327059895872233, 0.007601005351619429, 0.01478497418025567, 0.005860814212261549, 0.006061515608550001, 0.0071767097664360005, 0.7946947977367079, 0.06620322850925914
GCA_001617785.1_Yersinia_pestis_M-549_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000364, 2.246013162466429e-06, 1.8927531590210216e-05, 0.012080387709715383, 1.2377407480109886e-06, 1.653027405667252e-05, 5.427407212056744e-07, 4.261745141869813e-07, 1.0716303936760584e-06, 0.9841676679347378, 0.003710962250360543
GCA_006376475.1_ASM637647v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000365, 9.670142476911357e-05, 0.00039491347823023925, 0.013589107854809853, 6.456758745212122e-05, 0.00035987906859914905, 3.8328337873750506e-05, 3.391384563281835e-05, 5.915966784902554e-05, 0.9748205292408255, 0.010542899493958435
GCA_001188735.1_ASM118873v1_genomic, 0.008670449009683804, 0.015952080198906968, 0.05913390030368012, 0.007610710505165636, 0.015001768118706661, 0.005892239607887537, 0.0060804097968277385, 0.007201835977955981, 0.8085747057587973, 0.06588190072238827
GCA_001617805.1_Yersinia_pestis_173_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000366, 5.072265157661443e-06, 1.6058061588543128e-05, 0.16402171384626216, 6.415367228347622e-06, 1.684195056560719e-05, 2.2384272170566402e-06, 2.1808663635764222e-06, 4.531729688331399e-06, 0.7201467787180098, 0.11577816876791883
GCA_009296005.1_ASM929600v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
