#name, A, B, C, D, E, F, G, H, I, J, K
GCA_000325025.1_ASM32502v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000301, 6.920135921024545e-10, 4.928535581836116e-10, 5.235841736994969e-10, 5.066104458777111e-10, 4.984238192604853e-10, 5.420745483738146e-10, 8.987824017182356e-10, 1.3669643803561295e-09, 0.9999999933508056, 5.6394372618354e-10, 5.639437261375341e-10
GCA_000325085.1_ASM32508v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000302, 6.926343271689556e-10, 4.932570659155855e-10, 5.240157548656369e-10, 5.070283966718317e-10, 4.9883367368842e-10, 5.425165236191964e-10, 8.996805039023326e-10, 1.3685203295736152e-09, 0.9999999933446608, 5.644262512800162e-10, 5.644262512339841e-10
NODE_0000303, 6.913911792915626e-10, 4.924490541800158e-10, 5.231515198549591e-10, 5.061914552856297e-10, 4.980129484709417e-10, 5.416314863948625e-10, 8.978815965572014e-10, 1.3654030947685645e-09, 0.9999999933569675, 5.634599565834135e-10, 5.634599565374343e-10
GCA_000323945.1_ASM32394v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_000324005.1_ASM32400v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000304, 6.920135910719848e-10, 4.928535576364367e-10, 5.235841731065411e-10, 5.06610445302258e-10, 4.984238186997984e-10, 5.420745477794532e-10, 8.987823997748685e-10, 1.366964375449413e-09, 0.9999999933508058, 5.639437254651063e-10, 5.639437254191004e-10
GCA_000325065.1_ASM32506v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000305, 6.926343271680265e-10, 4.932570659151342e-10, 5.240157548651448e-10, 5.070283966713536e-10, 4.988336736879555e-10, 5.425165236187073e-10, 8.996805039003875e-10, 1.3685203295680202e-09, 0.9999999933446609, 5.644262512793972e-10, 5.64426251233366e-10
NODE_0000306, 6.913911792915617e-10, 4.924490541800155e-10, 5.231515198549587e-10, 5.061914552856293e-10, 4.980129484709414e-10, 5.416314863948621e-10, 8.978815965571994e-10, 1.3654030947685579e-09, 0.9999999933569675, 5.63459956583413e-10, 5.634599565374338e-10
GCA_000325325.1_ASM32532v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_000325345.1_ASM32534v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000307, 6.920135910715328e-10, 4.928535576362132e-10, 5.235841731062961e-10, 5.066104453020201e-10, 4.98423818699567e-10, 5.420745477792112e-10, 8.987823997739647e-10, 1.3669643754471018e-09, 0.9999999933508058, 5.639437254648002e-10, 5.639437254187945e-10
GCA_000325045.1_ASM32504v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000308, 6.926343266651699e-10, 4.93257065642174e-10, 5.240157545693158e-10, 5.070283963843078e-10, 4.988336734082781e-10, 5.425165233221884e-10, 8.996805029988371e-10, 1.3685203275413386e-09, 0.9999999933446609, 5.644262509233448e-10, 5.644262508773129e-10
NODE_0000309, 6.9139117929111e-10, 4.92449054179791e-10, 5.231515198547137e-10, 5.061914552853914e-10, 4.980129484707104e-10, 5.416314863946192e-10, 8.978815965562988e-10, 1.3654030947662533e-09, 0.9999999933569677, 5.634599565831074e-10, 5.634599565371281e-10
GCA_014734355.1_ASM1473435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_014734405.1_ASM1473440v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000310, 6.920130321973801e-10, 4.928532258434714e-10, 5.235838158539621e-10, 5.066100990086394e-10, 4.984234802147796e-10, 5.420741858589294e-10, 8.987814992935535e-10, 1.3669625980015567e-09, 0.9999999933508115, 5.639433109493843e-10, 5.639433109033796e-10
GCA_014734395.1_ASM1473439v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000311, 6.920124738256306e-10, 4.928528943234653e-10, 5.235834588972105e-10, 5.066097530020659e-10, 4.98423142009437e-10, 5.42073824234923e-10, 8.987805997137885e-10, 1.3669608225803896e-09, 0.9999999933508171, 5.639428967897152e-10, 5.639428967437095e-10
GCA_013392105.1_ASM1339210v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000312, 6.920124733232254e-10, 4.928528940507285e-10, 5.235834586016257e-10, 5.066097527152581e-10, 4.984231417299907e-10, 5.420738239386462e-10, 8.987805988131424e-10, 1.3669608205560177e-09, 0.9999999933508172, 5.639428964339676e-10, 5.639428963879618e-10
GCA_013392055.1_ASM1339205v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000313, 6.920124728208224e-10, 4.928528937779926e-10, 5.235834583060424e-10, 5.0660975242845e-10, 4.984231414505446e-10, 5.420738236423712e-10, 8.98780597912496e-10, 1.3669608185316507e-09, 0.9999999933508171, 5.639428960782205e-10, 5.639428960322147e-10
GCA_013392145.1_ASM1339214v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000314, 6.920119144494636e-10, 4.92852562257929e-10, 5.235831013492656e-10, 5.066094064218341e-10, 4.984228032451505e-10, 5.420734620183006e-10, 8.987796983341764e-10, 1.366959043114746e-09, 0.9999999933508231, 5.639424819186584e-10, 5.639424818726517e-10
GCA_013392075.1_ASM1339207v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000315, 6.91390620416764e-10, 4.924487223864033e-10, 5.231511626017583e-10, 5.061911089913652e-10, 4.980126099852713e-10, 5.416311244736319e-10, 8.978806960768462e-10, 1.3654013173241526e-09, 0.9999999933569734, 5.63459542067223e-10, 5.634595420212437e-10
GCA_013392045.1_ASM1339204v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_013392085.1_ASM1339208v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000316, 7.260967635086208e-10, 4.941580199763065e-10, 5.249314217962452e-10, 5.079982882997331e-10, 4.997842135481822e-10, 5.434542302761285e-10, 1.0410375965131089e-09, 1.9506859920192498e-09, 0.9999999925652266, 5.733133227785029e-10, 5.733133227434e-10
NODE_0000317, 6.926652405721856e-10, 4.932584939756209e-10, 5.240172386246511e-10, 5.070299259739707e-10, 4.988351704760858e-10, 5.425180354405376e-10, 8.998227281264089e-10, 1.3691845446830396e-09, 0.9999999933437993, 5.644346373339176e-10, 5.64434637287895e-10
NODE_0000318, 6.913912073743435e-10, 4.924490557382104e-10, 5.231515214829677e-10, 5.061914569620616e-10, 4.980129501098574e-10, 5.416314880474215e-10, 8.978817385275671e-10, 1.3654038488219859e-09, 0.9999999933569668, 5.634599641576758e-10, 5.634599641116964e-10
GCA_000323645.1_ASM32364v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000324985.1_ASM32498v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000319, 6.920125014320654e-10, 4.928528956103693e-10, 5.235834602311997e-10, 5.066097543932717e-10, 4.984231433704367e-10, 5.420738255927356e-10, 8.987807409278613e-10, 1.366961575475302e-09, 0.9999999933508164, 5.639429040151311e-10, 5.639429039691245e-10
GCA_000169655.1_ASM16965v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000320, 6.91390620944356e-10, 4.924487226606179e-10, 5.231511628988858e-10, 5.061911092797733e-10, 4.980126102662815e-10, 5.416311247714752e-10, 8.978806971185217e-10, 1.365401320203204e-09, 0.9999999933569735, 5.634595424295994e-10, 5.634595423836201e-10
GCA_000323565.1_ASM32356v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000323725.1_ASM32372v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000321, 6.926669202852634e-10, 4.932594909923888e-10, 5.240183121575836e-10, 5.070309665773919e-10, 4.9883618760943e-10, 5.42519122981227e-10, 8.998254354049564e-10, 1.369189891774543e-09, 0.9999999933437819, 5.644358830331597e-10, 5.644358829871369e-10
NODE_0000322, 6.926349141775749e-10, 4.932573992691106e-10, 5.240161137487892e-10, 5.070287446444898e-10, 4.988340138148717e-10, 5.425168871947652e-10, 8.996815466413616e-10, 1.3685228628054586e-09, 0.9999999933446542, 5.644266733831413e-10, 5.644266733371094e-10
NODE_0000323, 6.913911798191782e-10, 4.924490544542317e-10, 5.231515201520881e-10, 5.061914555740391e-10, 4.980129487519534e-10, 5.41631486692707e-10, 8.978815975990219e-10, 1.3654030976486045e-09, 0.9999999933569677, 5.634599569457961e-10, 5.634599568998168e-10
GCA_016102575.1_ASM1610257v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102755.1_ASM1610275v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000324, 6.920124738521611e-10, 4.928528943253388e-10, 5.235834588992223e-10, 5.066097530041033e-10, 4.984231420114154e-10, 5.42073824236916e-10, 8.987805998583529e-10, 1.3669608234459163e-09, 0.9999999933508171, 5.639428967970756e-10, 5.63942896751069e-10
GCA_016102545.1_ASM1610254v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000325, 6.913906209191931e-10, 4.924487226591429e-10, 5.231511628973457e-10, 5.061911092781767e-10, 4.980126102647208e-10, 5.416311247699114e-10, 8.978806969776362e-10, 1.3654013193495e-09, 0.9999999933569735, 5.634595424229782e-10, 5.63459542376999e-10
GCA_010974855.1_ASM1097485v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102565.1_ASM1610256v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000326, 6.926360344407939e-10, 4.932580642188387e-10, 5.24016829732124e-10, 5.070294386659491e-10, 4.988346921822792e-10, 5.425176125173061e-10, 8.996833521134011e-10, 1.368526427841485e-09, 0.9999999933446426, 5.64427504194125e-10, 5.644275041480927e-10
NODE_0000327, 6.926354459496991e-10, 4.932577300483627e-10, 5.24016469963522e-10, 5.070290898342323e-10, 4.988343512188253e-10, 5.425172480542378e-10, 8.996823068125578e-10, 1.3685238893888863e-09, 0.9999999933446494, 5.644270810300834e-10, 5.644270809840512e-10
NODE_0000328, 6.920124743298094e-10, 4.928528945968218e-10, 5.235834591935087e-10, 5.066097532895498e-10, 4.984231422895293e-10, 5.420738245318682e-10, 8.987806006187334e-10, 1.3669608246169414e-09, 0.9999999933508172, 5.639428971464961e-10, 5.639428971004895e-10
GCA_001617735.1_Yersinia_pestis_M-1763_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000329, 6.913906209196219e-10, 4.924487226593657e-10, 5.231511628975889e-10, 5.061911092784129e-10, 4.980126102649502e-10, 5.416311247701526e-10, 8.978806969783954e-10, 1.3654013193508327e-09, 0.9999999933569735, 5.634595424232777e-10, 5.634595423772983e-10
GCA_001613895.1_ASM161389v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003074295.1_ASM307429v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000330, 6.92013593082985e-10, 4.928535587280577e-10, 5.235841742896152e-10, 5.066104464502059e-10, 4.984238198182783e-10, 5.420745489652879e-10, 8.987824033803101e-10, 1.3669643835548243e-09, 0.9999999933508056, 5.639437268890202e-10, 5.639437268430147e-10
GCA_003086095.1_ASM308609v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000331, 6.92635445418415e-10, 4.932577297723456e-10, 5.24016469664429e-10, 5.070290895439151e-10, 4.988343509359609e-10, 5.425172477544443e-10, 8.996823057632314e-10, 1.3685238864883984e-09, 0.9999999933446493, 5.644270806652409e-10, 5.644270806192097e-10
NODE_0000332, 6.920124743293311e-10, 4.92852894596594e-10, 5.235834591932603e-10, 5.066097532893085e-10, 4.984231422892948e-10, 5.42073824531622e-10, 8.987806006176844e-10, 1.3669608246136414e-09, 0.9999999933508172, 5.639428971461822e-10, 5.639428971001756e-10
GCA_002412305.1_Y.pestis_A-1809_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000333, 6.913906209196214e-10, 4.924487226593655e-10, 5.231511628975887e-10, 5.061911092784127e-10, 4.980126102649499e-10, 5.416311247701524e-10, 8.978806969783944e-10, 1.365401319350829e-09, 0.9999999933569735, 5.634595424232774e-10, 5.63459542377298e-10
GCA_003086075.1_ASM308607v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003086115.1_ASM308611v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000334, 6.926354444127034e-10, 4.932577292264251e-10, 5.240164690727719e-10, 5.07029088969824e-10, 4.988343503766075e-10, 5.425172471614081e-10, 8.996823039601319e-10, 1.3685238824350279e-09, 0.9999999933446494, 5.644270799531357e-10, 5.644270799071036e-10
NODE_0000335, 6.920124743284265e-10, 4.928528945961446e-10, 5.2358345919277e-10, 5.066097532888322e-10, 4.984231422888323e-10, 5.420738245311356e-10, 8.987806006158814e-10, 1.3669608246090274e-09, 0.9999999933508171, 5.639428971455703e-10, 5.639428970995637e-10
GCA_000275685.1_ASM27568v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000336, 6.913906209196205e-10, 4.924487226593652e-10, 5.231511628975882e-10, 5.061911092784123e-10, 4.980126102649496e-10, 5.41631124770152e-10, 8.978806969783926e-10, 1.3654013193508236e-09, 0.9999999933569735, 5.634595424232768e-10, 5.634595423772975e-10
GCA_004023585.1_ASM402358v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_004023595.1_ASM402359v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000337, 6.920124743284265e-10, 4.928528945961446e-10, 5.2358345919277e-10, 5.066097532888322e-10, 4.984231422888323e-10, 5.420738245311356e-10, 8.987806006158814e-10, 1.3669608246090274e-09, 0.9999999933508171, 5.639428971455703e-10, 5.639428970995637e-10
GCA_000323245.1_ASM32324v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000338, 6.913906209196205e-10, 4.924487226593652e-10, 5.231511628975882e-10, 5.061911092784123e-10, 4.980126102649496e-10, 5.41631124770152e-10, 8.978806969783926e-10, 1.3654013193508236e-09, 0.9999999933569735, 5.634595424232768e-10, 5.634595423772975e-10
GCA_000323205.1_ASM32320v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_000323225.1_ASM32322v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000339, 6.920135941170781e-10, 4.928535592770327e-10, 5.235841748845328e-10, 5.066104470275658e-10, 4.984238203808177e-10, 5.420745495615965e-10, 8.987824053308995e-10, 1.3669643884800297e-09, 0.9999999933508057, 5.639437276099041e-10, 5.639437275638975e-10
GCA_009909635.1_ASM990963v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000340, 6.926360068103091e-10, 4.932580629310458e-10, 5.240168283972515e-10, 5.070294372737877e-10, 4.988346908203368e-10, 5.425176111585632e-10, 8.996832107597279e-10, 1.3685256740903006e-09, 0.9999999933446434, 5.64427496962912e-10, 5.644274969168798e-10
NODE_0000341, 6.926354449178262e-10, 4.93257729500511e-10, 5.240164693698282e-10, 5.07029089258062e-10, 4.988343506574428e-10, 5.425172474591444e-10, 8.996823048662019e-10, 1.3685238844732867e-09, 0.9999999933446495, 5.64427080310721e-10, 5.644270802646889e-10
NODE_0000342, 6.920124743288808e-10, 4.928528945963702e-10, 5.235834591930161e-10, 5.066097532890713e-10, 4.984231422890644e-10, 5.420738245313797e-10, 8.987806006167873e-10, 1.3669608246113474e-09, 0.9999999933508171, 5.639428971458775e-10, 5.63942897099871e-10
GCA_016102645.1_ASM1610264v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000343, 6.913906209196209e-10, 4.924487226593654e-10, 5.231511628975883e-10, 5.061911092784125e-10, 4.980126102649498e-10, 5.416311247701522e-10, 8.978806969783935e-10, 1.3654013193508263e-09, 0.9999999933569735, 5.634595424232772e-10, 5.634595423772978e-10
GCA_010974835.1_ASM1097483v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102555.1_ASM1610255v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000344, 6.920124743288808e-10, 4.928528945963702e-10, 5.235834591930161e-10, 5.066097532890713e-10, 4.984231422890644e-10, 5.420738245313797e-10, 8.987806006167873e-10, 1.3669608246113474e-09, 0.9999999933508171, 5.639428971458775e-10, 5.63942897099871e-10
GCA_016102775.1_ASM1610277v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000345, 6.913906209196209e-10, 4.924487226593654e-10, 5.231511628975883e-10, 5.061911092784125e-10, 4.980126102649498e-10, 5.416311247701522e-10, 8.978806969783935e-10, 1.3654013193508263e-09, 0.9999999933569735, 5.634595424232772e-10, 5.634595423772978e-10
GCA_016102665.1_ASM1610266v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102685.1_ASM1610268v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000346, 6.926365666908632e-10, 4.932583952695073e-10, 5.240171862411105e-10, 5.070297841410855e-10, 4.98835029864287e-10, 5.425179736716573e-10, 8.996841130458602e-10, 1.3685274555962994e-09, 0.9999999933446375, 5.644279121905687e-10, 5.644279121445365e-10
NODE_0000347, 6.926360063069739e-10, 4.932580626578574e-10, 5.240168281011752e-10, 5.070294369865005e-10, 4.988346905404254e-10, 5.425176108617976e-10, 8.996832098571272e-10, 1.3685256720603135e-09, 0.9999999933446435, 5.644274966065439e-10, 5.644274965605128e-10
NODE_0000348, 6.926354454197759e-10, 4.932577297730209e-10, 5.24016469665166e-10, 5.070290895446308e-10, 4.988343509366564e-10, 5.42517247755175e-10, 8.996823057659469e-10, 1.3685238864953477e-09, 0.9999999933446494, 5.644270806661612e-10, 5.644270806201291e-10
NODE_0000349, 6.920124743293323e-10, 4.928528945965946e-10, 5.23583459193261e-10, 5.066097532893091e-10, 4.984231422892954e-10, 5.420738245316226e-10, 8.98780600617687e-10, 1.3669608246136492e-09, 0.9999999933508172, 5.639428971461831e-10, 5.639428971001764e-10
GCA_003074355.1_ASM307435v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000350, 6.913906209196214e-10, 4.924487226593655e-10, 5.231511628975887e-10, 5.061911092784127e-10, 4.980126102649499e-10, 5.416311247701524e-10, 8.978806969783944e-10, 1.365401319350829e-09, 0.9999999933569735, 5.634595424232774e-10, 5.63459542377298e-10
GCA_003074335.1_ASM307433v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003074375.1_ASM307437v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000351, 6.920130327006906e-10, 4.928532261166571e-10, 5.235838161500365e-10, 5.066100992959237e-10, 4.98423480494688e-10, 5.420741861556917e-10, 8.987815001960083e-10, 1.3669626000305608e-09, 0.9999999933508114, 5.639433113057441e-10, 5.639433112597386e-10
GCA_000006645.1_ASM664v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000352, 6.920119149527725e-10, 4.928525625311149e-10, 5.235831016453401e-10, 5.066094067091185e-10, 4.984228035250594e-10, 5.42073462315063e-10, 8.987796992366264e-10, 1.366959045143732e-09, 0.9999999933508231, 5.639424822750177e-10, 5.63942482229011e-10
GCA_000970105.1_ASM97010v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000353, 6.913906204172161e-10, 4.924487223866281e-10, 5.231511626020033e-10, 5.061911089916033e-10, 4.980126099855026e-10, 5.41631124473875e-10, 8.978806960777476e-10, 1.3654013173264594e-09, 0.9999999933569735, 5.634595420675288e-10, 5.634595420215497e-10
GCA_000182705.1_ASM18270v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_001261975.1_YPW_8_IHQD_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000354, 6.920130342097124e-10, 4.928532269357659e-10, 5.23583817037769e-10, 5.066101001572998e-10, 4.984234813339517e-10, 5.420741870454926e-10, 8.987815029015591e-10, 1.3669626061129173e-09, 0.9999999933508114, 5.639433123742108e-10, 5.639433123282052e-10
GCA_006376435.1_ASM637643v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000355, 6.920130327006902e-10, 4.928532261166586e-10, 5.235838161500369e-10, 5.066100992959241e-10, 4.984234804946892e-10, 5.420741861556932e-10, 8.98781500196007e-10, 1.3669626000305525e-09, 0.9999999933508114, 5.63943311305745e-10, 5.639433112597393e-10
GCA_006376415.1_ASM637641v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000356, 6.926343261623156e-10, 4.932570653692139e-10, 5.240157542734883e-10, 5.070283960972643e-10, 4.988336731286039e-10, 5.425165230256721e-10, 8.996805020972917e-10, 1.3685203255146648e-09, 0.9999999933446609, 5.64426250567293e-10, 5.644262505212609e-10
NODE_0000357, 6.913911792906581e-10, 4.924490541795665e-10, 5.231515198544689e-10, 5.061914552851535e-10, 4.980129484704792e-10, 5.416314863943762e-10, 8.978815965553986e-10, 1.3654030947639488e-09, 0.9999999933569678, 5.634599565828018e-10, 5.634599565368225e-10
GCA_001559935.1_ASM155993v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_001613865.1_ASM161386v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000358, 6.920130316945239e-10, 4.928532255705102e-10, 5.235838155581329e-10, 5.066100987215933e-10, 4.984234799351019e-10, 5.420741855624103e-10, 8.987814983920048e-10, 1.3669625959748804e-09, 0.9999999933508114, 5.63943310593331e-10, 5.639433105473253e-10
GCA_015159615.1_ASM1515961v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000359, 6.920119149518675e-10, 4.928525625306651e-10, 5.235831016448495e-10, 5.066094067086421e-10, 4.984228035245965e-10, 5.420734623145764e-10, 8.987796992348226e-10, 1.3669590451391152e-09, 0.9999999933508231, 5.639424822744056e-10, 5.639424822283989e-10
GCA_006376495.1_ASM637649v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000360, 6.913906204172154e-10, 4.924487223866277e-10, 5.23151162602003e-10, 5.06191108991603e-10, 4.980126099855022e-10, 5.416311244738746e-10, 8.978806960777459e-10, 1.3654013173264538e-09, 0.9999999933569735, 5.634595420675283e-10, 5.63459542021549e-10
GCA_006376535.1_ASM637653v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_006376535.2_ASM637653v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000361, 6.926360063060707e-10, 4.932580626574088e-10, 5.240168281006857e-10, 5.070294369860249e-10, 4.988346905399637e-10, 5.42517610861312e-10, 8.996832098553262e-10, 1.3685256720556993e-09, 0.9999999933446435, 5.644274966059331e-10, 5.64427496559902e-10
NODE_0000362, 6.926348860438035e-10, 4.932573977081327e-10, 5.240161121178442e-10, 5.070287429650459e-10, 4.988340121730218e-10, 5.425168855392608e-10, 8.996814043853742e-10, 1.3685221070262578e-09, 0.999999993344655, 5.644266657955734e-10, 5.644266657495412e-10
NODE_0000363, 6.913911797935169e-10, 4.924490544525289e-10, 5.231515201502996e-10, 5.061914555722011e-10, 4.980129487501581e-10, 5.416314866908967e-10, 8.978815974569513e-10, 1.3654030967906402e-09, 0.9999999933569677, 5.634599569388568e-10, 5.634599568928776e-10
GCA_001188815.1_ASM118881v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_001617785.1_Yersinia_pestis_M-549_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000364, 6.920124738264765e-10, 4.928528943236341e-10, 5.235834588974323e-10, 5.066097530022636e-10, 4.984231420096186e-10, 5.420738242351041e-10, 8.987805997161398e-10, 1.366960822586974e-09, 0.9999999933508171, 5.639428967901303e-10, 5.639428967441237e-10
