name,0.ANT,0.PE,0.PRE,1.ANT,1.IN,1.ORI,1.PRE,2.ANT,2.MED,3.ANT,4.ANT
GCA_000325025.1_ASM32502v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE301,6.92012798880181e-10,4.928529960809034e-10,5.235835776346788e-10,5.066098684539731e-10,4.984232510804554e-10,5.420739307113161e-10,8.987813598274305e-10,1.3669627838556764e-09,0.9999999933508131,5.639430811086189e-10,5.639430810623318e-10
GCA_000325085.1_ASM32508v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE302,6.926335329962362e-10,4.932565031981644e-10,5.240151581442668e-10,5.070278186116969e-10,4.988331048842403e-10,5.425159052838542e-10,8.996794606219615e-10,1.3685187306490248e-09,0.9999999933446685,5.644256054679376e-10,5.644256054216232e-10
NODE303,6.913903870229493e-10,4.924484926939198e-10,5.23150924448737e-10,5.061908785002715e-10,4.98012380917e-10,5.416308694072775e-10,8.978805560611964e-10,1.3654015007026491e-09,0.9999999933569753,5.634593122480308e-10,5.634593122017696e-10
GCA_000323945.1_ASM32394v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_000324005.1_ASM32400v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE304,6.920127978497132e-10,4.928529955337296e-10,5.235835770417242e-10,5.066098678785212e-10,4.984232505197697e-10,5.420739301169561e-10,8.987813578840679e-10,1.3669627789489717e-09,0.999999993350813,5.639430803901867e-10,5.639430803438996e-10
GCA_000325065.1_ASM32506v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE305,6.926335329953072e-10,4.932565031977124e-10,5.240151581437746e-10,5.070278186112187e-10,4.988331048837759e-10,5.425159052833661e-10,8.996794606200164e-10,1.3685187306434326e-09,0.9999999933446686,5.644256054673185e-10,5.644256054210049e-10
NODE306,6.913903870229485e-10,4.924484926939195e-10,5.231509244487366e-10,5.061908785002712e-10,4.980123809169996e-10,5.416308694072772e-10,8.978805560611945e-10,1.3654015007026427e-09,0.9999999933569753,5.634593122480303e-10,5.63459312201769e-10
GCA_000325325.1_ASM32532v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_000325345.1_ASM32534v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE307,6.9201279784926e-10,4.928529955335044e-10,5.235835770414782e-10,5.066098678782814e-10,4.984232505195383e-10,5.42073930116712e-10,8.987813578831639e-10,1.366962778946656e-09,0.999999993350813,5.639430803898796e-10,5.639430803435926e-10
GCA_000325045.1_ASM32504v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE308,6.926335324924536e-10,4.932565029247534e-10,5.240151578479479e-10,5.070278183241751e-10,4.988331046041006e-10,5.425159049868495e-10,8.99679459718472e-10,1.368518728616758e-09,0.9999999933446686,5.644256051112677e-10,5.644256050649541e-10
NODE309,6.913903870224967e-10,4.92448492693695e-10,5.231509244484918e-10,5.061908785000332e-10,4.980123809167686e-10,5.416308694070342e-10,8.978805560602942e-10,1.365401500700338e-09,0.9999999933569753,5.634593122477246e-10,5.634593122014635e-10
GCA_014734355.1_ASM1473435v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_014734405.1_ASM1473440v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE310,6.920122389761799e-10,4.928526637413961e-10,5.235832197898255e-10,5.066095215855631e-10,4.984229120353963e-10,5.420735681971222e-10,8.987804574044962e-10,1.366961001504579e-09,0.999999993350819,5.639426658752587e-10,5.639426658289698e-10
GCA_014734395.1_ASM1473439v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE311,6.92011680605501e-10,4.928523322220226e-10,5.235828628337542e-10,5.066091755796485e-10,4.984225738306988e-10,5.420732065738044e-10,8.987795578264731e-10,1.3669592260868745e-09,0.999999993350825,5.639422517163809e-10,5.639422516700929e-10
GCA_013392105.1_ASM1339210v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE312,6.920116801030968e-10,4.92852331949287e-10,5.2358286253817e-10,5.066091752928413e-10,4.984225735512522e-10,5.42073206277528e-10,8.987795569258274e-10,1.3669592240625047e-09,0.9999999933508249,5.63942251360634e-10,5.639422513143462e-10
GCA_013392055.1_ASM1339205v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE313,6.920116796006944e-10,4.928523316765516e-10,5.235828622425871e-10,5.066091750060343e-10,4.984225732718073e-10,5.420732059812533e-10,8.987795560251854e-10,1.3669592220381427e-09,0.999999993350825,5.639422510048872e-10,5.639422509586004e-10
GCA_013392145.1_ASM1339214v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE314,6.920111212304058e-10,4.928520001571208e-10,5.235825052864921e-10,5.066088290000784e-10,4.984222350670582e-10,5.420728443578732e-10,8.987786564486062e-10,1.3669574466247e-09,0.9999999933508308,5.639418368461175e-10,5.639418367998306e-10
GCA_013392075.1_ASM1339207v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE315,6.913898281492226e-10,4.924481609009405e-10,5.23150567196217e-10,5.061905322066676e-10,4.980120424319752e-10,5.416305074867373e-10,8.978796555825854e-10,1.3653997232617027e-09,0.9999999933569812,5.634588977326333e-10,5.634588976863722e-10
GCA_013392045.1_ASM1339204v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_013392085.1_ASM1339208v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE316,7.260959306742211e-10,4.94157455887588e-10,5.249308236824279e-10,5.079977087623218e-10,4.997836432960261e-10,5.434536105137203e-10,1.04103638879133e-09,1.9506837115908196e-09,0.9999999925652353,5.733126664888476e-10,5.733126664534569e-10
NODE317,6.926644463515066e-10,4.93257931255475e-10,5.240166419004507e-10,5.070293479109167e-10,4.98834601669049e-10,5.425174171023109e-10,8.998216846250161e-10,1.3691829447211347e-09,0.9999999933438072,5.644339915084557e-10,5.644339914621517e-10
NODE318,6.913904151056759e-10,4.92448494252111e-10,5.231509260767418e-10,5.061908801766995e-10,4.980123825559119e-10,5.416308710598328e-10,8.978806980312864e-10,1.3654022547546002e-09,0.9999999933569744,5.634593198222779e-10,5.634593197760168e-10
GCA_000323645.1_ASM32364v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_000324985.1_ASM32498v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE319,6.920117082118812e-10,4.928523335089242e-10,5.235828641677414e-10,5.066091769708515e-10,4.98422575191695e-10,5.420732079316142e-10,8.987796990402711e-10,1.366959978980318e-09,0.999999993350824,5.63942258941782e-10,5.639422588954952e-10
GCA_000169655.1_ASM16965v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE320,6.913898286768132e-10,4.924481611751546e-10,5.231505674933437e-10,5.061905324950748e-10,4.980120427129849e-10,5.416305077845799e-10,8.978796566242584e-10,1.3653997261407474e-09,0.9999999933569813,5.63458898095009e-10,5.634588980487477e-10
GCA_000323565.1_ASM32356v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_000323725.1_ASM32372v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE321,6.926661260613654e-10,4.932589282703403e-10,5.24017715431338e-10,5.070303885123533e-10,4.988356188004532e-10,5.42518504640927e-10,8.998243918983188e-10,1.3691882918022108e-09,0.9999999933437894,5.644352372053147e-10,5.644352371590105e-10
NODE322,6.926341200037292e-10,4.932568365510532e-10,5.240155170267336e-10,5.070281665836908e-10,4.988334450100427e-10,5.425162688587292e-10,8.996805033589713e-10,1.3685212638759295e-09,0.9999999933446616,5.644260275702546e-10,5.644260275239412e-10
NODE323,6.91390387550564e-10,4.924484929681354e-10,5.231509247458653e-10,5.061908787886803e-10,4.98012381198011e-10,5.416308697051215e-10,8.97880557103015e-10,1.365401503582683e-09,0.9999999933569753,5.634593126104127e-10,5.634593125641513e-10
GCA_016102575.1_ASM1610257v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_016102755.1_ASM1610275v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE324,6.920116806320304e-10,4.928523322238967e-10,5.235828628357671e-10,5.066091755816861e-10,4.984225738326767e-10,5.420732065757976e-10,8.987795579710362e-10,1.3669592269523979e-09,0.9999999933508248,5.639422517237408e-10,5.639422516774538e-10
GCA_016102545.1_ASM1610254v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE325,6.913898286516505e-10,4.924481611736794e-10,5.231505674918038e-10,5.061905324934782e-10,4.980120427114241e-10,5.416305077830161e-10,8.978796564833731e-10,1.365399725287045e-09,0.9999999933569813,5.634588980883877e-10,5.634588980421266e-10
GCA_010974855.1_ASM1097485v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_016102565.1_ASM1610256v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE326,6.926352402647999e-10,4.932575014995117e-10,5.240162330087039e-10,5.070288606038248e-10,4.988341233761556e-10,5.425169941798873e-10,8.996823088275137e-10,1.3685248289050027e-09,0.9999999933446502,5.64426858379648e-10,5.644268583333352e-10
NODE327,6.926346517748352e-10,4.932571673296737e-10,5.240158732407889e-10,5.07028511772776e-10,4.988337824133539e-10,5.425166297175138e-10,8.996812635286956e-10,1.3685222904573564e-09,0.9999999933446567,5.644264352164169e-10,5.644264351701042e-10
NODE328,6.920116811096777e-10,4.928523324953794e-10,5.235828631300529e-10,5.066091758671323e-10,4.9842257411079e-10,5.420732068707494e-10,8.987795587314153e-10,1.3669592281234205e-09,0.9999999933508248,5.639422520731607e-10,5.639422520268737e-10
GCA_001617735.1_Yersinia_pestis_M-1763_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE329,6.91389828652079e-10,4.92448161173902e-10,5.231505674920468e-10,5.061905324937143e-10,4.980120427116534e-10,5.416305077832571e-10,8.978796564841322e-10,1.365399725288378e-09,0.9999999933569811,5.634588980886872e-10,5.634588980424258e-10
GCA_001613895.1_ASM161389v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_003074295.1_ASM307429v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE330,6.920127998607089e-10,4.928529966253482e-10,5.235835782247945e-10,5.066098690264663e-10,4.984232516382467e-10,5.420739313027879e-10,8.987813614895019e-10,1.3669627870543642e-09,0.999999993350813,5.639430818140974e-10,5.639430817678106e-10
GCA_003086095.1_ASM308609v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE331,6.926346512435535e-10,4.932571670536571e-10,5.240158729416956e-10,5.070285114824588e-10,4.988337821304896e-10,5.425166294177215e-10,8.996812624793723e-10,1.3685222875568737e-09,0.999999993344657,5.644264348515757e-10,5.644264348052622e-10
NODE332,6.920116811091994e-10,4.928523324951516e-10,5.235828631298045e-10,5.06609175866891e-10,4.984225741105556e-10,5.420732068705031e-10,8.987795587303661e-10,1.3669592281201209e-09,0.9999999933508249,5.639422520728468e-10,5.639422520265598e-10
GCA_002412305.1_Y.pestis_A-1809_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE333,6.913898286520786e-10,4.924481611739019e-10,5.231505674920465e-10,5.061905324937141e-10,4.980120427116532e-10,5.41630507783257e-10,8.978796564841312e-10,1.365399725288374e-09,0.9999999933569811,5.634588980886868e-10,5.634588980424256e-10
GCA_003086075.1_ASM308607v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_003086115.1_ASM308611v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE334,6.926346502378433e-10,4.932571665077382e-10,5.240158723500402e-10,5.070285109083698e-10,4.988337815711377e-10,5.425166288246866e-10,8.996812606762776e-10,1.3685222835035148e-09,0.9999999933446568,5.644264341394719e-10,5.644264340931584e-10
NODE335,6.920116811082946e-10,4.92852332494702e-10,5.235828631293142e-10,5.066091758664147e-10,4.984225741100931e-10,5.420732068700168e-10,8.987795587285631e-10,1.3669592281155065e-09,0.9999999933508248,5.639422520722349e-10,5.639422520259479e-10
GCA_000275685.1_ASM27568v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE336,6.913898286520778e-10,4.924481611739015e-10,5.231505674920461e-10,5.061905324937137e-10,4.980120427116527e-10,5.416305077832565e-10,8.978796564841293e-10,1.3653997252883688e-09,0.9999999933569811,5.634588980886863e-10,5.634588980424251e-10
GCA_004023585.1_ASM402358v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_004023595.1_ASM402359v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE337,6.920116811082946e-10,4.92852332494702e-10,5.235828631293142e-10,5.066091758664147e-10,4.984225741100931e-10,5.420732068700168e-10,8.987795587285631e-10,1.3669592281155065e-09,0.9999999933508248,5.639422520722349e-10,5.639422520259479e-10
GCA_000323245.1_ASM32324v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE338,6.913898286520778e-10,4.924481611739015e-10,5.231505674920461e-10,5.061905324937137e-10,4.980120427116527e-10,5.416305077832565e-10,8.978796564841293e-10,1.3653997252883688e-09,0.9999999933569811,5.634588980886863e-10,5.634588980424251e-10
GCA_000323205.1_ASM32320v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_000323225.1_ASM32322v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE339,6.920128008947988e-10,4.928529971743221e-10,5.235835788197129e-10,5.066098696038251e-10,4.984232522007854e-10,5.420739318990953e-10,8.98781363440086e-10,1.3669627919795597e-09,0.9999999933508131,5.639430825349799e-10,5.639430824886919e-10
GCA_009909635.1_ASM990963v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE340,6.926352126343708e-10,4.932575002117218e-10,5.24016231673836e-10,5.070288592116676e-10,4.988341220142167e-10,5.425169928211478e-10,8.996821674741147e-10,1.3685240751552895e-09,0.9999999933446512,5.644268511484497e-10,5.64426851102135e-10
NODE341,6.926346507429647e-10,4.932571667818237e-10,5.240158726470957e-10,5.070285111966072e-10,4.988337818519719e-10,5.425166291224219e-10,8.996812615823452e-10,1.3685222855417682e-09,0.9999999933446567,5.644264344970562e-10,5.644264344507427e-10
NODE342,6.920116811087492e-10,4.928523324949278e-10,5.235828631295605e-10,5.06609175866654e-10,4.984225741103253e-10,5.420732068702609e-10,8.987795587294693e-10,1.3669592281178273e-09,0.9999999933508249,5.639422520725422e-10,5.639422520262553e-10
GCA_016102645.1_ASM1610264v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE343,6.913898286520782e-10,4.924481611739017e-10,5.231505674920463e-10,5.061905324937139e-10,4.980120427116529e-10,5.416305077832567e-10,8.978796564841304e-10,1.3653997252883713e-09,0.9999999933569811,5.634588980886865e-10,5.634588980424254e-10
GCA_010974835.1_ASM1097483v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_016102555.1_ASM1610255v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE344,6.920116811087492e-10,4.928523324949278e-10,5.235828631295605e-10,5.06609175866654e-10,4.984225741103253e-10,5.420732068702609e-10,8.987795587294693e-10,1.3669592281178273e-09,0.9999999933508249,5.639422520725422e-10,5.639422520262553e-10
GCA_016102775.1_ASM1610277v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE345,6.913898286520782e-10,4.924481611739017e-10,5.231505674920463e-10,5.061905324937139e-10,4.980120427116529e-10,5.416305077832567e-10,8.978796564841304e-10,1.3653997252883713e-09,0.9999999933569811,5.634588980886865e-10,5.634588980424254e-10
GCA_016102665.1_ASM1610266v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_016102685.1_ASM1610268v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE346,6.926357725138497e-10,4.932578325495497e-10,5.24016589517011e-10,5.070292060783037e-10,4.988344610575192e-10,5.425173553335507e-10,8.996830697584979e-10,1.3685258566578115e-09,0.9999999933446454,5.644272663753118e-10,5.644272663289971e-10
NODE347,6.926352121310355e-10,4.93257499938534e-10,5.240162313777588e-10,5.070288589243817e-10,4.988341217343064e-10,5.425169925243825e-10,8.996821665715156e-10,1.3685240731253045e-09,0.9999999933446513,5.644268507920826e-10,5.644268507457691e-10
NODE348,6.92634651244914e-10,4.932571670543332e-10,5.240158729424334e-10,5.070285114831748e-10,4.988337821311844e-10,5.425166294184523e-10,8.996812624820874e-10,1.3685222875638249e-09,0.9999999933446567,5.644264348524951e-10,5.644264348061826e-10
NODE349,6.920116811092006e-10,4.928523324951522e-10,5.235828631298051e-10,5.066091758668916e-10,4.984225741105562e-10,5.420732068705037e-10,8.987795587303689e-10,1.3669592281201287e-09,0.9999999933508249,5.639422520728476e-10,5.639422520265607e-10
GCA_003074355.1_ASM307435v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE350,6.913898286520786e-10,4.924481611739019e-10,5.231505674920465e-10,5.061905324937141e-10,4.980120427116532e-10,5.41630507783257e-10,8.978796564841312e-10,1.365399725288374e-09,0.9999999933569811,5.634588980886868e-10,5.634588980424256e-10
GCA_003074335.1_ASM307433v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_003074375.1_ASM307437v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE351,6.920122394794886e-10,4.928526640145818e-10,5.235832200858991e-10,5.066095218728462e-10,4.98422912315304e-10,5.420735684938824e-10,8.987804583069495e-10,1.366961003533578e-09,0.999999993350819,5.639426662316162e-10,5.639426661853293e-10
GCA_000006645.1_ASM664v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE352,6.920111217337133e-10,4.928520004303059e-10,5.235825055825657e-10,5.066088292873619e-10,4.984222353469662e-10,5.420728446546348e-10,8.987786573510539e-10,1.3669574486536809e-09,0.9999999933508307,5.639418372024758e-10,5.63941837156189e-10
GCA_000970105.1_ASM97010v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE353,6.913898281496747e-10,4.924481609011653e-10,5.231505671964621e-10,5.061905322069056e-10,4.980120424322064e-10,5.416305074869804e-10,8.978796555834867e-10,1.3653997232640095e-09,0.9999999933569812,5.634588977329392e-10,5.634588976866781e-10
GCA_000182705.1_ASM18270v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_001261975.1_YPW_8_IHQD_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE354,6.920122409885093e-10,4.928526648336883e-10,5.235832209736308e-10,5.066095227342209e-10,4.984229131545672e-10,5.420735693836829e-10,8.987804610124961e-10,1.366961009615922e-09,0.9999999933508189,5.639426673000812e-10,5.639426672537944e-10
GCA_006376435.1_ASM637643v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE355,6.920122394794881e-10,4.928526640145825e-10,5.235832200858994e-10,5.066095218728464e-10,4.984229123153045e-10,5.420735684938838e-10,8.987804583069464e-10,1.3669610035335695e-09,0.9999999933508189,5.639426662316167e-10,5.639426661853299e-10
GCA_006376415.1_ASM637641v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE356,6.926335319895993e-10,4.932565026517949e-10,5.240151575521202e-10,5.070278180371306e-10,4.988331043244253e-10,5.42515904690332e-10,8.996794588169256e-10,1.3685187265900866e-09,0.9999999933446686,5.644256047552157e-10,5.644256047089033e-10
NODE357,6.913903870220448e-10,4.924484926934704e-10,5.231509244482465e-10,5.061908784997951e-10,4.980123809165374e-10,5.416308694067912e-10,8.978805560593935e-10,1.3654015006980339e-09,0.9999999933569752,5.63459312247419e-10,5.634593122011578e-10
GCA_001559935.1_ASM155993v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_001613865.1_ASM161386v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE358,6.920122384733241e-10,4.92852663468436e-10,5.235832194939966e-10,5.06609521298517e-10,4.984229117557189e-10,5.420735679006024e-10,8.987804565029503e-10,1.3669609994779065e-09,0.999999993350819,5.639426655192047e-10,5.639426654729178e-10
GCA_015159615.1_ASM1515961v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE359,6.920111217328084e-10,4.928520004298562e-10,5.235825055820752e-10,5.066088292868856e-10,4.984222353465035e-10,5.420728446541484e-10,8.987786573492502e-10,1.3669574486490646e-09,0.9999999933508308,5.639418372018639e-10,5.639418371555768e-10
GCA_006376495.1_ASM637649v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE360,6.913898281496739e-10,4.924481609011648e-10,5.231505671964618e-10,5.061905322069053e-10,4.980120424322061e-10,5.4163050748698e-10,8.97879655583485e-10,1.3653997232640043e-09,0.9999999933569812,5.634588977329385e-10,5.634588976866774e-10
GCA_006376535.1_ASM637653v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_006376535.2_ASM637653v2_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE361,6.926352121301314e-10,4.932574999380844e-10,5.240162313772692e-10,5.070288589239053e-10,4.988341217338449e-10,5.425169925238979e-10,8.99682166569713e-10,1.3685240731206928e-09,0.9999999933446513,5.644268507914721e-10,5.644268507451575e-10
NODE362,6.926340918700126e-10,4.932568349900792e-10,5.240155153957926e-10,5.07028164904251e-10,4.988334433681968e-10,5.425162672032289e-10,8.996803611032605e-10,1.368520508098205e-09,0.9999999933446628,5.644260199827019e-10,5.644260199363886e-10
NODE363,6.913903875249025e-10,4.924484929664323e-10,5.231509247440768e-10,5.061908787868422e-10,4.980123811962157e-10,5.416308697033113e-10,8.978805569609443e-10,1.3654015027247202e-09,0.9999999933569752,5.634593126034733e-10,5.634593125572121e-10
GCA_001188815.1_ASM118881v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_001617785.1_Yersinia_pestis_M-549_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE364,6.920116806063458e-10,4.928523322221921e-10,5.235828628339771e-10,5.066091755798466e-10,4.9842257383088e-10,5.420732065739857e-10,8.987795578288236e-10,1.3669592260934577e-09,0.9999999933508248,5.639422517167957e-10,5.639422516705086e-10
GCA_006376475.1_ASM637647v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE365,6.913898286516269e-10,4.924481611736774e-10,5.231505674918018e-10,5.061905324934763e-10,4.980120427114223e-10,5.416305077830141e-10,8.97879656483231e-10,1.3653997252860698e-09,0.9999999933569813,5.634588980883812e-10,5.634588980421201e-10
GCA_001188735.1_ASM118873v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_001617805.1_Yersinia_pestis_173_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE366,6.920127993587345e-10,4.92852996352836e-10,5.23583577929455e-10,5.066098687398959e-10,4.984232513590319e-10,5.420739310067545e-10,8.987813605896174e-10,1.36696278503133e-09,0.9999999933508131,5.639430814586507e-10,5.639430814123636e-10
GCA_009296005.1_ASM929600v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
NODE367,6.926335324942651e-10,4.932565029256538e-10,5.240151578489292e-10,5.070278183251283e-10,4.988331046050267e-10,5.425159049878228e-10,8.996794597220807e-10,1.3685187286260012e-09,0.9999999933446686,5.644256051124925e-10,5.64425605066179e-10
NODE368,6.913903870224984e-10,4.924484926936958e-10,5.231509244484926e-10,5.06190878500034e-10,4.980123809167693e-10,5.416308694070351e-10,8.978805560602978e-10,1.3654015007003487e-09,0.9999999933569753,5.634593122477257e-10,5.634593122014645e-10
GCA_009909655.1_ASM990965v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GCA_010974845.1_ASM1097484v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE369,6.920122394790359e-10,4.928526640143571e-10,5.235832200856547e-10,5.066095218726091e-10,4.984229123150743e-10,5.420735684936402e-10,8.98780458306048e-10,1.3669610035312683e-09,0.999999993350819,5.639426662313113e-10,5.639426661850242e-10
GCA_016102655.1_ASM1610265v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE370,6.920122399818925e-10,4.928526642873181e-10,5.23583220381483e-10,5.066095221596547e-10,4.984229125947505e-10,5.420735687901585e-10,8.987804592075943e-10,1.3669610055579437e-09,0.9999999933508191,5.639426665873641e-10,5.639426665410762e-10
GCA_001617725.1_Yersinia_pestis_M-1484_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NODE371,6.926340923724138e-10,4.932568352628123e-10,5.240155156913741e-10,5.070281651910561e-10,4.988334436476416e-10,5.425162674995023e-10,8.996803620038994e-10,1.3685205101225598e-09,0.9999999933446627,5.644260203384466e-10,5.64426020292133e-10
NODE372,6.91390387525354e-10,4.924484929666567e-10,5.231509247443216e-10,5.061908787870797e-10,4.980123811964465e-10,5.416308697035539e-10,8.978805569618439e-10,1.3654015027270217e-09,0.9999999933569752,5.634593126037787e-10,5.634593125575175e-10
GCA_015350455.1_ASM1535045v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
