#name, A, B, C, D, E, F, G, H, I
NODE_0000153, 5.2451446099166496e-08, 2.627682597436515e-07, 0.9994836628589394, 1.472323231751388e-07, 5.226761894004679e-08, 3.8108688294047223e-08, 1.0780013057342401e-07, 0.0005150777649428679, 5.987476509226629e-07
SAMEA5661385, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000154, 5.155216571111921e-08, 2.5762770785061924e-07, 0.999514178847067, 1.4517660289315864e-07, 5.098368570302521e-08, 3.7701115067643795e-08, 1.0672164836236133e-07, 0.0004846212398185833, 5.501501888261383e-07
SAMEA5661367, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661372, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000155, 5.249314239557385e-08, 2.6298976256233727e-07, 0.999482016263477, 1.4731549568179682e-07, 5.233105556783192e-08, 3.812603574966403e-08, 1.0783986300169806e-07, 0.000516721177838982, 6.014633290686044e-07
SAMEA4354665, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000156, 5.239428050081628e-08, 2.6246666447320694e-07, 0.9994859185334737, 1.4711895377106894e-07, 5.218060235885743e-08, 3.808490540600299e-08, 1.0774598438894143e-07, 0.000512826451864493, 5.950232709646256e-07
SAMEA5661389, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000157, 5.15489069545683e-08, 2.5761075403514236e-07, 0.9995143029647344, 1.4517020117852377e-07, 5.097874633164482e-08, 3.769975492663657e-08, 1.0671859094762976e-07, 0.00048449735875986905, 5.499495510899851e-07
SAMEA5661360, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5661390, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000158, 3.3777441342865975e-06, 1.4731845853823087e-05, 0.049598297930190334, 4.2072945596601375e-06, 9.002313026172995e-06, 9.757878899353353e-07, 2.208015360535803e-06, 0.8999530711612621, 0.050414127907723164
NODE_0000159, 6.338308036317348e-06, 2.1076885803224854e-05, 0.009681839171157343, 7.029405082677007e-06, 1.7598066434430727e-05, 2.002720863147811e-06, 4.672341753535815e-06, 0.7732894085689832, 0.21697003453188612
NODE_0000160, 0.00013771642345264493, 0.00033586589253881003, 0.0116186072451557, 0.00013916712784614837, 0.0002892442254898107, 5.608667265158332e-05, 8.580171740395428e-05, 0.8691550681159163, 0.11818244257954534
GCA_002412245.1_Y.pestis_A-1691_genomic, 0.00882534075948673, 0.012991206032052489, 0.05503208803308023, 0.009020857468509905, 0.012274288968781237, 0.006391467797254593, 0.007182688129266706, 0.7327518673059914, 0.15553019550557665
GCA_003074595.1_ASM307459v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000161, 1.468760329162819e-06, 4.006918329579869e-06, 0.000606448195197266, 1.6216366347890162e-06, 3.992084607598467e-06, 5.904070138750452e-07, 1.7637765197621173e-06, 0.2538128581406717, 0.7455672500806962
GCA_003074535.1_ASM307453v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000162, 1.478711502040791e-06, 3.924607187930937e-06, 0.00028844242029570056, 1.6019827773803692e-06, 4.0333397020325475e-06, 5.904883034810916e-07, 1.7403205448730162e-06, 0.26228038774483814, 0.7374178003848485
GCA_015274685.1_ASM1527468v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000163, 2.8477355057666603e-06, 9.453829554683302e-06, 0.000819798051293003, 2.899554865020577e-06, 8.470811020509433e-06, 7.675029611150786e-07, 1.632138856646221e-06, 0.8936753102256404, 0.10547882015030274
GCA_015274715.1_ASM1527471v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_015274745.1_ASM1527474v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000164, 1.7320623337152663e-06, 8.486959143617002e-06, 0.01555193823687319, 1.772471952923594e-06, 5.6487668928630815e-06, 3.1304143423386475e-07, 5.220717941205627e-07, 0.9715776039048619, 0.012851982484713382
NODE_0000165, 1.4306161254861063e-06, 7.060836894145464e-06, 0.002831968703033527, 1.3649465658480745e-06, 4.893156756370218e-06, 2.2246680568583218e-07, 3.239360079190219e-07, 0.9931078090275377, 0.0040449263102733946
GCA_000169675.1_ASM16967v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000320465.1_ASM32046v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000166, 1.74453599296211e-06, 8.794718587689738e-06, 0.019571333563476283, 1.8202148292688102e-06, 5.616299193683044e-06, 3.1041606208018337e-07, 4.991683427767669e-07, 0.9742936426905445, 0.006116238392970716
NODE_0000167, 1.5230728215637018e-06, 7.73855649645067e-06, 0.004724343221803011, 1.4691724675618565e-06, 5.2703533848712884e-06, 2.3816616152198402e-07, 3.5407913502796886e-07, 0.9903176388015885, 0.004941424576141448
NODE_0000168, 3.0831656467132353e-06, 1.5113712138793389e-05, 0.0033936019937887874, 2.913823956134297e-06, 1.060117704720409e-05, 4.834407107467284e-07, 6.95104789403383e-07, 0.990125998409413, 0.006447509172509287
NODE_0000169, 1.3885960482253412e-06, 6.9540363708054845e-06, 0.0014230881653176555, 1.2958248591358605e-06, 4.870746727922634e-06, 2.0547200343977902e-07, 2.894541909842854e-07, 0.9954051117611932, 0.0031567959432886195
GCA_000323385.1_ASM32338v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_000323705.1_ASM32370v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000170, 0.00012231980011776116, 0.0003343040042906895, 0.009488888591076688, 0.00011894432615062256, 0.0002707529530554417, 3.900602916505491e-05, 4.749583555874678e-05, 0.9731839584271376, 0.016394330033447507
GCA_001188675.1_ASM118867v1_genomic, 0.00930092165799202, 0.01398323977438915, 0.05785991324119334, 0.009439905988156597, 0.013057821666893564, 0.006396999309392347, 0.0067830528106146174, 0.8041979725408062, 0.0789801730105623
GCA_002412225.1_Y.pestis_A-1486_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000171, 1.399630176918241e-06, 7.003503351173149e-06, 0.0017997518791672978, 1.3125932678175752e-06, 4.889578436537212e-06, 2.0933238268513903e-07, 2.9746730339543345e-07, 0.994705976799879, 0.0034791592160350847
GCA_000734805.1_ASM73480v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000172, 1.3822452561648954e-06, 6.917525434525989e-06, 0.0013969972458321995, 1.2887033569644871e-06, 4.848481797126308e-06, 2.0428340965533653e-07, 2.8730658641214993e-07, 0.9954133152953858, 0.0031747589129413455
GCA_000324165.1_ASM32416v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000173, 1.3527059358193623e-06, 6.7226812415727925e-06, 0.0011923986650284229, 1.2574444050375207e-06, 4.727624459635443e-06, 1.9889011787013448e-07, 2.766062152107846e-07, 0.9960930766198792, 0.0026999887627171064
GCA_000323405.1_ASM32340v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000324065.1_ASM32406v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000174, 2.775479049842941e-06, 1.4008712222225712e-05, 0.07745214333588075, 3.408053823341063e-06, 7.4680945404718005e-06, 6.23519513059813e-07, 1.104541433237627e-06, 0.9176206781108963, 0.004897790152640943
NODE_0000175, 1.820750857802752e-06, 9.010179256843913e-06, 0.03127294550989986, 1.9374254834064137e-06, 5.758302450371365e-06, 3.4694654343398636e-07, 5.973369741705677e-07, 0.9580467182802541, 0.010660865268280044
NODE_0000176, 1.9080964169140846e-06, 8.434882725272802e-06, 0.0055303329222153004, 1.9362134667967723e-06, 6.1420537846869955e-06, 3.978570038003076e-07, 7.596155862673979e-07, 0.956518565533599, 0.03793152282520205
NODE_0000177, 3.375482227257768e-06, 1.0481860335101404e-05, 0.001139247448009536, 3.5189074146217725e-06, 9.747339009840292e-06, 9.892966342028134e-07, 2.2003975569510865e-06, 0.8271407626813083, 0.17168967658750406
GCA_003074315.1_ASM307431v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_009295945.1_ASM929594v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000178, 1.4888173179769588e-06, 7.203273342628937e-06, 0.002161059452296624, 1.41578584862619e-06, 5.1123630587580225e-06, 2.4262137811800917e-07, 3.784346906020148e-07, 0.9865142578282545, 0.011308841423812027
GCA_000325225.1_ASM32522v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000179, 1.5314695544025015e-06, 7.494321909910571e-06, 0.0030682296497783258, 1.4693465317086695e-06, 5.258687256314008e-06, 2.512461333575563e-07, 3.9544047266768766e-07, 0.9847189243540709, 0.012196445484292462
NODE_0000180, 1.3793550187167554e-06, 6.801537290889188e-06, 0.001383363905755899, 1.289282309106734e-06, 4.7937635379923e-06, 2.079772016833848e-07, 2.9719972777857125e-07, 0.9946401747354562, 0.003961692243701848
GCA_003086015.1_ASM308601v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_009363195.1_ASM936319v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000181, 2.184205773617639e-06, 9.902788562765558e-06, 0.011089460636972887, 2.350253331793755e-06, 6.743447983632572e-06, 4.861366175294986e-07, 9.717356948705953e-07, 0.9518808262830015, 0.037007074512061394
NODE_0000182, 3.443261074942192e-06, 1.0716702507764323e-05, 0.001607124995831632, 3.627874499719183e-06, 9.867338476115483e-06, 1.0240929217063824e-06, 2.2996557885783455e-06, 0.8275966105351089, 0.1707652855437906
GCA_003074155.1_ASM307415v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
GCA_003074215.1_ASM307421v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000183, 6.988266360203064e-06, 3.327052964712949e-05, 0.07144242427065907, 9.179867791646076e-06, 1.6542150729888367e-05, 1.8401754163035827e-06, 3.4584891699636037e-06, 0.9197095329349178, 0.008776763315307955
GCA_003074255.1_ASM307425v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000184, 0.0002510838465714504, 0.0006850190542711737, 0.5366554681946398, 0.00035408855881604483, 0.0003639533371291499, 0.00013857000762315823, 0.00021738629207877493, 0.4538633078054697, 0.00747112290340073
GCA_003074195.1_ASM307419v1_genomic, 0.00732581975272073, 0.01121442046596826, 0.477719299298684, 0.008797807604371984, 0.008885856195786326, 0.006388238276012693, 0.007727480051463665, 0.4316028761640309, 0.04033820219096138
GCA_003085915.1_ASM308591v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000185, 2.0653228317767037e-06, 1.052491613697338e-05, 0.042452363779525056, 2.32129948545132e-06, 6.204752881553008e-06, 4.0514646317537413e-07, 6.839931919002474e-07, 0.9519036038540545, 0.005621826935429683
NODE_0000186, 5.313229786929812e-06, 2.6000194490023487e-05, 0.16459392821333174, 7.252633398081345e-06, 1.2074884939012112e-05, 1.437704576534386e-06, 2.7707219404232268e-06, 0.8298404650733443, 0.005510757344192868
GCA_000323505.1_ASM32350v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000187, 2.5840580035396707e-06, 1.1528957165519443e-05, 0.0208367331888012, 2.9874168262488763e-06, 7.332461391625848e-06, 6.425769255562761e-07, 1.3284233442016894e-06, 0.9520373054850332, 0.027099557432508827
GCA_000324325.1_ASM32432v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000188, 3.5805113206574782e-06, 1.1170952033563119e-05, 0.0024328781534102765, 3.836961855639764e-06, 1.01251235572273e-05, 1.0889106963159013e-06, 2.47642753255052e-06, 0.8348686760575081, 0.16266616690208555
GCA_000323525.1_ASM32352v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000323765.1_ASM32376v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000189, 1.5632499454857435e-06, 7.807426102441427e-06, 0.006738723112009321, 1.552962260746254e-06, 5.208702018272834e-06, 2.5728919254863296e-07, 3.8990372923200846e-07, 0.988786475206717, 0.004458022148025072
GCA_013391965.1_ASM1339196v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000190, 1.474502410392414e-06, 7.1770273295834105e-06, 0.0020571087231817235, 1.39928348499602e-06, 5.076568805109351e-06, 2.3670884798535537e-07, 3.629822916857681e-07, 0.9894235495838497, 0.00850361461979879
GCA_013391945.1_ASM1339194v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000191, 1.7605668253123777e-06, 7.776184238458106e-06, 0.001489447522988183, 1.7058508690045401e-06, 5.878972622672243e-06, 3.4128778502237487e-07, 6.219033604431866e-07, 0.9634405191353749, 0.035051948575936104
NODE_0000192, 3.3363791429634423e-06, 1.0354623461192854e-05, 0.0008014614802863359, 3.450244468313006e-06, 9.693066522251302e-06, 9.658480645436965e-07, 2.130086406021267e-06, 0.8295833607571, 0.1695852475145482
GCA_000325205.1_ASM32520v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325305.1_ASM32530v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000193, 1.4490594842596503e-06, 7.0464371272058295e-06, 0.0013444988749637871, 1.3616320772609524e-06, 5.025039334629423e-06, 2.2906382188145407e-07, 3.473313057254337e-07, 0.9904440366033066, 0.008196005958578643
GCA_000325245.1_ASM32524v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0
NODE_0000194, 1.363600052263673e-06, 6.7438581439347206e-06, 0.0011846396398248224, 1.2692773792971202e-06, 4.756464217486861e-06, 2.0286513853733233e-07, 2.861205213014851e-07, 0.9953978454220143, 0.0034028927527078837
GCA_000325265.1_ASM32526v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
GCA_000325285.1_ASM32528v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000195, 3.968994681227419e-06, 2.0023969862068404e-05, 0.3670053004800156, 5.564124742611072e-06, 8.919917247830237e-06, 1.0669300088913109e-06, 2.000535208328449e-06, 0.6309571839885508, 0.001995971059682675
NODE_0000196, 9.426490605572536e-07, 4.727555636852164e-06, 0.9624958646516978, 1.8493716444826496e-06, 1.4199498000905266e-06, 4.09771801402774e-07, 9.320728030954505e-07, 0.03742476273996541, 6.90912375903685e-05
SAMEA5818806, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000197, 1.0819743539264778e-07, 5.526752395289984e-07, 0.9971635682254266, 2.559271708388056e-07, 1.3801566715695115e-07, 6.112469513846708e-08, 1.595453059774163e-07, 0.002830565101099865, 4.591187959530247e-06
NODE_0000198, 5.5824444937661714e-08, 2.80295125780583e-07, 0.9993491763145291, 1.5382183586882549e-07, 5.742104943581026e-08, 3.9507712387835806e-08, 1.1093777770925084e-07, 0.0006493034452324162, 8.224322924107745e-07
SAMEA7293136, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000199, 5.263293307129848e-08, 2.637134203027306e-07, 0.9994764424176577, 1.4758731762528665e-07, 5.254483191905844e-08, 3.8183926120512e-08, 1.0796897682800982e-07, 0.00052228425282833, 6.10698108174048e-07
SAMEA5818809, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000200, 5.2446659726203525e-08, 2.6274377898230546e-07, 0.9994838524225576, 1.4722304589034648e-07, 5.2260319454384106e-08, 3.810669024174998e-08, 1.0779567810261775e-07, 0.0005148885731121799, 5.984281579537931e-07
SAMEA5818817, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000201, 5.243596925080993e-08, 2.626881132892976e-07, 0.9994842776406869, 1.4720213713515686e-07, 5.22439910839758e-08, 3.810225782659624e-08, 1.0778573251864897e-07, 0.0005144641766257329, 5.977244861866504e-07
SAMEA5818815, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000202, 5.243804453384759e-08, 2.6269894776769924e-07, 0.999484195142118, 1.4720620395407607e-07, 5.224715995162683e-08, 3.810311842749976e-08, 1.077876669168603e-07, 0.0005145465157875932, 5.978609530757909e-07
SAMEA5818805, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000203, 5.2484814047539655e-08, 2.6294655186268267e-07, 0.9994823482699853, 1.4729924530800557e-07, 5.231833002766931e-08, 3.812258135108443e-08, 1.078321253189784e-07, 0.0005163898150874377, 6.009112793438619e-07
SAMEA6637004, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000204, 5.338171727896979e-08, 2.680963824731309e-07, 0.9994506030478703, 1.4934867464071394e-07, 5.360723692875187e-08, 3.8526984919690884e-08, 1.0890449393929036e-07, 0.0005480724096271718, 6.526770123809504e-07
NODE_0000205, 5.248482042362277e-08, 2.6294658506775206e-07, 0.9994823480156488, 1.4729925777546928e-07, 5.23183397712286e-08, 3.812258399358591e-08, 1.0783213124771725e-07, 0.0005163900689320297, 6.009117008648529e-07
SAMEA5818808, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000206, 5.243815433853031e-08, 2.6269951973048957e-07, 0.9994841907740488, 1.472064187514611e-07, 5.2247327666658816e-08, 3.8103163953033406e-08, 1.0778776908099976e-07, 0.0005145508754163543, 5.978681812008233e-07
SAMEA5818803, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000207, 5.243785610349219e-08, 2.6269796679747683e-07, 0.9994842026376003, 1.4720583544802409e-07, 5.224687214834969e-08, 3.810304029582596e-08, 1.0778749160753433e-07, 0.0005145390347933144, 5.978485437713706e-07
SAMEA5818826, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000208, 5.247939230972928e-08, 2.6291830523238637e-07, 0.9994825643157439, 1.472886365494729e-07, 5.2310047919979354e-08, 3.8120332734739586e-08, 1.0782707682226308e-07, 0.0005161741875928631, 6.005528718591299e-07
SAMEA5818821, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000209, 5.329143497114335e-08, 2.6761646658554647e-07, 0.9994543184850712, 1.4916939109064154e-07, 5.346887417911396e-08, 3.848965536034256e-08, 1.0881917440364446e-07, 0.000544364252665665, 6.464072665292426e-07
NODE_0000210, 5.1594879230187554e-08, 2.578535620878265e-07, 0.9995125642763489, 1.452619565893497e-07, 5.104817977745238e-08, 3.771901116786469e-08, 1.0676261099588231e-07, 0.0004862327287463097, 5.527547050038133e-07
SAMEA5818825, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818830, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000211, 5.247683119788175e-08, 2.6290493677174783e-07, 0.9994826663845269, 1.4728362008883142e-07, 5.230613532242925e-08, 3.811927113724906e-08, 1.0782469149185455e-07, 0.0005160723161403569, 6.00383846674347e-07
SAMEA5818829, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000212, 5.2393329502743926e-08, 2.624617137712861e-07, 0.9994859562674212, 1.4711709349596045e-07, 5.217915046142422e-08, 3.808451094947718e-08, 1.0774509924650949e-07, 0.0005127887907882186, 5.94960893206312e-07
SAMEA5818828, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000213, 5.154885245846858e-08, 2.576104709646591e-07, 0.9995143050410393, 1.4517009425008385e-07, 5.0978663716741556e-08, 3.7699732183884805e-08, 1.0671853987987237e-07, 0.00048449528641308573, 5.499461942020909e-07
SAMEA5818818, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818822, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000214, 5.3339327672688116e-08, 2.678706206600437e-07, 0.999452349280566, 1.4926437886454946e-07, 5.3542269191798415e-08, 3.850946243637315e-08, 1.0886438652564898e-07, 0.0005463295981216764, 6.4973086695966e-07
NODE_0000215, 5.159771780423754e-08, 2.578683108894867e-07, 0.9995124559193188, 1.452675278836639e-07, 5.105248363864096e-08, 3.7720196164132856e-08, 1.067652731377467e-07, 0.0004863408788030786, 5.529303685809327e-07
SAMEA6637002, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA6651390, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000216, 5.2482426572980106e-08, 2.629341112947826e-07, 0.9994824434062602, 1.4729457311751103e-07, 5.231468305942119e-08, 3.812159112097398e-08, 1.0782990185639649e-07, 0.0005162948630059185, 6.007534468315053e-07
SAMEA7313246_49, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000217, 5.2440722279649036e-08, 2.6271291965971394e-07, 0.9994840886634423, 1.4721144905758405e-07, 5.2251249122311325e-08, 3.810422878701335e-08, 1.0779016172399383e-07, 0.0005146527887137971, 5.980371130691069e-07
SAMEA7313243_45, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000218, 5.2484821359002814e-08, 2.62946591305789e-07, 0.9994823479760393, 1.4729925986893088e-07, 5.231834123041404e-08, 3.812258434380989e-08, 1.0783213213285322e-07, 0.0005163901084792261, 6.009117511183691e-07
SAMEA5818800, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000219, 5.337927121340109e-08, 2.680835801454122e-07, 0.9994507048183344, 1.4934389819170168e-07, 5.360347200565558e-08, 3.8525977638557486e-08, 1.089022320146245e-07, 0.0005479708386974935, 6.525045367309339e-07
NODE_0000220, 5.2440422017922106e-08, 2.6271098367564104e-07, 0.9994841012802181, 1.4721078852558752e-07, 5.2250781993498704e-08, 3.8104114931819044e-08, 1.0778987806947231e-07, 0.000514640192508334, 5.980203044233783e-07
SAMEA5818798, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000221, 5.1551532608890726e-08, 2.576244203051715e-07, 0.9995142029711988, 1.4517536085509552e-07, 5.098272591817105e-08, 3.770085084544715e-08, 1.0672105510701427e-07, 0.00048459716168779425, 5.501111677846785e-07
SAMEA5818799, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818801, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000222, 5.334159967891278e-08, 2.678825106639663e-07, 0.9994522549720032, 1.4926881649619267e-07, 5.3545764720967504e-08, 3.851039840331287e-08, 1.0886648861329067e-07, 0.0005464237218885256, 6.498905297161166e-07
NODE_0000223, 5.159785367719004e-08, 2.5786901562410377e-07, 0.9995124507298859, 1.4526779420461176e-07, 5.1052689692723004e-08, 3.772025287926936e-08, 1.0676540039659246e-07, 0.00048634605832270866, 5.529387848598353e-07
SAMEA7293135, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA7313236_38, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000224, 5.252384610972658e-08, 2.6315387499457983e-07, 0.9994808055236668, 1.4737713046284546e-07, 5.237770909147246e-08, 3.813882838079786e-08, 1.0786936129210832e-07, 0.00051792957488099, 6.034607019949738e-07
SAMEA3713715, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000225, 5.3249275546327345e-08, 2.67391956896273e-07, 0.9994560462910586, 1.4908550916487052e-07, 5.3404318615603523e-08, 3.847221440606226e-08, 1.0877924449356325e-07, 0.0005426398260737459, 6.435003487037758e-07
NODE_0000226, 5.159238820271983e-08, 2.578406127183254e-07, 0.9995126593499435, 1.4525706591296783e-07, 5.1044403019310865e-08, 3.7717971281588984e-08, 1.0676027431961823e-07, 0.00048613783670057345, 5.526006404100755e-07
SAMEA3713711, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA3713714, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000227, 5.159238820271983e-08, 2.578406127183254e-07, 0.9995126593499435, 1.4525706591296783e-07, 5.1044403019310865e-08, 3.7717971281588984e-08, 1.0676027431961823e-07, 0.00048613783670057345, 5.526006404100755e-07
SAMEA3713712, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA3713713, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000228, 5.681454487204211e-08, 2.859806337021031e-07, 0.9993073841116151, 1.560323928887411e-07, 5.88936642738748e-08, 3.9941044532812696e-08, 1.1207339754302371e-07, 0.0006910093779380296, 8.967747689596784e-07
NODE_0000229, 5.264956088432465e-08, 2.6379773865270905e-07, 0.9994757825358129, 1.476193941065497e-07, 5.257019309335295e-08, 3.8190880590272865e-08, 1.0798441860608818e-07, 0.0005229428328072464, 6.118191939355527e-07
SAMN00715800, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000230, 5.156354516930147e-08, 2.5768679910278814e-07, 0.9995137452323074, 1.451989276608574e-07, 5.1000936980648954e-08, 3.770586424479371e-08, 1.0673231171466111e-07, 0.0004850540277564868, 5.508515512912432e-07
SAMEA3937653, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818811, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
