name,0.ANT,0.ANT4,0.PE,0.PRE,1.ANT,1.IN,1.ORI,1.PRE,2.ANT,2.MED,3.ANT,4.ANT
NODE133,0.9999999812586853,3.262045293615621e-09,3.216152789685854e-09,1.0327737273297123e-09,9.894070995558393e-10,9.938225969759429e-10,1.0414430248670574e-09,1.916378077906374e-09,1.3287513792866716e-09,1.3996151338523118e-09,1.7814077547846046e-09,1.779517858048057e-09
GCA_009667935.1_ASM966793v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670415.1_ASM967041v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE134,0.9999999812103173,3.272088874516339e-09,3.2260189458932895e-09,1.0349148384688194e-09,9.914587828688842e-10,9.958779230114725e-10,1.043590378777835e-09,1.9213154202472265e-09,1.3317677030587244e-09,1.4027762373661502e-09,1.785883946588908e-09,1.7839898297951692e-09
NODE135,0.999999981234517,3.267063224598909e-09,3.2210820903118386e-09,1.0338437286151122e-09,9.904324099552587e-10,9.948497292157165e-10,1.0425161489392183e-09,1.918845161060546e-09,1.3302586862466445e-09,1.4011947941783499e-09,1.783644446523647e-09,1.7817524409166446e-09
GCA_009669665.1_ASM966966v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE136,0.9999999812345809,3.2670478286615707e-09,3.2210670222101086e-09,1.0338415057396885e-09,9.904302802276582e-10,9.948476012784277e-10,1.0425139324867079e-09,1.9188388192262417e-09,1.33025526572367e-09,1.4011912272841744e-09,1.7836388367592727e-09,1.7817468357871745e-09
GCA_009670395.1_ASM967039v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE137,0.999999981258717,3.262037583865126e-09,3.216145244147864e-09,1.032772614723959e-09,9.894060335745697e-10,9.938215318934675e-10,1.0414419154843079e-09,1.916374902915066e-09,1.3287496670760772e-09,1.3996133483823072e-09,1.7814049463831234e-09,1.7795150519665367e-09
GCA_009669845.1_ASM966984v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670785.1_ASM967078v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE138,0.999999981234517,3.267063236398103e-09,3.2210821018166686e-09,1.0338437297753027e-09,9.904324110660495e-10,9.948497303227638e-10,1.0425161500887518e-09,1.9188451651357483e-09,1.330258688190793e-09,1.4011947961958266e-09,1.7836444500419852e-09,1.7817524444324821e-09
GCA_009669875.1_ASM966987v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE139,0.9999999812345489,3.2670555266413095e-09,3.2210745562713738e-09,1.0338426171806807e-09,9.904313450943966e-10,9.948486652500276e-10,1.0425150407160012e-09,1.9188419901479747e-09,1.3302569759886957e-09,1.4011930107350095e-09,1.7836416416459258e-09,1.7817496383563717e-09
GCA_009669905.1_ASM966990v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE140,0.9999999812345488,3.267055526605128e-09,3.221074556236231e-09,1.033842617178241e-09,9.904313450920629e-10,9.948486652477084e-10,1.042515040713602e-09,1.918841990137491e-09,1.3302569759842628e-09,1.4011930107304277e-09,1.7836416416370898e-09,1.7817496383475374e-09
GCA_009670305.1_ASM967030v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE141,0.9999999812345169,3.2670632127454035e-09,3.221082078754245e-09,1.033843727451288e-09,9.904324088409961e-10,9.948497281052141e-10,1.0425161477861061e-09,1.9188451569696203e-09,1.330258684295863e-09,1.4011947921540292e-09,1.783644442992063e-09,1.7817524373875733e-09
GCA_009667925.1_ASM966792v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE142,0.9999999812103808,3.272073443096608e-09,3.2260038431923307e-09,1.0349126121302034e-09,9.914566498234821e-10,9.95875791767875e-10,1.0435881588919121e-09,1.9213090661734547e-09,1.3317642767114335e-09,1.4027726644287607e-09,1.7858783262627161e-09,1.78398421411137e-09
NODE143,0.9999999812586856,3.2620452817802726e-09,3.216152778145906e-09,1.0327737261670806e-09,9.894070984427164e-10,9.938225958665745e-10,1.0414430237151205e-09,1.916378073820694e-09,1.3287513773380887e-09,1.3996151318302577e-09,1.7814077512574343e-09,1.7795178545233936e-09
GCA_009670235.1_ASM967023v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670285.1_ASM967028v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE144,0.999999981234549,3.2670555147837e-09,3.221074544710499e-09,1.0338426160115428e-09,9.904313439754437e-10,9.948486641347938e-10,1.0425150395580346e-09,1.9188419860531304e-09,1.3302569740330713e-09,1.4011930087055045e-09,1.7836416381098356e-09,1.7817496348227978e-09
GCA_009669725.1_ASM966972v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE145,0.9999999812587171,3.262037595628088e-09,3.2161452556174957e-09,1.0327726158817217e-09,9.894060346830368e-10,9.938215329982073e-10,1.0414419166314531e-09,1.916374906979779e-09,1.3287496690158006e-09,1.399613350395212e-09,1.781404949892623e-09,1.7795150554735403e-09
GCA_009670185.1_ASM967018v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_009670225.1_ASM967022v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE146,0.9953923952329903,0.0035699913255464446,0.0010183975311989796,2.3854223326673482e-06,1.7431002272669447e-06,1.7504904501626052e-06,1.8349051433703386e-06,2.4886107523593955e-06,2.0497027713118865e-06,2.1610737218366943e-06,2.4026116906388495e-06,2.3999931747527005e-06
NODE147,0.0013898988867717733,0.9986022415913259,1.8252181954009165e-06,6.286544098455081e-07,6.009708284081727e-07,6.040024360049237e-07,6.338259298008541e-07,7.415263505349697e-07,6.65204060332055e-07,7.027725782946743e-07,7.290893126323769e-07,7.282578009528493e-07
SAMEA1061800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE148,1.9464779972071784e-06,0.999998027886824,3.7588971840423305e-09,2.3578111140669616e-09,2.256153192364934e-09,2.2664184521840468e-09,2.3776275894820385e-09,2.568743121861999e-09,2.407858858865813e-09,2.542821923423031e-09,2.55086823877645e-09,2.54797914651397e-09
NODE149,5.699919751404819e-09,0.9999999856841447,8.293852924962871e-10,8.888355492653561e-10,8.50826056082696e-10,8.55369011099546e-10,8.982320389103011e-10,8.384959259979713e-10,8.552517077726245e-10,9.049050394044189e-10,8.478178305605991e-10,8.468171176385777e-10
SAMEA5661365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE150,2.985738949670034e-09,0.9999999884359753,8.241470252691386e-10,8.853794659063457e-10,8.475180531424209e-10,8.520505014421817e-10,8.947552420296326e-10,8.346290849140159e-10,8.516846511882184e-10,9.011460933075263e-10,8.439860229412508e-10,8.429894723573229e-10
SAMEA5661363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA5661364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE151,5.699942163196335e-09,0.999999985684107,8.293867922237338e-10,8.888371594887431e-10,8.508275985549155e-10,8.55370554441728e-10,8.982336526819516e-10,8.384974396541502e-10,8.552532480311733e-10,9.049066574371305e-10,8.47819367446861e-10,8.468186529510805e-10
SAMEA5661384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE152,2.9941359327659464e-09,0.9999999884112692,8.257149383955727e-10,8.870658987349261e-10,8.491329541312887e-10,8.536701459006945e-10,8.964524038649335e-10,8.362157993515562e-10,8.533019927711314e-10,9.028511812040042e-10,8.455939374558781e-10,8.445956150965093e-10
NODE153,2.986150408510066e-09,0.9999999884274597,8.249240419190536e-10,8.862180978631828e-10,8.48321114917888e-10,8.528559244480984e-10,8.955992175388358e-10,8.354171509148948e-10,8.524885269262847e-10,9.019935908322855e-10,8.447847524868142e-10,8.437873215417513e-10
SAMEA5661385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE154,2.981954886594635e-09,0.9999999884398061,8.241404542454548e-10,8.853752798437221e-10,8.475140460598648e-10,8.520464840498149e-10,8.947510358592404e-10,8.346241672555108e-10,8.516802368133221e-10,9.011414467534378e-10,8.439811746712823e-10,8.429846292260284e-10
SAMEA5661367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA5661372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE155,2.9861562707837335e-09,0.9999999884274462,8.249247866905282e-10,8.862188994613881e-10,8.483218827884779e-10,8.528566927590508e-10,8.956000209191456e-10,8.354179038932638e-10,8.524892934781903e-10,9.019943961055202e-10,8.447855170911579e-10,8.437880853627951e-10
SAMEA4354665,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE156,2.9861392466659017e-09,0.9999999884274788,8.249232869257539e-10,8.862172891442011e-10,8.483203402291333e-10,8.528551493080317e-10,8.955984070143893e-10,8.354163897600132e-10,8.524877529484179e-10,9.019927777525845e-10,8.447839797941843e-10,8.437865496407795e-10
SAMEA5661389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE157,2.9819548710121895e-09,0.9999999884398062,8.241404535216683e-10,8.853752790700767e-10,8.475140453185184e-10,8.520464833097335e-10,8.947510350869651e-10,8.346241665274689e-10,8.516802360745449e-10,9.011414459800056e-10,8.439811739308843e-10,8.429846284863335e-10
SAMEA5661360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMEA5661390,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE158,0.9999928863535765,5.4772163907848415e-06,1.5633280298902912e-06,6.966597587602778e-09,5.791242989829565e-09,5.812638099643424e-09,6.0868542537997576e-09,1.147775600053795e-08,7.6666316002899e-09,8.04107174728099e-09,1.0634017028702357e-08,1.0625193421550511e-08
NODE159,0.9999999703283404,1.1647460931273027e-08,5.610931280996185e-09,1.046335303024201e-09,1.0009977221679686e-09,1.0054428665474473e-09,1.0535967640319945e-09,1.940669772877714e-09,1.3445206236023167e-09,1.4161411935286205e-09,1.8037360206507185e-09,1.8018270649809325e-09
NODE160,0.999999981242056,3.274820807167179e-09,3.2197875469951177e-09,1.0327935781686756e-09,9.894239277134608e-10,9.938394589967912e-10,1.0414606514978957e-09,1.916413679845078e-09,1.3287743028308837e-09,1.3996391405722454e-09,1.7814403931556019e-09,1.7795504691038728e-09
GCA_002412245.1_Y.pestis_A-1691_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_003074595.1_ASM307459v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE161,0.9999999812178624,3.279858348488645e-09,3.2247223984848023e-09,1.0338635988285008e-09,9.904492544137985e-10,9.94866607529568e-10,1.0425337925550402e-09,1.918880804690368e-09,1.3302816338120342e-09,1.4012188259353778e-09,1.7836771222967825e-09,1.7817850893476861e-09
GCA_003074535.1_ASM307453v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE162,0.9999999812345554,3.2670673758890686e-09,3.2210725788108305e-09,1.033841538591015e-09,9.904303083056072e-10,9.9484762939597e-10,1.0425139618594603e-09,1.918838881457626e-09,1.330255304692095e-09,1.4011912680569938e-09,1.7836388934260866e-09,1.7817468924071733e-09
GCA_015274685.1_ASM1527468v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE163,0.999999981258717,3.262037613681944e-09,3.2161452526166697e-09,1.0327726147766634e-09,9.894060336198405e-10,9.9382153193878e-10,1.0414419155316168e-09,1.9163749030199533e-09,1.3287496671399523e-09,1.3996133484490807e-09,1.7814049464779969e-09,1.7795150520613334e-09
GCA_015274715.1_ASM1527471v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_015274745.1_ASM1527474v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE164,0.999999111515459,2.448513725622204e-08,1.1781317755351151e-08,2.395623725423676e-09,2.458867590968715e-09,2.4658037833398325e-09,2.4070125923879394e-09,2.719887763524965e-07,6.174318777866991e-08,6.045063864023967e-08,2.2410148194365945e-07,2.242066937443699e-07
NODE165,0.9999999801685495,3.2958953880824557e-09,3.230648552479598e-09,1.0348889095514254e-09,9.916681857317122e-10,9.96085552219916e-10,1.0435585320491569e-09,2.260762224497978e-09,1.3971945475183721e-09,1.466249891091075e-09,2.0581121915015955e-09,2.056386532849806e-09
GCA_000169675.1_ASM16967v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000320465.1_ASM32046v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE166,0.9993264906034641,1.5921836545377513e-06,1.5626915979379856e-06,7.518040932079319e-07,8.293165444249802e-07,8.314375570596226e-07,7.56506669593819e-07,0.00020936319339628885,5.2781740214901216e-05,5.1804728277273625e-05,0.00017658534814484834,0.00017665044638588234
NODE167,0.9999991417005752,6.8986595376550284e-09,6.7825667484409675e-09,2.369574618210701e-09,2.4355333358381323e-09,2.442443543720225e-09,2.384241974486391e-09,2.695910241066594e-07,6.117833601057831e-08,5.989897799083347e-08,2.2210695432988634e-07,2.2221111257493554e-07
NODE168,0.9999999801616742,3.27910627126228e-09,3.2328893443206736e-09,1.0369821130719128e-09,9.936771024826289e-10,9.980980435434375e-10,1.0456629057409174e-09,2.2634900652319983e-09,1.3997036040693557e-09,1.468915210710805e-09,2.0607660064032995e-09,2.059035056606139e-09
NODE169,0.9999999812573754,3.262057848872899e-09,3.2161650567048756e-09,1.0327767143697702e-09,9.894102909439062e-10,9.93825788125658e-10,1.0414460135628495e-09,1.916814346803255e-09,1.328828430958251e-09,1.3996898635437918e-09,1.781749861654153e-09,1.7798602061012192e-09
GCA_000323385.1_ASM32338v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000323705.1_ASM32370v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE170,0.9999999812573754,3.262057848872899e-09,3.2161650567048756e-09,1.0327767143697702e-09,9.894102909439062e-10,9.93825788125658e-10,1.0414460135628495e-09,1.916814346803255e-09,1.328828430958251e-09,1.3996898635437918e-09,1.781749861654153e-09,1.7798602061012192e-09
GCA_001188675.1_ASM118867v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_002412225.1_Y.pestis_A-1486_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE171,0.9999999801871171,3.274085275680855e-09,3.227957078367058e-09,1.0359110923604605e-09,9.926505692605768e-10,9.970696919016117e-10,1.044588764783912e-09,2.2605878974882724e-09,1.3981212898266915e-09,1.4672630217865738e-09,2.0581887037923596e-09,2.0564596163011044e-09
GCA_000734805.1_ASM73480v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE172,0.9999999812332713,3.2670603962780853e-09,3.2210793012767446e-09,1.0338444937561297e-09,9.904334725301168e-10,9.948507933353065e-10,1.04251692214269e-09,1.9192750929768897e-09,1.3303323193084018e-09,1.4012659589440848e-09,1.7839809476921501e-09,1.7820891879018885e-09
GCA_000324165.1_ASM32416v1_genomic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE173,0.9999999812587157,3.262037605320369e-09,3.2161452650622087e-09,1.0327726188652772e-09,9.8940603798857e-10,9.938215363034573e-10,1.0414419196196216e-09,1.9163754591090036e-09,1.3287497545938887e-09,1.3996134329579539e-09,1.7814053721583678e-09,1.7795154780891712e-09
GCA_000323405.1_ASM32340v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324065.1_ASM32406v1_genomic,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE174,0.4585951844097975,0.00040403995018482104,0.00039774230104368583,0.0002870571883664013,0.00034036894095406474,0.0003412849292371879,0.0002890044756965147,0.1637331401345997,0.046597827133148924,0.045931142093614576,0.1415235246692278,0.141559683774129
NODE175,0.1384857698853743,0.0002968820341109808,0.0002924118797718111,0.00023174758082190815,0.00025121746706924843,0.00025208063926573113,0.00023357044564251207,0.04637589210984094,0.012759152420751162,0.012553884110539057,0.3941012767531611,0.3941661146736513
NODE176,0.00016028032725938165,7.501647587959836e-07,7.387898964999433e-07,6.646680747529354e-07,6.77088787869598e-07,6.795451325949783e-07,6.699774550432357e-07,4.920955157760771e-05,1.3090216395947422e-05,1.2866796279855558e-05,0.0005251068573218561,0.9992352660170597
NODE177,1.867976261236188e-07,2.1461472616199487e-09,2.1141412221298126e-09,2.096300105077457e-09,2.0592834799720534e-09,2.0673896549017384e-09,2.1137768539001367e-09,5.336563406322463e-08,1.4492322195543498e-08,1.4313183073217512e-08,7.00070650452151e-07,0.9999990183635454
GCA_003074315.1_ASM307431v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
GCA_009295945.1_ASM929594v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
NODE178,1.8701487629804046e-07,2.1482203192891405e-09,2.116177109108188e-09,2.098325198446303e-09,2.0612737542609718e-09,2.0693829140573417e-09,2.115810190389503e-09,5.3422246079168867e-08,1.4506804522317183e-08,1.4327430187478209e-08,7.010080828803409e-07,0.9999990171113704
GCA_000325225.1_ASM32522v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE179,1.8681597815144587e-09,8.584213943555026e-10,8.470820407712796e-10,9.141403867655657e-10,8.752457967432019e-10,8.798370548307894e-10,9.236623135988727e-10,1.2110820980080432e-09,9.978595529535184e-10,1.0537111998602806e-09,3.29447110944183e-09,0.9999999862763274
NODE180,1.6498433799468587e-09,8.548163953953697e-10,8.435370086722918e-10,9.105523782149694e-10,8.717455815813746e-10,8.763280289215865e-10,9.200536073968495e-10,1.152977143291921e-09,9.817878094152525e-10,1.0377756436614363e-09,2.3586909174694744e-09,0.999999987541892
GCA_003086015.1_ASM308601v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GCA_009363195.1_ASM936319v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE181,1.65368095434941e-09,8.564674618210252e-10,8.451613036997154e-10,9.123112036682474e-10,8.734302549175531e-10,8.780174514835514e-10,9.218232732203531e-10,1.1554233296592521e-09,9.8374994349901e-10,1.0398415177862349e-09,2.365007701203401e-09,0.9999999875150856
NODE182,1.6495953589218557e-09,8.548136262408969e-10,8.435342889395639e-10,9.105497504842418e-10,8.7174298923514e-10,8.763254325237301e-10,9.200509687061316e-10,1.1529177532331451e-09,9.817729315899264e-10,1.0377610004808494e-09,2.357456130117813e-09,0.9999999875434797
GCA_003074155.1_ASM307415v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GCA_003074215.1_ASM307421v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE183,1.6515116316030802e-09,8.556383601570215e-10,8.443456525045132e-10,9.114283120706885e-10,8.725845101717997e-10,8.771693277425497e-10,9.209349488241808e-10,1.1541394881495913e-09,9.827530045558727e-10,1.0387928960039529e-09,2.3606086550975966e-09,0.9999999875300933
GCA_003074255.1_ASM307425v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE184,1.6495928445116808e-09,8.548128249041724e-10,8.435335029649793e-10,9.105488973268809e-10,8.717421715445671e-10,8.763246144823357e-10,9.20050113856181e-10,1.1529163934825642e-09,9.817719355811147e-10,1.0377599568667161e-09,2.3574502698556778e-09,0.9999999875434964
GCA_003074195.1_ASM307419v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GCA_003085915.1_ASM308591v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE185,0.00016048897842032143,7.512195932717872e-07,7.39825079651301e-07,6.656055498667967e-07,6.780445025449331e-07,6.805006288791986e-07,6.709159494087458e-07,4.9274731521551426e-05,1.3107642996269774e-05,1.2883786447281835e-05,0.9992341200912184,0.0005259386580927285
NODE186,1.8750120616324925e-07,2.154038338261875e-09,2.1218888214134276e-09,2.103989220661833e-09,2.0668566090499947e-09,2.0749665436897845e-09,2.121482791400803e-09,5.356360285765075e-08,1.4545350958748736e-08,1.4365182013007154e-08,0.9999990142739081,7.031075274643533e-07
GCA_000323505.1_ASM32350v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE187,1.870926116929698e-09,8.598278080953665e-10,8.484623679591049e-10,9.156253252949694e-10,8.766781970415733e-10,8.812675044697214e-10,9.25144957814375e-10,1.2129620498213236e-09,9.994374113847227e-10,1.0553456168121837e-09,0.9999999862567999,3.2975227670127465e-09
GCA_000324325.1_ASM32432v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE188,1.6539361043126116e-09,8.570396681551936e-10,8.457209764840266e-10,9.129082928842499e-10,8.740120147690837e-10,8.785948921952588e-10,9.224126482322376e-10,1.1559146761459661e-09,9.843015514117019e-10,1.0403987848952619e-09,0.999999987512724,2.3620362978607706e-09
GCA_000323525.1_ASM32352v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GCA_000323765.1_ASM32376v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE189,1.87501206751338e-07,2.154038342159197e-09,2.1218888252180167e-09,2.103989224467487e-09,2.066856612794247e-09,2.074966547421857e-09,2.121482795190354e-09,5.3563602985514914e-08,1.4545350987845855e-08,1.436518204141071e-08,0.9999990142739041,7.031075308242577e-07
GCA_013391965.1_ASM1339196v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0
NODE190,1.870931175207094e-09,8.598294152740904e-10,8.484639442783602e-10,9.15627036701034e-10,8.766798372840593e-10,8.812691453664568e-10,9.251466725246215e-10,1.2129647811371034e-09,9.994394100931545e-10,1.055347710854978e-09,0.9999999862567664,3.29753457785717e-09
GCA_013391945.1_ASM1339194v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE191,1.6577882008102862e-09,8.586972439681455e-10,8.473516498686955e-10,9.146740211032878e-10,8.757033278345696e-10,8.802909438158184e-10,9.24189204591141e-10,1.1583703358482437e-09,9.862713163072546e-10,1.0424726036010334e-09,0.9999999874858202,2.368371026226681e-09
NODE192,1.6536893194926703e-09,8.570376884072492e-10,8.457190310142768e-10,9.129065074067727e-10,8.740102292444325e-10,8.785931029582908e-10,9.224108534494762e-10,1.1558563372669632e-09,9.84287594380567e-10,1.0403851120577283e-09,0.9999999875143039,2.360800195403281e-09
GCA_000325205.1_ASM32520v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GCA_000325305.1_ASM32530v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE193,1.6556128400232215e-09,8.578656727869129e-10,8.46533579624188e-10,9.137885158912164e-10,8.748550657304514e-10,8.794403084069657e-10,9.232982743743515e-10,1.157082801701071e-09,9.852714775423317e-10,1.0414209744700064e-09,0.9999999875008689,2.3639616627584336e-09
GCA_000325245.1_ASM32524v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE194,1.653686794814633e-09,8.570368836114237e-10,8.45718241659935e-10,9.129056505857459e-10,8.740094080259964e-10,8.785922814032957e-10,9.224099949579905e-10,1.1558549718079237e-09,9.842865941543093e-10,1.0403840640781317e-09,0.9999999875143206,2.3607943130993792e-09
GCA_000325265.1_ASM32526v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GCA_000325285.1_ASM32528v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NODE195,0.1607786006495342,0.00036487116006069404,0.00035911237570371285,0.00028651419006539005,0.0003655985165556379,0.00036656239409343585,0.00028842702183011807,0.46344749357199605,0.14073535632712972,0.13917972555413452,0.046906110236945193,0.046921628001951265
NODE196,0.00019021963807717504,8.003072700547786e-07,7.877044425328917e-07,6.948670200352808e-07,1.1802199954801401e-06,1.1828962546865862e-06,6.998266144300771e-07,0.9993815017925987,0.0001630773110748961,0.00016056024296646283,4.9637410705302645e-05,4.9657782980117505e-05
SAMEA5818806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NODE197,2.2706954277084232e-07,2.130488941736623e-09,2.098060071262275e-09,2.0476000879710066e-09,4.355932930975361e-09,4.3652011368796525e-09,2.0641940943487725e-09,0.9999992704148434,1.9075618880403352e-07,1.870995819483147e-07,5.3786999114289964e-08,5.38113668150066e-08
NODE198,2.0435178927463996e-09,8.482402710710655e-10,8.370981346985918e-10,9.027918553995518e-10,2.040947489791212e-09,2.048243612231433e-09,9.12450058897704e-10,0.999999984275122,1.7958395963414636e-09,1.8765240923473556e-09,1.2102477367152839e-09,1.2089772020953894e-09
SAMEA7293136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NODE199,1.7773461051459415e-09,8.464183238433885e-10,8.353082183497283e-10,9.011452905412071e-10,2.037071703013922e-09,2.0443708996147414e-09,9.107955402539922e-10,0.9999999851001016,1.5768942280891035e-09,1.662851455850186e-09,1.1544992650578981e-09,1.1531973932666045e-09
SAMEA5818809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
