#name, A, B, C, D, E
NODE_0000250, 1.905619802139529e-08, 0.9999863100425219, 1.3587707997524157e-05, 1.705257486130698e-08, 6.614070777442042e-08
GCA_000323445.1_ASM32344v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000323865.1_ASM32386v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000251, 1.905619802139529e-08, 0.9999863100425219, 1.3587707997524157e-05, 1.705257486130698e-08, 6.614070777442042e-08
GCA_000323545.1_ASM32354v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000323885.1_ASM32388v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000252, 1.918589903268188e-08, 0.9999855839557081, 1.4312947410077012e-05, 1.716111280923537e-08, 6.674986981200509e-08
NODE_0000253, 1.91202829517628e-08, 0.9999859646861836, 1.3932645292853799e-05, 1.710625619391074e-08, 6.64419844486208e-08
GCA_000324745.1_ASM32474v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000254, 1.9055751845460585e-08, 0.9999863187718896, 1.3578981172066752e-05, 1.7052233719193617e-08, 6.613895272742041e-08
GCA_000323685.1_ASM32368v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324085.1_ASM32408v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000255, 1.9185000235625828e-08, 0.9999856023371082, 1.4294571139263735e-05, 1.716042592631112e-08, 6.674632629161232e-08
NODE_0000256, 1.9056205971174574e-08, 0.9999863098215294, 1.358792895682092e-05, 1.705258072365359e-08, 6.614072703665344e-08
GCA_000323825.1_ASM32382v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_000324705.1_ASM32470v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000257, 1.9120266584746443e-08, 0.9999859651517826, 1.393217976169582e-05, 1.7106244128263426e-08, 6.644194493384496e-08
GCA_000324725.1_ASM32472v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000258, 1.905575145012956e-08, 0.9999863187834, 1.3578969663035338e-05, 1.7052233428858185e-08, 6.613895194449244e-08
GCA_000323805.1_ASM32380v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324685.1_ASM32468v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000259, 1.9236865627903154e-08, 0.9999854713574083, 1.4399406530159381e-05, 1.7230710483720655e-08, 9.276848544132727e-08
NODE_0000260, 1.9121038060170602e-08, 0.9999859534191509, 1.3943797786567689e-05, 1.7106961715674902e-08, 6.655506284038506e-08
GCA_015158485.1_ASM1515848v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000261, 1.9120270007728198e-08, 0.9999859650955367, 1.3932235521163627e-05, 1.7106247212779064e-08, 6.644242494501499e-08
GCA_000323785.1_ASM32378v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000262, 1.9120250915849483e-08, 0.9999859656102763, 1.393172133114486e-05, 1.7106232564449864e-08, 6.644190919103045e-08
GCA_015158615.1_ASM1515861v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000263, 1.911981032589314e-08, 0.9999859743466549, 1.3922987477715892e-05, 1.7105895587545123e-08, 6.644016134666264e-08
GCA_015158585.1_ASM1515858v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000264, 1.9055743267202624e-08, 0.9999863190106895, 1.3578742407639818e-05, 1.705222739564254e-08, 6.613893221253049e-08
GCA_015158575.1_ASM1515857v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015158635.1_ASM1515863v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000265, 2.8202082113031693e-08, 0.9999764912361221, 1.7323527053324703e-05, 3.121205621188656e-08, 6.125822686276488e-06
NODE_0000266, 1.9236203520001827e-08, 0.9999854868007888, 1.4383967297949934e-05, 1.7230216935019208e-08, 9.276549288440901e-08
NODE_0000267, 1.905651481401449e-08, 0.9999863074928506, 1.3590146147342445e-05, 1.7052944738837395e-08, 6.625154265340563e-08
GCA_000324845.1_ASM32484v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325365.1_ASM32536v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000268, 1.9185294651873986e-08, 0.9999856003724847, 1.4296423329777318e-05, 1.7160780066436086e-08, 6.685811079120219e-08
NODE_0000269, 1.9056208608248366e-08, 0.9999863097752251, 1.3587974777866381e-05, 1.7052583246092668e-08, 6.614120506630451e-08
GCA_000324385.1_ASM32438v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325385.1_ASM32538v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000270, 1.9120269229760494e-08, 0.999985965104344, 1.3932226714959414e-05, 1.7106246657943777e-08, 6.644242512651258e-08
GCA_000324405.1_ASM32440v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000271, 1.9055751494587288e-08, 0.9999863187822371, 1.357897082396127e-05, 1.7052233463992367e-08, 6.61389540494667e-08
GCA_000324765.1_ASM32476v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_000324785.1_ASM32478v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000272, 1.286236641111404e-06, 0.9984708043455562, 0.00011402981001852804, 2.626077332461287e-06, 0.0014112535304515318
GCA_900460465.1_57940_B01_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000273, 5.661294884369911e-06, 0.6691103244001595, 0.0003305445639593197, 0.0003664814667893848, 0.3301869882742074
NODE_0000274, 6.975665801842058e-06, 0.6703046536049938, 0.0003632702994991633, 0.0014042041725460831, 0.32792089625715903
NODE_0000275, 0.00027458052415680733, 0.2212455147673065, 0.0022656065219060426, 0.17456984267873368, 0.6016444555078969
NODE_0000276, 3.5735511120144526e-06, 0.0005273904886898464, 1.4521770014840341e-05, 0.9976845242233142, 0.0017699899668691395
GCA_001509865.1_ASM150986v1_genomic, 0.0, 0.0, 0.0, 1.0, 0.0
Reference, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000277, 1.7128448411214898e-06, 0.0008000235728969369, 9.840280738666539e-06, 0.0004922717909514832, 0.9986961515105717
GCA_000268525.1_ASM26852v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000278, 1.567924182534814e-08, 2.936350170446676e-06, 4.574749493350189e-08, 1.4084461687370552e-06, 0.999995593776924
GCA_000268985.1_ASM26898v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000269025.1_ASM26902v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000279, 1.2920223925823224e-06, 0.9984677687407293, 0.00011759298781602351, 5.412901641175603e-06, 0.0014079333474209003
NODE_0000280, 2.8128619693560167e-08, 0.9999769064061784, 1.6943467545019726e-05, 3.8566052460561155e-08, 6.08343160446107e-06
GCA_013421465.1_ASM1342146v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000281, 1.9106026637203624e-08, 0.9999862169502057, 1.365506087458223e-05, 1.714082983812794e-08, 9.174206333477255e-08
GCA_013421455.1_ASM1342145v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_013421535.1_ASM1342153v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000282, 2.8129916849584486e-08, 0.9999768846735209, 1.6964879666767135e-05, 3.8567566959149006e-08, 6.083749328561634e-06
GCA_000325405.1_ASM32540v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000283, 1.9234714464714013e-08, 0.9999855147429341, 1.4356193831266265e-05, 1.72488933775691e-08, 9.257962683974584e-08
NODE_0000284, 1.905648922098371e-08, 0.9999863081803367, 1.3589459480088825e-05, 1.7052978331511073e-08, 6.625071559000498e-08
GCA_000324425.1_ASM32442v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325485.1_ASM32548v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000285, 1.905648922098371e-08, 0.9999863081803367, 1.3589459480088825e-05, 1.7052978331511073e-08, 6.625071559000498e-08
GCA_000325425.1_ASM32542v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000325445.1_ASM32544v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000286, 1.8534053437327594e-06, 0.0024118102917244357, 1.5496070092614173e-05, 4.515603861001477e-06, 0.9975663246289782
GCA_000182525.1_ASM18252v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000287, 1.895418055267621e-08, 8.75136903864477e-06, 9.146392692329825e-08, 4.8690958285527516e-08, 0.9999910895218954
GCA_003797205.1_ASM379720v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000288, 8.565293295345829e-09, 8.728742199927003e-08, 7.774446800732334e-09, 2.3561469711661947e-08, 0.9999998728113682
GCA_000269465.1_ASM26946v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000289, 8.537617736864827e-09, 5.624946541614661e-08, 7.43318050336759e-09, 2.3511965804922735e-08, 0.9999999042677705
NODE_0000290, 8.537364942532116e-09, 5.613490622401528e-08, 7.431706810186161e-09, 2.3511095911590154e-08, 0.9999999043849261
NODE_0000291, 8.502287022492533e-09, 5.572794097458673e-08, 7.399764393824648e-09, 2.3378344602226175e-08, 0.999999904991663
GCA_000268385.1_ASM26838v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_000268425.1_ASM26842v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000292, 8.519825637335419e-09, 5.5931212457629225e-08, 7.415733721866484e-09, 2.3444718262689298e-08, 0.9999999046885099
GCA_000268625.1_ASM26862v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000293, 8.519752902236084e-09, 5.5929740675436826e-08, 7.415661266201325e-09, 2.3444342688311127e-08, 0.9999999046905025
GCA_000268825.1_ASM26882v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000294, 8.502250537421609e-09, 5.57272003592416e-08, 7.399728014753892e-09, 2.337815601017626e-08, 0.9999999049926652
GCA_000268445.1_ASM26844v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268585.1_ASM26858v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000295, 8.537401499423931e-09, 5.613564807962999e-08, 7.4317432415415695e-09, 2.351128503217117e-08, 0.9999999043839222
NODE_0000296, 8.519825714257128e-09, 5.593121514060271e-08, 7.415733810845463e-09, 2.344471879915167e-08, 0.9999999046885065
GCA_000268565.1_ASM26856v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000297, 8.519752902401492e-09, 5.592974068512989e-08, 7.415661266438093e-09, 2.34443426898355e-08, 0.9999999046905025
GCA_000268605.1_ASM26860v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000298, 8.502250537421978e-09, 5.5727200359276473e-08, 7.399728014754577e-09, 2.337815601018059e-08, 0.9999999049926651
GCA_000268325.1_ASM26832v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268505.1_ASM26850v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000299, 8.519862348625222e-09, 5.593195963957699e-08, 7.415770337314143e-09, 2.3444908452265986e-08, 0.9999999046874992
GCA_000268365.1_ASM26836v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000300, 8.53740073598179e-09, 5.613523462810295e-08, 7.431737849088632e-09, 2.351128250170708e-08, 0.9999999043843442
NODE_0000301, 8.519825711541823e-09, 5.593121364944022e-08, 7.415733791030627e-09, 2.344471878984511e-08, 0.9999999046885081
GCA_000269045.1_ASM26904v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000302, 8.519752902391776e-09, 5.592974067975183e-08, 7.415661266365908e-09, 2.3444342689801425e-08, 0.9999999046905025
GCA_000269325.1_ASM26932v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000303, 8.502250537421943e-09, 5.572720035925715e-08, 7.399728014754315e-09, 2.3378156010180465e-08, 0.9999999049926652
GCA_000268845.1_ASM26884v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000269225.1_ASM26922v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000304, 8.537400889192914e-09, 5.613523999681853e-08, 7.431738023258661e-09, 2.3511283574205437e-08, 0.9999999043843376
NODE_0000305, 8.50228709687535e-09, 5.57279421814073e-08, 7.399764463305373e-09, 2.337834513093272e-08, 0.9999999049916611
GCA_000268485.1_ASM26848v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268485.2_ASM26848v2_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000306, 8.537473849164427e-09, 5.613671837823786e-08, 7.43181070518161e-09, 2.3511660748109713e-08, 0.9999999043823362
NODE_0000307, 8.537364333076204e-09, 5.6134498148210164e-08, 7.431701595783058e-09, 2.351109445554025e-08, 0.9999999043853416
NODE_0000308, 8.50228702011326e-09, 5.572793950817543e-08, 7.399764374525238e-09, 2.337834459599027e-08, 0.9999999049916646
GCA_000268665.1_ASM26866v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268745.1_ASM26874v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000309, 8.519825711380814e-09, 5.5931213639787574e-08, 7.415733790815744e-09, 2.3444718788336527e-08, 0.9999999046885081
GCA_000311885.1_ASM31188v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000310, 8.519789230352418e-09, 5.593047447768512e-08, 7.415697441548301e-09, 2.3444530203563856e-08, 0.9999999046895086
GCA_000268685.1_ASM26868v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000311, 8.51975282563329e-09, 5.5929738006508443e-08, 7.415661177610123e-09, 2.3444342154861553e-08, 0.9999999046905059
GCA_000269085.1_ASM26908v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000312, 8.502250537257233e-09, 5.572720034963405e-08, 7.399728014518712e-09, 2.337815600866471e-08, 0.9999999049926651
GCA_000268905.1_ASM26890v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268945.1_ASM26894v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000313, 8.537474155827918e-09, 5.6136729052183455e-08, 7.431811059481076e-09, 2.351166288478801e-08, 0.9999999043823228
NODE_0000314, 8.537473695005789e-09, 5.613671299279808e-08, 7.431810526848939e-09, 2.3511659672148797e-08, 0.999999904382343
NODE_0000315, 8.537327853093151e-09, 5.613375898089789e-08, 7.4316652533391685e-09, 2.3510905871404706e-08, 0.9999999043863422
NODE_0000316, 8.50228694351461e-09, 5.572793684459491e-08, 7.399764285973549e-09, 2.3378344062562422e-08, 0.9999999049916678
GCA_000268705.1_ASM26870v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268785.1_ASM26878v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000317, 8.50228694351461e-09, 5.572793684459491e-08, 7.399764285973549e-09, 2.3378344062562422e-08, 0.9999999049916678
GCA_000269345.1_ASM26934v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000269485.1_ASM26948v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000318, 8.537364255992457e-09, 5.6134495455515136e-08, 7.4317015065918155e-09, 2.3511093917551892e-08, 0.9999999043853448
NODE_0000319, 8.502287019947829e-09, 5.5727939498482355e-08, 7.399764374288338e-09, 2.337834459446585e-08, 0.9999999049916646
GCA_000268805.1_ASM26880v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_000268805.2_ASM26880v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000320, 8.519789306669605e-09, 5.5930477168563906e-08, 7.415697526928853e-09, 2.3444530739640494e-08, 0.9999999046895052
GCA_000268925.1_ASM26892v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000321, 8.502250613858037e-09, 5.572720301319685e-08, 7.399728103083824e-09, 2.3378156542094395e-08, 0.9999999049926617
GCA_000268725.1_ASM26872v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000268725.2_ASM26872v2_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000322, 8.53743729273286e-09, 5.613597651009413e-08, 7.43177427733618e-09, 2.3511471626404673e-08, 0.9999999043833402
NODE_0000323, 8.51978946034678e-09, 5.593048252484208e-08, 7.415697704643873e-09, 2.34445318110441e-08, 0.9999999046894985
GCA_000269205.1_ASM26920v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000324, 8.502250614187811e-09, 5.5727203032478256e-08, 7.3997281035556535e-09, 2.337815654513024e-08, 0.9999999049926618
GCA_000269305.1_ASM26930v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
GCA_000269425.1_ASM26942v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999
NODE_0000325, 8.537400658887288e-09, 5.613523193013269e-08, 7.43173775981396e-09, 2.351128196369574e-08, 0.9999999043843477
NODE_0000326, 8.51978938325981e-09, 5.5930479832061894e-08, 7.415697615433173e-09, 2.344453127304551e-08, 0.999999904689502
GCA_000269265.1_ASM26926v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000327, 8.502250614022373e-09, 5.572720302278489e-08, 7.3997281033187126e-09, 2.3378156543605797e-08, 0.9999999049926617
GCA_000269285.1_ASM26928v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000269285.2_ASM26928v2_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000328, 8.519825711376017e-09, 5.5931213639692885e-08, 7.415733790792934e-09, 2.3444718788316284e-08, 0.9999999046885081
GCA_000269125.1_ASM26912v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000329, 8.519752902391407e-09, 5.592974067971664e-08, 7.415661266365217e-09, 2.3444342689797068e-08, 0.9999999046905026
GCA_000269245.1_ASM26924v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000330, 8.502250537421941e-09, 5.572720035925704e-08, 7.399728014754313e-09, 2.3378156010180455e-08, 0.9999999049926652
GCA_000268465.1_ASM26846v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
GCA_000269165.1_ASM26916v1_genomic, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000331, 5.2948925275101385e-08, 0.9988929182157342, 0.0011068586778422039, 4.1998449158697424e-08, 1.2815904895277727e-07
NODE_0000332, 2.010604791825096e-08, 0.9999571312680484, 4.2762320834570027e-05, 1.78367545265484e-08, 6.846831465803728e-08
NODE_0000333, 1.922386901219601e-08, 0.9999843960426437, 1.5500723209714172e-05, 1.7188978851739048e-08, 6.682129874569931e-08
NODE_0000334, 1.9185562094305674e-08, 0.9999855804504583, 1.4316456694033012e-05, 1.7160824784410962e-08, 6.674646079437084e-08
NODE_0000335, 1.905622396814227e-08, 0.9999863092804068, 1.3588470018851452e-05, 1.7052593913497164e-08, 6.614075650672908e-08
GCA_000324505.1_ASM32450v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324545.1_ASM32454v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000336, 1.905622396814227e-08, 0.9999863092804068, 1.3588470018851452e-05, 1.7052593913497164e-08, 6.614075650672908e-08
GCA_000324565.1_ASM32456v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_000324585.1_ASM32458v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000337, 1.966668051331425e-08, 0.999969515733841, 3.0379623546479656e-05, 1.7507445431450994e-08, 6.746848652967107e-08
GCA_000324305.1_ASM32430v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000338, 4.0027682587880515e-08, 0.9993394466058249, 0.0006603754856422144, 3.247089202235587e-08, 1.054099582647872e-07
NODE_0000339, 7.581967763612705e-07, 0.9751270560121089, 0.024870256529001735, 5.621945809577453e-07, 1.367067531987833e-06
GCA_000324965.1_ASM32496v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000340, 6.479126785838607e-07, 0.020053726104660788, 0.9799446208559264, 3.9823918547487383e-07, 6.06887548618494e-07
GCA_001601285.1_ASM160128v1_genomic, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000341, 2.9121405353869507e-08, 0.0004147829765231149, 0.9995851511902683, 1.620644343105549e-08, 2.050535976822126e-08
GCA_000323465.1_ASM32346v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_000323585.1_ASM32358v1_genomic, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000342, 1.9665571426687005e-08, 0.9999695771449023, 3.031821743157644e-05, 1.7506621578010473e-08, 6.746547310917918e-08
GCA_000323905.1_ASM32390v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000343, 1.9133676654102248e-08, 0.9999855591736969, 1.433811029175641e-05, 1.7116074390020314e-08, 6.646626039733918e-08
GCA_000323925.1_ASM32392v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000344, 1.905609371512984e-08, 0.9999863087466078, 1.3589005222428596e-05, 1.705248469386314e-08, 6.613959147102623e-08
GCA_000324245.1_ASM32424v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_000324265.1_ASM32426v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000345, 1.9145203322348432e-08, 0.9999852243094745, 1.4672930108950118e-05, 1.7124578916638244e-08, 6.649063414222453e-08
GCA_000320445.1_ASM32044v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000346, 1.918654471245141e-08, 0.9999855642010289, 1.433269973550678e-05, 1.7161586769107126e-08, 6.675110419053889e-08
NODE_0000347, 1.9185474648224678e-08, 0.99998559240208, 1.430450350777262e-05, 1.7160787745200815e-08, 6.674814983101825e-08
NODE_0000348, 1.912027539874267e-08, 0.999985964900127, 1.3932431381102104e-05, 1.7106250623926512e-08, 6.64419658992067e-08
GCA_015158715.1_ASM1515871v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000349, 1.905575166371362e-08, 0.9999863187771787, 1.357897588366212e-05, 1.7052233585713305e-08, 6.613895236599455e-08
GCA_015158815.1_ASM1515881v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_015158935.1_ASM1515893v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000350, 1.9121171046880853e-08, 0.9999859469880532, 1.3950338347370954e-05, 1.710693525423001e-08, 6.644549304715006e-08
GCA_000323345.1_ASM32334v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000351, 1.918455069532272e-08, 0.9999856115317719, 1.4285379040557179e-05, 1.7160082371603918e-08, 6.674455450659238e-08
NODE_0000352, 1.9056197807259594e-08, 0.9999863100488141, 1.3587701706014774e-05, 1.7052574703955514e-08, 6.614070735532988e-08
GCA_015158765.1_ASM1515876v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015158845.1_ASM1515884v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000353, 1.912069855121193e-08, 0.9999859566558686, 1.3940673187978562e-05, 1.710657474593949e-08, 6.644367016763608e-08
GCA_015158895.1_ASM1515889v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000354, 1.9119818326627948e-08, 0.9999859741198419, 1.392321425760281e-05, 1.7105901485747676e-08, 6.644018074488117e-08
GCA_000324125.1_ASM32412v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000355, 1.9055743459863173e-08, 0.9999863190050823, 1.3578748014175122e-05, 1.7052227537132883e-08, 6.613893259456203e-08
GCA_015159075.1_ASM1515907v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015159105.1_ASM1515910v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000356, 1.9186380680661273e-08, 0.9999855737847887, 1.4323115639586733e-05, 1.716147997542349e-08, 6.675171093882907e-08
NODE_0000357, 1.9185450907183418e-08, 0.9999855931169989, 1.4303788679332755e-05, 1.716077029640388e-08, 6.674810069992719e-08
NODE_0000358, 1.912027479396802e-08, 0.999985964918238, 1.3932413272190254e-05, 1.710625017992118e-08, 6.644196474154166e-08
GCA_000323305.1_ASM32330v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000359, 1.9055751648426272e-08, 0.9999863187776264, 1.3578975435967114e-05, 1.7052233574489146e-08, 6.613895233715424e-08
GCA_000182485.1_ASM18248v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015159045.1_ASM1515904v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000360, 1.912027479396802e-08, 0.999985964918238, 1.3932413272190254e-05, 1.710625017992118e-08, 6.644196474154166e-08
GCA_000323325.1_ASM32332v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000361, 1.9055751648426272e-08, 0.9999863187776264, 1.3578975435967114e-05, 1.7052233574489146e-08, 6.613895233715424e-08
GCA_015158675.1_ASM1515867v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015158805.1_ASM1515880v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000362, 1.91850253278599e-08, 0.9999856016072883, 1.4295300855323833e-05, 1.7160444417750256e-08, 6.674638672704158e-08
NODE_0000363, 1.9056206589269282e-08, 0.9999863098034868, 1.3587946997127128e-05, 1.705258117761574e-08, 6.614072825747384e-08
GCA_015158695.1_ASM1515869v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
GCA_015158705.1_ASM1515870v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000364, 1.9121163065383494e-08, 0.9999859472151562, 1.3950111277516612e-05, 1.7106929369903165e-08, 6.644547372741853e-08
GCA_015158755.1_ASM1515875v1_genomic, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0
NODE_0000365, 1.918455911710232e-08, 0.9999856112870691, 1.4285623708429194e-05, 1.7160088577677993e-08, 6.674457478484194e-08
NODE_0000366, 1.9056198014525764e-08, 0.9999863100427645, 1.3587707754783026e-05, 1.70525748561816e-08, 6.614070776472398e-08
GCA_015159195.1_ASM1515919v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
GCA_015190655.1_ASM1519065v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000367, 1.9121170623684442e-08, 0.9999859470007715, 1.3950325630815281e-05, 1.7106934943556512e-08, 6.644549225107578e-08
GCA_015158875.1_ASM1515887v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
NODE_0000368, 1.918544990624375e-08, 0.999985593148523, 1.4303757158780757e-05, 1.7160769560643987e-08, 6.674809878829208e-08
NODE_0000369, 1.9120274767430425e-08, 0.9999859649190367, 1.3932412473673038e-05, 1.7106250160434335e-08, 6.644196469158436e-08
GCA_015158955.1_ASM1515895v1_genomic, 0.0, 1.0, 0.0, 0.0, 0.0
