name,Armenia,Azerbaijan,Bolivia,Brazil,China,Democratic Republic of the Congo,England,Estonia,France,Georgia,Germany,Indonesia,Iran,Italy,Kazakhstan,Kyrgyzstan,Lithuania,Mongolia,Myanmar,Nepal,Norway,Peru,Poland,Russia,Spain,Switzerland,The Netherlands,Turkmenistan,Uganda,United States of America,Vietnam
GCA_015158585.1_ASM1515858v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE264,3.2481235014142595e-08,2.6700315324700825e-08,2.9173250533714328e-08,3.564794246497484e-08,0.9999966733124299,3.881998807596829e-08,3.322419914590671e-08,2.4918753904862703e-08,2.6640454210769122e-08,2.597802956541754e-08,4.460954483291561e-08,6.024379287900089e-08,2.5374919693945498e-08,2.5749996571106797e-08,1.2282307096118022e-07,6.210594298693708e-07,2.5769735743747077e-08,6.212866047739786e-07,6.325227360308007e-08,7.079602292031663e-08,2.5549580264414267e-08,8.16049478937026e-08,2.5173693832756712e-08,9.815784564889881e-07,2.7846787714267212e-08,2.545944038460123e-08,5.5412511866716604e-08,2.569651749125469e-08,3.877625612230348e-08,3.354986621309886e-08,5.1489951665472045e-08
GCA_015158575.1_ASM1515857v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_015158635.1_ASM1515863v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE265,3.887193253495173e-06,3.485043523956511e-06,9.096192636798193e-06,2.215790487660998e-05,0.9981091488120274,4.374334177570468e-06,3.996705667436598e-06,3.2726562737070757e-06,3.488418148852491e-06,3.419707730316103e-06,4.766612213377382e-06,0.0008337643166177886,3.3407288415324423e-06,3.3623602227641784e-06,8.338892872217375e-06,2.4754442593612893e-05,3.3747788177104213e-06,2.507609151350895e-05,9.014459126471426e-06,6.347879662330353e-06,3.3535141485296245e-06,0.0008247897700597469,3.3096181757351496e-06,3.53340634622841e-05,3.5590392391345506e-06,3.35126592882914e-06,5.391908665359511e-06,3.377892726237559e-06,4.368153906850273e-06,1.0520627299721076e-05,1.4176615590446034e-05
NODE266,5.848282939511465e-08,4.914837386557629e-08,7.306277645481644e-08,1.2937736560587966e-07,0.999987090742461,6.900996341395724e-08,5.995619805668286e-08,4.582629205178799e-08,4.896088086165025e-08,4.777210910645491e-08,7.85487497493202e-08,3.6592186069969256e-06,4.666268737586586e-08,4.726691810386912e-08,2.0105240848725927e-07,9.660805534814353e-07,4.737676137455166e-08,9.673495426062958e-07,1.2281577110407875e-07,1.2062493764049304e-07,4.695684043305214e-08,3.945038261311263e-06,4.62936464311677e-08,1.510215333409124e-06,5.0873996825821596e-08,4.681722462098993e-08,9.581171108134453e-08,4.727283145684988e-08,6.892859918726583e-08,8.515900805396384e-08,1.2729636034725202e-07
NODE267,3.2629233578316984e-08,2.682584282801048e-08,2.9382090314347536e-08,3.604887261617615e-08,0.9999966209415863,3.8995546322980434e-08,3.337681699685612e-08,2.5034094964018154e-08,2.6763667794455932e-08,2.6097781813403883e-08,4.481276432178861e-08,7.56431477431326e-08,2.54918717616983e-08,2.5868566445743692e-08,1.2341825061425684e-07,6.249129855878432e-07,2.5889221342692413e-08,6.251144521529976e-07,6.360342859555868e-08,7.111725401606883e-08,2.566734500555921e-08,9.952175981245789e-08,2.5289958038880407e-08,9.87893460136793e-07,2.7974676976608345e-08,2.55767933308413e-08,5.566346038929481e-08,2.5815442355106104e-08,3.8951617650499046e-08,3.3798280544771224e-08,5.187972966393797e-08
GCA_000324845.1_ASM32484v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325365.1_ASM32536v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE268,3.288200893829354e-08,2.7028320843384053e-08,2.9602709277309528e-08,3.633510878366722e-08,0.9999965614680938,3.9310671621325777e-08,3.3637945349752224e-08,2.521576238360137e-08,2.695807945299765e-08,2.6284962178797648e-08,4.5198097978187284e-08,7.634670248307685e-08,2.5674628337091413e-08,2.6055316194456052e-08,1.2499699482283139e-07,6.382401451317542e-07,2.6078309953216306e-08,6.382874338603583e-07,6.420414637482899e-08,7.181339021790588e-08,2.5851949607140103e-08,1.0051526550834233e-07,2.5472326470173218e-08,1.0107572385965543e-06,2.818020242688557e-08,2.576022554074394e-08,5.617422744949385e-08,2.6002269246180713e-08,3.926646930911616e-08,3.406218775356399e-08,5.2338810213809554e-08
NODE269,3.2482586787393385e-08,2.6701462630851243e-08,2.9174720537461028e-08,3.5650330260896905e-08,0.9999966726844921,3.882164508515014e-08,3.3225617136417736e-08,2.491975043686365e-08,2.6641517134189113e-08,2.59790449837954e-08,4.461162150288164e-08,6.031171548605134e-08,2.537591111383642e-08,2.5751007851906794e-08,1.2283252776485358e-07,6.211713474852684e-07,2.5770776280550922e-08,6.213961937212814e-07,6.325573792384407e-08,7.079971775642409e-08,2.5550581307680976e-08,8.169098839881355e-08,2.5174687758216158e-08,9.817823670729731e-07,2.7847895690021664e-08,2.54604354425331e-08,5.5415216677311294e-08,2.569753560314813e-08,3.8777911663311765e-08,3.355163917810045e-08,5.1493016989932774e-08
GCA_000324385.1_ASM32438v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325385.1_ASM32538v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE270,3.2607898672822275e-08,2.6801819657315602e-08,2.928382448921016e-08,3.579129161616935e-08,0.9999966435661451,3.897785461414446e-08,3.335505523156641e-08,2.5009820838526284e-08,2.673790712929837e-08,2.6071857546013512e-08,4.4802568712651636e-08,6.059114540292611e-08,2.546653034326386e-08,2.584360550712427e-08,1.2361313669874813e-07,6.277260512303048e-07,2.5864522312851957e-08,6.278761128762436e-07,6.355303759811048e-08,7.114453151390413e-08,2.5642115901464332e-08,8.209706361316547e-08,2.526511053682908e-08,9.9301544114698e-07,2.7949798752834477e-08,2.555138954587662e-08,5.5668278809360874e-08,2.5790167297442665e-08,3.893398540509693e-08,3.368210329918465e-08,5.171982843736225e-08
GCA_000324405.1_ASM32440v1_genomic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE271,3.248124232373635e-08,2.670032203293496e-08,2.917325792674197e-08,3.564795375119372e-08,0.9999966733068429,3.881999689581727e-08,3.322420704849756e-08,2.491875932439386e-08,2.66404599529714e-08,2.597803493176287e-08,4.460955673368614e-08,6.024408691280535e-08,2.5374924934305918e-08,2.5750001921993592e-08,1.2282313668430392e-07,6.210606025074369e-07,2.576974145157971e-08,6.212877403173022e-07,6.325229255794885e-08,7.079604376067428e-08,2.5549585559650908e-08,8.160535103508934e-08,2.5173699150010777e-08,9.815807626443608e-07,2.7846793591669836e-08,2.5459445643467725e-08,5.541252699386185e-08,2.5696522912763665e-08,3.877626493469395e-08,3.3549875128925756e-08,5.1489967515290435e-08
GCA_000324765.1_ASM32476v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000324785.1_ASM32478v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE272,0.00034756039527383397,0.00033990402619898686,0.0018645767567194178,0.005346506627650024,0.6082840534104508,0.0003680249473977679,0.00035901931952732623,0.00032121711113890103,0.0003413295299921341,0.000336505189417608,0.0003800777698992778,0.19324240657100264,0.0003287428262382421,0.00032813078807678947,0.00042111020447276986,0.0007274558725105831,0.0003302485388957822,0.0007465924392830501,0.0010868928339002482,0.0004243866427002699,0.0003289314481451787,0.17607787562567542,0.00032515564162957346,0.0009363243684741027,0.00033987540305391745,0.00032974689942996715,0.0003912640445992317,0.00033186814309793457,0.00036739381085145226,0.0021086083190066897,0.0025382144952898924
GCA_900460465.1_57940_B01_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE273,9.95771205549844e-05,9.96069268861804e-05,0.005373592449709909,0.01789998665389887,0.389979042421822,0.00010435173679827448,0.0001032344687193722,9.38739756442102e-05,9.971811236488432e-05,9.827964641996153e-05,0.00010710549820079661,0.015626660484274107,9.601829503878999e-05,9.568819505994951e-05,0.00011540259645640505,0.0002130066233064509,9.652892609895522e-05,0.00021802620025804012,0.0023063796425574503,0.00011702590761558912,9.605301454898446e-05,0.5525944136763552,9.501952018331117e-05,0.00027724442220340137,9.870232281875815e-05,9.63027125325828e-05,0.00010885654204600737,9.703452105966481e-05,0.00010417078949390324,0.0061276314707336375,0.007361465126339482
NODE274,9.791834481987436e-05,9.873357037268755e-05,0.002225173922677186,0.007229880874824623,0.38224095191043084,0.00010215235181282426,0.00010159898747153858,9.299759509787551e-05,9.876216850583776e-05,9.735884496196499e-05,0.00010451929019734567,0.006303828395953822,9.511590369316013e-05,9.472869925087555e-05,0.00011028890916869921,0.00020347258902405816,9.56185803129724e-05,0.00020824374849313682,0.00552208815497825,0.00011297455546336602,9.512830766086216e-05,0.5606463993397377,9.412624650228275e-05,0.000264673052774585,9.754912491461364e-05,9.539905131865295e-05,0.00010557821500962897,9.6144009785415e-05,0.00010197313062125995,0.015119194300738402,0.018047427823425718
NODE275,0.0002548324180103732,0.00025315451605568447,0.0009667631493664314,0.0023775897240467165,0.11534509786175597,0.000267242484891253,0.0002635731658217702,0.00023924116776122246,0.0002540879492587695,0.00025066118677037657,0.00027392509549809224,0.002008496229022377,0.000244880576574661,0.00024408683627277666,0.00028631222379362636,0.00046912144656935655,0.00024588200100594614,0.00048204681968521876,0.001743124122130423,0.0002982811052525724,0.0002449019597691727,0.7240968421402189,0.0002421844782625973,0.0005972841637522341,0.0002519127878942607,0.00024562370149525234,0.00027810718333945157,0.00024722072252011024,0.00026677288156476994,0.14151776666726715,0.005242983234372597
NODE276,5.01166198476705e-06,5.24805518303923e-06,8.34981026680382e-06,1.1710271168892956e-05,0.0003315012749878145,5.0658569240736005e-06,5.198168342253655e-06,4.98034020157568e-06,5.279642938533343e-06,5.226583063170643e-06,5.026821681042464e-06,9.93558586774823e-06,5.106207308368704e-06,5.063818129086866e-06,4.032602686512932e-06,5.007774270590734e-06,5.109170701975572e-06,5.177298436698397e-06,8.996303012771717e-06,4.930943672470993e-06,5.096655359838124e-06,0.0026441689850006883,5.044958144567708e-06,6.074550863276682e-06,5.157425652733658e-06,5.121302238305338e-06,4.824789943226363e-06,5.1496072870509165e-06,5.056043649035381e-06,0.9968497405060175,1.860698501546623e-05
GCA_001509865.1_ASM150986v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0
Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0
NODE277,2.0064200537534546e-06,2.052161205481697e-06,6.320877524803259e-06,1.0748177480772992e-05,0.0004370357787123753,2.065373299712392e-06,2.0800707525147296e-06,1.9402573896158004e-06,2.058666452187701e-06,2.0336075762124645e-06,2.0848089440387295e-06,7.849471220926664e-06,1.986740745881636e-06,1.9752290509212515e-06,1.926433702038386e-06,2.8137502254784083e-06,1.9927033166462414e-06,2.8985673328436844e-06,6.473359335276444e-06,2.1568245231496453e-06,1.9851163206492137e-06,0.9989481572200025,1.9644023520334017e-06,3.5014718098383335e-06,2.0248590717977248e-06,1.9927110199100546e-06,2.0587181124020776e-06,2.00579244670406e-06,2.0615717666780013e-06,0.0005157436286431756,1.8005229609393213e-05
GCA_000268525.1_ASM26852v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE278,2.7329879591062838e-08,2.8826764725526106e-08,8.427648042006262e-08,8.860139766028745e-08,1.7154370589862992e-06,2.74869847747659e-08,2.83627794165391e-08,2.736588985555891e-08,2.900125106923372e-08,2.8719661222592943e-08,2.7150131673074876e-08,5.518970622800068e-08,2.8059759394378405e-08,2.7809778011875376e-08,2.0808813699399983e-08,2.421729082031504e-08,2.8067371359870357e-08,2.5078456269016874e-08,4.416435222090621e-08,2.6191185317585774e-08,2.8001585432499667e-08,0.9999953739261511,2.772210502949227e-08,2.8947893331015014e-08,2.827631289969097e-08,2.814215763375949e-08,2.5838087899944125e-08,2.8296974679044476e-08,2.7433165297719066e-08,1.9212393431540486e-06,9.003123088729214e-08
GCA_000268985.1_ASM26898v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000269025.1_ASM26902v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE279,0.0004263540235661001,0.0004315333894572508,0.0012488501249379657,0.0028805560366556887,0.47006201864904357,0.0004421415284469684,0.0004417259580574715,0.0004077036106542975,0.0004327695162257854,0.0004272415487082272,0.00044920522885070953,0.002655944274608464,0.000417374273559575,0.00041535758315217443,0.0004405364441774934,0.0006983563188172573,0.0004188746425901396,0.0007178705732718779,0.06699076782035082,0.0004752495861908341,0.0004171797491928394,0.21190471190599225,0.00041273618059786574,0.0008842775016743407,0.0004268904446218603,0.0004186408717925011,0.0004488597512464886,0.0004214537384356828,0.0004413422006265396,0.0054447646050056475,0.2278987119194914
NODE280,5.333775584480611e-06,5.421960682806508e-06,7.80208833491862e-06,1.190476988035454e-05,0.0014886716648921253,5.509015616534669e-06,5.524720260642504e-06,5.130107852563146e-06,5.444428936972974e-06,5.378349577593883e-06,5.573846307498137e-06,1.1364588129749362e-05,5.254186800140018e-06,5.225782403181081e-06,5.274610471737226e-06,7.895393652326458e-06,5.2688441475361935e-06,8.128763235471173e-06,0.00018723552149718144,5.8250582587535115e-06,5.250305494890858e-06,0.0006317903523929211,5.194395370499313e-06,9.89769582452272e-06,5.363086913106306e-06,5.270040439224372e-06,5.533622335811786e-06,5.303042542987241e-06,5.498921017219457e-06,1.8412550465013702e-05,0.9975093185106813
GCA_013421465.1_ASM1342146v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE281,4.312636937884782e-08,4.479480453840177e-08,5.0585674996313705e-08,6.079550537476665e-08,4.740027688788363e-06,4.3889297288037506e-08,4.473427871947777e-08,4.2433320842928546e-08,4.50020848865194e-08,4.45098407032794e-08,4.383616181603724e-08,5.848002267551859e-08,4.348276433824459e-08,4.316176935487781e-08,3.71502424044711e-08,4.9362297581066965e-08,4.3553080433763844e-08,5.0958608301208986e-08,5.43707595655236e-07,4.387418530525513e-08,4.3419038255488753e-08,1.9063190316923893e-06,4.297476573800792e-08,6.047748214806589e-08,4.4066274724227146e-08,4.3612449368123564e-08,4.252571695584418e-08,4.387577251736211e-08,4.380578861203028e-08,7.76346812770927e-08,0.9999915338234053
GCA_013421455.1_ASM1342145v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GCA_013421535.1_ASM1342153v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NODE282,0.0003818428304524819,0.0003734893561182128,0.0006356268209522473,0.0010944852044352039,0.6430609390822719,0.00040432075668806914,0.0003944886967342225,0.00035297798266010897,0.0003751045790768974,0.000369775651129868,0.00041750832995539675,0.001102668392211627,0.0003612529493558835,0.00036057881980075784,0.0004618914116807784,0.0007962352397614896,0.00036291470046699895,0.0008171755999884156,0.20952865453388328,0.00046596079061222187,0.000361477848545403,0.06515591018434189,0.0003573260800731383,0.001024400110104544,0.0003734854822510207,0.0003623476153571578,0.0004297188694248033,0.00036468388492671804,0.00040362850428330127,0.0017793973210699385,0.06726973237138607
GCA_000325405.1_ASM32540v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE283,3.817295356767996e-06,3.4223418002522064e-06,4.600801051304069e-06,6.689601807059457e-06,0.9983046590785182,4.296007521471961e-06,3.925150531959823e-06,3.2138028323185582e-06,3.4258451876755905e-06,3.3581999517135022e-06,4.681315853619579e-06,8.55279709910941e-06,3.2806663406861963e-06,3.3019340037498663e-06,8.189897602910553e-06,2.4321482322365627e-05,3.3141762516609334e-06,2.463640471809431e-05,0.0009187602993745413,6.234475986104846e-06,3.2933216677957957e-06,0.00030822112339031935,3.2501948368493917e-06,3.4717403887689704e-05,3.495183549067502e-06,3.2909744385676448e-06,5.295664613639531e-06,3.31717000271028e-06,4.289945522477943e-06,8.89063562894356e-06,0.00027525680835046706
NODE284,5.670514113696423e-08,4.7603768882100766e-08,5.551729372121299e-08,7.180587347382415e-08,0.9999883199388433,6.694851820704472e-08,5.8126697137392815e-08,4.4393855020525035e-08,4.743297986617703e-08,4.628094955560315e-08,7.62194564052479e-08,1.136550068320476e-07,4.520622601296075e-08,4.579514953199066e-08,1.9531282634527067e-07,9.347572194740417e-07,4.5896213753829294e-08,9.361304586817543e-07,4.054896242067307e-06,1.1717243779132879e-07,4.54926553225535e-08,1.5240055748857773e-06,4.484817095016305e-08,1.4596061848848735e-06,4.93000610593614e-08,4.535582145648732e-08,9.303198525320305e-08,4.579563485096199e-08,6.686974066494676e-08,7.640002181513455e-08,1.169498991565301e-06
GCA_000324425.1_ASM32442v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325485.1_ASM32548v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE285,5.670514113696423e-08,4.7603768882100766e-08,5.551729372121299e-08,7.180587347382415e-08,0.9999883199388433,6.694851820704472e-08,5.8126697137392815e-08,4.4393855020525035e-08,4.743297986617703e-08,4.628094955560315e-08,7.62194564052479e-08,1.136550068320476e-07,4.520622601296075e-08,4.579514953199066e-08,1.9531282634527067e-07,9.347572194740417e-07,4.5896213753829294e-08,9.361304586817543e-07,4.054896242067307e-06,1.1717243779132879e-07,4.54926553225535e-08,1.5240055748857773e-06,4.484817095016305e-08,1.4596061848848735e-06,4.93000610593614e-08,4.535582145648732e-08,9.303198525320305e-08,4.579563485096199e-08,6.686974066494676e-08,7.640002181513455e-08,1.169498991565301e-06
GCA_000325425.1_ASM32542v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA_000325445.1_ASM32544v1_genomic,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE286,0.0003315922483690465,0.00032888629760695337,0.04946285182881133,0.17002203219331355,0.13959959351141205,0.000348120984100608,0.0003429884060559712,0.0003108302210219121,0.0003301706749436049,0.00032565399229564216,0.00035709025610250136,0.005428823802535816,0.00031815437253712524,0.0003171733213823002,0.0003749612693883567,0.000615832105364735,0.00031948824845002714,0.0006327129088126868,0.0010938551405338726,0.0003897300679256351,0.0003182245917850328,0.6204165422830101,0.0003146779595734335,0.0007843096287090601,0.00032748197073576956,0.0003191088871668537,0.0003630320525643531,0.0003211922922031177,0.00034751272937264254,0.0024701277909519336,0.0027672479629637526
GCA_000182525.1_ASM18252v1_genomic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE287,0.0002643769568035363,0.00027032172342239405,0.1507444394407817,0.04965494575957551,0.04110204797250407,0.00027218679226660936,0.00027407620011869,0.0002555785296768518,0.0002711967485093139,0.00026789127723296426,0.00027478751720654926,0.001671671405156361,0.00026171136679119906,0.0002601988228079041,0.0002541219070293639,0.0003710072632669139,0.0002624954292768706,0.0003822049220010724,0.0004869935967420047,0.0002844411459089518,0.0002614994828812415,0.7478610931419759,0.00025876539632299986,0.00046161673305203317,0.0002667563908096672,0.0002624979268495571,0.0002714072379637514,0.00026421978115793093,0.0002716857248276483,0.0009638485286149839,0.0009699148784654399
GCA_003797205.1_ASM379720v1_genomic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE288,1.903893987373342e-06,1.9906345676300377e-06,0.0005548448947324873,0.00017439589039035147,0.00015781615473974833,1.9292857833478863e-06,1.976247226286119e-06,1.8857332299341862e-06,1.9993623962752923e-06,1.9778185022666603e-06,1.92005855173569e-06,6.574204081148687e-06,1.932315820857061e-06,1.917066905560559e-06,1.5705153131196525e-06,1.997256849048524e-06,1.9352327251462145e-06,2.063937030623644e-06,2.7418622777077107e-06,1.895695786890419e-06,1.9292406532218494e-06,0.9990482046775772,1.909840863746242e-06,2.420589326738679e-06,1.9544428258640195e-06,1.9380154329253737e-06,1.8495336030947373e-06,1.9499049624266316e-06,1.9255909097611715e-06,5.965625880514879e-06,4.684477067233244e-06
GCA_000269465.1_ASM26946v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE289,2.6683819528785653e-08,2.836369071192745e-08,2.101321823898853e-06,6.576109739294665e-07,6.745314590288608e-07,2.6674602354485232e-08,2.7699962168794093e-08,2.695649463943089e-08,2.855972551800506e-08,2.8299629164451694e-08,2.619239589983015e-08,5.063248287731614e-08,2.7650114224145296e-08,2.7382404065743177e-08,1.8943897122290237e-08,2.009925518429301e-08,2.7638214957959642e-08,2.0864790688048954e-08,3.305042596088225e-08,2.4766805427194198e-08,2.758463790872365e-08,0.9999957545032799,2.7312117078864813e-08,2.3568209028888783e-08,2.7785064934814046e-08,2.773053952105659e-08,2.467015980198029e-08,2.7875191955954828e-08,2.6621569241858413e-08,7.971974859006124e-08,4.8706514907758246e-08
NODE290,1.7274110262440544e-08,1.8469211552879034e-08,5.8911380786846015e-08,4.4671144322038316e-08,6.904875804363097e-08,1.717709255258793e-08,1.7927408447873078e-08,1.757850620224758e-08,1.8618012372975542e-08,1.846291843468277e-08,1.6775837486436865e-08,2.5168339852371147e-08,1.8039087283975976e-08,1.7852016683977532e-08,1.151263062077635e-08,1.1085809873408464e-08,1.8015478765605013e-08,1.1540265531726395e-08,2.0302527557864232e-08,1.5591088454055216e-08,1.7989925424293815e-08,0.9999993231311529,1.7812915437008317e-08,1.2756052706813472e-08,1.8081846172823355e-08,1.809165590690966e-08,1.5660350436396415e-08,1.817767006131553e-08,1.7142370560547804e-08,4.907948803793321e-08,2.8054947292238098e-08
NODE291,1.713703271320408e-08,1.8323317513664033e-08,5.097272175687818e-08,4.2198582475993274e-08,6.619156546028968e-08,1.7040149577477997e-08,1.7785030976821506e-08,1.743978735714986e-08,1.847102643853685e-08,1.831730561267423e-08,1.6641512218743318e-08,2.4911023598018e-08,1.7896796135435783e-08,1.7711112795935782e-08,1.141660980533629e-08,1.0985812963204222e-08,1.7873244478970893e-08,1.1436436954470597e-08,2.0126694640930102e-08,1.546457634160199e-08,1.7847945072999868e-08,0.9999993406884381,1.767233638494777e-08,1.2639293477224011e-08,1.7938899498651804e-08,1.7948966378393844e-08,1.553404395513794e-08,1.8034231081536257e-08,1.7005698083728932e-08,4.856379453788019e-08,2.7786013461865082e-08
GCA_000268385.1_ASM26838v1_genomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
