Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	Continent
GCA_013392075.1_ASM1339207v1_genomic	NA	NA	2.33999999999971e-08	grey	7.083459999999998e-05	319.0	3305	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2	Asia
NODE321	NA	NA	2.33999999999971e-08	black	7.083459999999998e-05	320.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_014734405.1_ASM1473440v1_genomic	NA	NA	0.0	grey	7.083459999999998e-05	320.0	S14	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205172	KEEP: Assembly Modern	2	Asia
NODE322	NA	NA	0.0	black	7.083459999999998e-05	321.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_014734395.1_ASM1473439v1_genomic	NA	NA	0.0	grey	7.083459999999998e-05	321.0	S16	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205174	KEEP: Assembly Modern	2	Asia
NODE323	NA	NA	0.0	black	7.083459999999998e-05	322.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013392055.1_ASM1339205v1_genomic	NA	NA	0.0	grey	7.083459999999998e-05	322.0	3309	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2	Asia
GCA_014734355.1_ASM1473435v1_genomic	NA	NA	0.0	grey	7.083459999999998e-05	323.0	S15	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205173	KEEP: Assembly Modern	2	Asia
NODE324	NA	NA	7.033999999999974e-07	black	6.600459999999999e-05	331.62987303733826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE325	NA	NA	1.1723999999999958e-06	black	6.717699999999998e-05	325.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE326	NA	NA	2.3450000000000597e-07	black	6.741149999999999e-05	324.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323645.1_ASM32364v1_genomic	NA	NA	4.689999999999984e-07	grey	6.788049999999999e-05	324.0	91	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia
GCA_000324985.1_ASM32498v1_genomic	NA	NA	2.33999999999971e-08	grey	6.743489999999999e-05	325.0	I160001	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083	KEEP: Assembly Modern Cui 2013	2	Asia
NODE327	NA	NA	7.033999999999974e-07	black	6.788039999999998e-05	326.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000169655.1_ASM16965v1_genomic	NA	NA	2.33999999999971e-08	grey	6.790379999999998e-05	326.0	K1973002	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02404402	KEEP: Assembly Modern Morelli 2010 Keller 2019	2	Asia
NODE328	NA	NA	2.3450000000000597e-07	black	6.811489999999999e-05	327.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323565.1_ASM32356v1_genomic	NA	NA	2.3450000000000597e-07	grey	6.834939999999999e-05	327.0	7338	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia
GCA_000323725.1_ASM32372v1_genomic	NA	NA	2.33999999999971e-08	grey	6.813829999999998e-05	328.0	A1973001	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia
NODE329	NA	NA	2.110299999999999e-06	black	6.811489999999999e-05	337.6347460746765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE330	NA	NA	2.8136999999999965e-06	black	7.092859999999998e-05	330.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE331	NA	NA	9.379000000000033e-07	black	7.186649999999999e-05	329.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016102575.1_ASM1610257v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.210099999999999e-05	329.0	4	1917	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2	Asia
GCA_016102755.1_ASM1610275v1_genomic	NA	NA	2.33999999999971e-08	grey	7.188989999999998e-05	330.0	753	1950	-71	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15063701	KEEP: Assembly Modern	2	Asia
NODE332	NA	NA	1.3705999999999967e-06	black	7.229919999999998e-05	331.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016102545.1_ASM1610254v1_genomic	NA	NA	7.440999999999985e-07	grey	7.304329999999998e-05	331.0	146	1931	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.787250799999995	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2	Asia
NODE333	NA	NA	4.689999999999984e-07	black	7.276819999999998e-05	332.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_010974855.1_ASM1097485v1_genomic	NA	NA	7.508000000000064e-07	grey	7.351899999999999e-05	332.0	31	1924	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	Asia
GCA_016102565.1_ASM1610256v1_genomic	NA	NA	1.615299999999998e-06	grey	7.438349999999998e-05	333.0	27	1924	-97	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN15053870	KEEP: Assembly Modern	2	Europe
NODE334	NA	NA	2.110299999999999e-06	black	7.022519999999999e-05	344.644492149353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE335	NA	NA	1.6413000000000007e-06	black	7.186649999999999e-05	336.1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003086095.1_ASM308609v1_genomic	NA	NA	2.33999999999971e-08	grey	7.188989999999998e-05	334.0	M-1524	1993	-28	Kazakhstan	Shymkent	47.2286086	65.20931970000001	42.2940788	69.63852351574336	Medievalis	2.MED	2.MED1	SAMN05017693	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE336	NA	NA	2.33999999999971e-08	black	7.188989999999998e-05	338.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE337	NA	NA	1.4069000000000017e-06	black	7.329679999999999e-05	335.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	NA	NA	2.33999999999971e-08	grey	7.332019999999998e-05	335.0	M-1763	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376042	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe
NODE338	NA	NA	9.379000000000033e-07	black	7.423469999999999e-05	336.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001613895.1_ASM161389v1_genomic	NA	NA	9.379000000000033e-07	grey	7.517259999999999e-05	336.0	KM-816	1990	-31	Turkmenistan	Balkan	39.376380700000006	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04364500	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
GCA_003074295.1_ASM307429v1_genomic	NA	NA	2.33999999999971e-08	grey	7.425809999999999e-05	337.0	244	1967	-54	Kazakhstan	Kyzylorda Province	47.2286086	65.20931970000001	46.80226270000001	61.6597098	Medievalis	2.MED	2.MED1	SAMN05225376	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE339	NA	NA	7.033999999999974e-07	black	7.259329999999998e-05	341.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE340	NA	NA	5.280800000000005e-06	black	7.787409999999999e-05	338.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002412305.1_Y.pestis_A-1809_genomic	NA	NA	9.442700000000004e-06	grey	8.731679999999999e-05	338.0	A-1809	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Medievalis	2.MED	2.MED1	SAMN05017696	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	2	Asia
NODE341	NA	NA	1.0864700000000005e-05	black	8.873879999999999e-05	339.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003086075.1_ASM308607v1_genomic	NA	NA	1.3652300000000005e-05	grey	0.0001023911	339.0	A-1825	1983	-38	Uzbekistan	Navoiy Region	41.32373	63.9528098	42.0	64.0	Medievalis	2.MED	2.MED1	SAMN05017610	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
GCA_003086115.1_ASM308611v1_genomic	NA	NA	6.779599999999999e-06	grey	9.551839999999999e-05	340.0	A-1920	1988	-33	Kazakhstan	Almaty Region	47.2286086	65.20931970000001	45.2351691	77.27418709999999	Medievalis	2.MED	2.MED1	SAMN05017652	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE342	NA	NA	4.689999999999984e-07	black	7.306229999999998e-05	343.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE343	NA	NA	2.3450000000000597e-07	black	7.329679999999999e-05	341.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000275685.1_ASM27568v1_genomic	NA	NA	2.33999999999971e-08	grey	7.332019999999998e-05	341.0	2501	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2	Asia
NODE344	NA	NA	2.33999999999971e-08	black	7.332019999999998e-05	342.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_004023585.1_ASM402358v1_genomic	NA	NA	2.33999999999971e-08	grey	7.334359999999998e-05	342.0	2513	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209180	KEEP: Assembly Modern	2	Asia
GCA_004023595.1_ASM402359v1_genomic	NA	NA	2.33999999999971e-08	grey	7.334359999999998e-05	343.0	2514	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209181	KEEP: Assembly Modern	2	Asia
NODE345	NA	NA	2.33999999999971e-08	black	7.308569999999998e-05	344.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323245.1_ASM32324v1_genomic	NA	NA	2.33999999999971e-08	grey	7.310909999999997e-05	344.0	2654	2006	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia
NODE346	NA	NA	2.0990000000000624e-07	black	7.329559999999998e-05	345.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323205.1_ASM32320v1_genomic	NA	NA	2.33999999999971e-08	grey	7.331899999999998e-05	345.0	2504	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia
GCA_000323225.1_ASM32322v1_genomic	NA	NA	2.33999999999971e-08	grey	7.331899999999998e-05	346.0	2506	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia
NODE347	NA	NA	1.4069000000000017e-06	black	7.163209999999999e-05	353.10148429870605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009909635.1_ASM990963v1_genomic	NA	NA	4.689999999999984e-07	grey	7.210109999999999e-05	347.0	9_10	1923	-98	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN13632815	KEEP: Assembly Modern	2	Europe
NODE348	NA	NA	2.33999999999971e-08	black	7.165549999999999e-05	359.2029685974121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE349	NA	NA	2.33999999999971e-08	black	7.167889999999998e-05	350.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE350	NA	NA	4.689999999999984e-07	black	7.214789999999998e-05	348.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016102645.1_ASM1610264v1_genomic	NA	NA	4.689999999999984e-07	grey	7.261689999999998e-05	348.0	165	1932	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2	Asia
NODE351	NA	NA	2.3450000000000597e-07	black	7.238239999999999e-05	349.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_010974835.1_ASM1097483v1_genomic	NA	NA	7.033999999999974e-07	grey	7.308579999999998e-05	349.0	7	1922	-99	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN14090012	KEEP: Assembly Modern	2	Asia
GCA_016102555.1_ASM1610255v1_genomic	NA	NA	9.379000000000033e-07	grey	7.332029999999999e-05	350.0	2	1912	-109	Kazakhstan	 West Kazakhstan region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053798	KEEP: Assembly Modern	2	Asia
NODE352	NA	NA	5.241999999999975e-07	black	7.220309999999998e-05	351.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016102775.1_ASM1610277v1_genomic	NA	NA	1.358799999999998e-06	grey	7.356189999999998e-05	351.0	626	1945	-76	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063641	KEEP: Assembly Modern	2	Asia
NODE353	NA	NA	4.689999999999984e-07	black	7.267209999999998e-05	352.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_016102665.1_ASM1610266v1_genomic	NA	NA	5.433000000000055e-07	grey	7.321539999999998e-05	352.0	258	1930	-91	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062812	KEEP: Assembly Modern	2	Europe
GCA_016102685.1_ASM1610268v1_genomic	NA	NA	6.456999999999996e-07	grey	7.331779999999998e-05	353.0	478	1938	-83	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062816	KEEP: Assembly Modern	2	Europe
NODE354	NA	NA	2.33999999999971e-08	black	7.167889999999998e-05	368.1559371948242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE355	NA	NA	1.6413000000000007e-06	black	7.332019999999998e-05	360.234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE356	NA	NA	2.3450000000000597e-07	black	7.355469999999999e-05	356.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE357	NA	NA	4.689999999999984e-07	black	7.402369999999999e-05	354.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003074335.1_ASM307433v1_genomic	NA	NA	9.379000000000033e-07	grey	7.496159999999999e-05	354.0	44	1966	-55	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN05225380	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE358	NA	NA	2.33999999999971e-08	black	7.404709999999998e-05	355.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003074355.1_ASM307435v1_genomic	NA	NA	2.33999999999971e-08	grey	7.407049999999998e-05	355.0	1240	1967	-54	Azerbaijan	Fizuli District	40.3936294	47.787250799999995	39.58356755	47.380699808394404	Medievalis	2.MED	2.MED1	SAMN05225431	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
GCA_003074375.1_ASM307437v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.428159999999999e-05	356.0	261	1955	-66	Azerbaijan	Baku	40.3936294	47.787250799999995	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN05225432	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE359	NA	NA	2.3450000000000597e-07	black	7.37892e-05	357.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000182705.1_ASM18270v1_genomic	NA	NA	2.33999999999971e-08	grey	7.381259999999999e-05	357.0	KIM D27	[1968:1998]	[-53:-23]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02404405	KEEP: Assembly Modern	2	Asia
NODE360	NA	NA	2.33999999999971e-08	black	7.381259999999999e-05	358.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000970105.1_ASM97010v1_genomic	NA	NA	2.33999999999971e-08	grey	7.383599999999999e-05	358.0	KIM 5	2007	-14	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03160723	KEEP: Assembly Modern	2	Asia
NODE361	NA	NA	2.33999999999971e-08	black	7.383599999999999e-05	359.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001261975.1_YPW_8_IHQD_genomic	NA	NA	2.33999999999971e-08	grey	7.385939999999999e-05	359.0	KIM 10v	[1968:2015]	[-53:-6]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03817042	KEEP: Assembly Modern	2	Asia
NODE362	NA	NA	2.33999999999971e-08	black	7.385939999999999e-05	360.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000006645.1_ASM664v1_genomic	NA	NA	0.0	grey	7.385939999999999e-05	360.0	KIM 10+	1968	-53	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02604093	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	2	Asia
GCA_002529545.1_ASM252954v1_genomic	NA	NA	0.0	grey	7.385939999999999e-05	361.0	UC91309	2009	-12	United States of America	Illinois	39.7837304	-100.4458825	40.079660600000004	-89.4337288	Medievalis	2.MED	2.MED1	SAMN07722810	KEEP: Assembly Modern	2	North America
NODE363	NA	NA	2.3450000000000597e-07	black	7.355469999999999e-05	364.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_006376435.1_ASM637643v1_genomic	NA	NA	4.689999999999984e-07	grey	7.402369999999999e-05	362.0	C-62	1959	-62	Azerbaijan	Shamkir District	40.3936294	47.787250799999995	40.86764505	46.01391106445903	Medievalis	2.MED	2.MED1	SAMN12011893	KEEP: Assembly Modern	2	Asia
NODE364	NA	NA	7.033999999999974e-07	black	7.425809999999999e-05	366.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE365	NA	NA	2.33999999999971e-08	black	7.428149999999998e-05	363.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_006376415.1_ASM637641v1_genomic	NA	NA	9.379000000000033e-07	grey	7.521939999999999e-05	363.0	C-11	1950	-71	Russia	Stavropol Krai	64.6863136	97.7453061	44.863257700000005	43.4406913	Medievalis	2.MED	2.MED1	SAMN12011892	KEEP: Assembly Modern	2	Europe
NODE366	NA	NA	2.0310000000000488e-07	black	7.448459999999999e-05	364.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015336085.1_ASM1533608v1_genomic	NA	NA	4.980000000000078e-08	grey	7.453439999999999e-05	364.0	C-781	2001	-20	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619712	KEEP: Assembly Modern No Province	2	Europe
NODE367	NA	NA	1.648500000000003e-06	black	7.613309999999999e-05	365.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001559935.1_ASM155993v1_genomic	NA	NA	6.662199999999999e-06	grey	8.279529999999999e-05	365.0	KM918	1989	-32	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.442828600000006	43.4204809	Medievalis	2.MED	2.MED1	SAMN04331740	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe
GCA_001613865.1_ASM161386v1_genomic	NA	NA	2.79895e-05	grey	0.00010412259999999999	366.0	1116-D	1971	-50	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN04364301	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Europe
NODE368	NA	NA	4.685999999999975e-07	black	7.472669999999998e-05	368.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE369	NA	NA	2.33999999999971e-08	black	7.475009999999998e-05	367.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015159615.1_ASM1515961v1_genomic	NA	NA	2.33999999999971e-08	grey	7.477349999999998e-05	367.0	14D	1970	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN16431992	KEEP: Assembly Modern	2	Europe
GCA_015337445.1_ASM1533744v1_genomic	NA	NA	2.33999999999971e-08	grey	7.477349999999998e-05	368.0	KM 567	1972	-49	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619715	KEEP: Assembly Modern No Province	2	Europe
NODE370	NA	NA	2.3450000000000597e-07	black	7.496119999999999e-05	369.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_006376495.1_ASM637649v1_genomic	NA	NA	4.689999999999984e-07	grey	7.543019999999999e-05	369.0	C-231	1968	-53	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN12011930	KEEP: Assembly Modern	2	Asia
NODE371	NA	NA	4.480599999999999e-06	black	7.944179999999999e-05	370.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_006376535.1_ASM637653v1_genomic	NA	NA	2.33999999999971e-08	grey	7.946519999999999e-05	370.0	C-281	1970	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN12012131	KEEP: Assembly Modern	2	Europe
GCA_006376535.2_ASM637653v2_genomic	NA	NA	4.689999999999984e-07	grey	7.991079999999999e-05	371.0	C-281	1970	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN12012131	KEEP: Assembly Modern	2	Europe
NODE372	NA	NA	2.3450000000000597e-07	black	7.191339999999999e-05	376.07749938964844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE373	NA	NA	7.033999999999974e-07	black	7.261679999999999e-05	373.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE374	NA	NA	1.1723999999999958e-06	black	7.378919999999998e-05	372.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001188735.1_ASM118873v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.402369999999999e-05	372.0	1045	[1961:1976]	[-60:-45]	Azerbaijan	Baku	40.3936294	47.787250799999995	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN03943674	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	2	Asia
GCA_001617805.1_Yersinia_pestis_173_genomic	NA	NA	2.33999999999971e-08	grey	7.381259999999998e-05	373.0	173	1978	-43	Kazakhstan	Mangystau Province	47.2286086	65.20931970000001	43.67672075	51.179705060556394	Medievalis	2.MED	2.MED1	SAMN04376919	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE375	NA	NA	2.33999999999971e-08	black	7.264019999999998e-05	374.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001617785.1_Yersinia_pestis_M-549_genomic	NA	NA	2.33999999999971e-08	grey	7.266359999999998e-05	374.0	M-549	1977	-44	Turkmenistan	Balkan	39.376380700000006	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376917	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	Asia
NODE376	NA	NA	2.33999999999971e-08	black	7.266359999999998e-05	375.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001188815.1_ASM118881v1_genomic	NA	NA	2.3450000000000597e-07	grey	7.289809999999999e-05	375.0	2944	1975	-46	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.442828600000006	43.4204809	Medievalis	2.MED	2.MED1	SAMN03941711	KEEP: Assembly Modern Zhgenti 2015 Keller 2019	2	Europe
