#name, A, B, C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z, [, \, ], ^, _, `, a, b, c, d, e
GCA_000182525.1_ASM18252v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000098, 2.4185454300968773e-08, 2.4036074297902118e-08, 2.4208959594237515e-08, 2.4519612828420198e-08, 2.425931033851815e-08, 2.4226288820150875e-08, 2.471196866248366e-08, 2.4414209902038476e-08, 2.427962983100377e-08, 2.44828961273784e-08, 2.427962983100877e-08, 2.4437684664322046e-08, 2.45801857244389e-08, 2.4181660124233454e-08, 2.450985363446215e-08, 2.3969127976747128e-08, 2.433974691725486e-08, 3.816512541169289e-08, 3.906280933044321e-08, 6.142606542124406e-08, 0.9999989510065755, 7.782771705170446e-08, 7.762719211830669e-08, 2.3845836000967138e-08, 2.543065637598758e-08, 2.4051809739685442e-08, 2.3840187885772688e-08, 2.4327186387342615e-08, 2.4153205588219e-08, 2.4559832177570576e-08, 2.3940079941620567e-08, 2.659368006711827e-08, 2.329821558649847e-08, 2.430758376106801e-08, 2.41827678237883e-08, 2.444533231254722e-08, 2.428584780420066e-08
GCA_001487065.1_Yersinia_pestis_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000099, 2.4184932814510855e-08, 2.4035556074795056e-08, 2.4208437700229006e-08, 2.4519084270938804e-08, 2.4258787345302957e-08, 2.4225766452058628e-08, 2.4711435783549765e-08, 2.4413683701919148e-08, 2.4279106682738482e-08, 2.4482368368848142e-08, 2.4279106682743435e-08, 2.4437157681364238e-08, 2.4579655528701784e-08, 2.418113858662226e-08, 2.4509325441238973e-08, 2.3968611312681064e-08, 2.433922169131506e-08, 3.81640788230896e-08, 3.9061733703290186e-08, 6.142385564557242e-08, 0.9999989510351294, 7.78229779393398e-08, 7.762398258327912e-08, 2.3845321631493042e-08, 2.5430107799055937e-08, 2.405129098616615e-08, 2.3839674047380736e-08, 2.432666218499762e-08, 2.415268509305768e-08, 2.4559302683424638e-08, 2.3939563633148278e-08, 2.659310785065454e-08, 2.3297713555544216e-08, 2.4307059912626748e-08, 2.4182246689751625e-08, 2.44448055836955e-08, 2.428532412711167e-08
GCA_003797205.1_ASM379720v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000100, 2.4106389727948257e-08, 2.395750150426232e-08, 2.4129826243466752e-08, 2.4439466740441634e-08, 2.418001127692504e-08, 2.4147090657597003e-08, 2.4631179642851402e-08, 2.4334415236208556e-08, 2.4200287289279086e-08, 2.4402870648524958e-08, 2.4200287289284066e-08, 2.4357790830139902e-08, 2.4499814663578622e-08, 2.410259716658023e-08, 2.4429751925240453e-08, 2.3890783401900195e-08, 2.426015173120324e-08, 3.802346866869688e-08, 3.891752128751541e-08, 6.116418010691916e-08, 0.9999989547336557, 7.74711144840297e-08, 7.727302228399978e-08, 2.376786497117265e-08, 2.5347503079311897e-08, 2.3973173819733156e-08, 2.3762270033478168e-08, 2.4247686060931436e-08, 2.4074270434405335e-08, 2.4479548957096014e-08, 2.3861808345157205e-08, 2.6506839831907892e-08, 2.322207778707156e-08, 2.4228141923201653e-08, 2.4103735912917516e-08, 2.43654474598327e-08, 2.420645291804604e-08
GCA_000268625.1_ASM26862v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000268865.1_ASM26886v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000101, 5.569162583494545e-06, 5.534777381005346e-06, 5.574600760576976e-06, 5.646143441328842e-06, 5.586192429949267e-06, 5.578564728040417e-06, 5.690386866970487e-06, 5.6218954658212004e-06, 5.590947718360594e-06, 5.637690277613167e-06, 5.590947718361625e-06, 5.627225812205496e-06, 5.6599942608049625e-06, 5.5682523346865615e-06, 5.643938667976853e-06, 5.519394333745766e-06, 5.601808833536467e-06, 7.537410261870313e-06, 7.696384707687634e-06, 1.0368427794749094e-05, 0.9954550374298842, 0.004333323220634408, 1.2215019580151764e-05, 5.490902669669239e-06, 5.855169047868787e-06, 5.536939400357489e-06, 5.489111972140739e-06, 5.601892497045094e-06, 5.5618191908070185e-06, 5.655387462428817e-06, 5.512633507903079e-06, 6.124011343077437e-06, 5.364953982359271e-06, 5.597360769583169e-06, 5.5686255396392845e-06, 5.629102445440311e-06, 5.592273694262293e-06
NODE_0000102, 5.298996902908814e-06, 5.266292386307233e-06, 5.3041976060826585e-06, 5.372278817545994e-06, 5.315224281328749e-06, 5.3079421723288696e-06, 5.414324735987925e-06, 5.349230771825478e-06, 5.319827181879586e-06, 5.364237355742276e-06, 5.3198271818804625e-06, 5.354225493964795e-06, 5.3853585609201105e-06, 5.29809336417314e-06, 5.370224484448564e-06, 5.2516889529346735e-06, 5.327248340390248e-06, 6.135915713072495e-06, 6.250334267150651e-06, 7.16886588050393e-06, 0.00410929067513782, 0.9956979884302907, 7.780245724810145e-06, 5.224475727071246e-06, 5.570421908953564e-06, 5.266924864932709e-06, 5.2223019977632016e-06, 5.3302347090673745e-06, 5.292094142041837e-06, 5.3810565921121735e-06, 5.245182212306656e-06, 5.827247079735445e-06, 5.104791601659315e-06, 5.325904459698861e-06, 5.29856940106232e-06, 5.3561294613765835e-06, 5.320980237639377e-06
NODE_0000103, 5.98261713039488e-08, 5.945631807809429e-08, 5.988342182322177e-08, 6.065155474680678e-08, 6.000812363258796e-08, 5.992717900780426e-08, 6.112878185692827e-08, 6.039010592180605e-08, 6.005594880475715e-08, 6.056065951739248e-08, 6.005594880476705e-08, 6.045054181143402e-08, 6.080404361302123e-08, 5.9817913665366e-08, 6.062611542664701e-08, 5.928976410888462e-08, 6.012849954693746e-08, 6.537727330455821e-08, 6.65364098411131e-08, 7.234578315226415e-08, 1.6967135220672823e-05, 0.9999808848294542, 7.665613883690775e-08, 5.898782866096625e-08, 6.288882227619595e-08, 5.945464079358551e-08, 5.8952420512861025e-08, 6.017387985274006e-08, 5.974392387109776e-08, 6.075168724566198e-08, 5.92202787422001e-08, 6.577254593884492e-08, 5.762887675788028e-08, 6.012600623041026e-08, 5.981704725552746e-08, 6.046591903763642e-08, 6.007475110585748e-08
GCA_000325485.1_ASM32548v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000104, 2.2106887169210982e-08, 2.1970498245842393e-08, 2.2128690211311827e-08, 2.2412754981180997e-08, 2.2174681666491633e-08, 2.2144202791734836e-08, 2.258795942973087e-08, 2.2316696173110757e-08, 2.2194200332102495e-08, 2.237921331831858e-08, 2.2194200332105698e-08, 2.2337222815786816e-08, 2.2466921562580053e-08, 2.21029665533844e-08, 2.2404360017879382e-08, 2.1909708876445894e-08, 2.221327424273074e-08, 2.1954452575891286e-08, 2.2311006899797027e-08, 2.188563588504396e-08, 1.4266222104758201e-07, 0.9999990792050256, 2.2027270728779375e-08, 2.179575935211305e-08, 2.3236355053484788e-08, 2.196731869787724e-08, 2.1784761656382023e-08, 2.2237594233083598e-08, 2.2078430265638074e-08, 2.2449303273279797e-08, 2.1882265424165257e-08, 2.431197467454708e-08, 2.129707372154118e-08, 2.2219454847944468e-08, 2.210544069790761e-08, 2.234564377467098e-08, 2.219857276748052e-08
GCA_000325405.1_ASM32540v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000325445.1_ASM32544v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000105, 5.982673638951249e-08, 5.94568796251319e-08, 5.98839873434756e-08, 6.065212748565575e-08, 6.000869034558627e-08, 5.992774504861778e-08, 6.112935928769106e-08, 6.039067610132931e-08, 6.005651566881918e-08, 6.056123138999279e-08, 6.005651566882928e-08, 6.04511128556738e-08, 6.080461814411421e-08, 5.981847881415482e-08, 6.062668776194627e-08, 5.9290323960403335e-08, 6.01290670247334e-08, 6.537789166743203e-08, 6.653703864790154e-08, 7.23464680894649e-08, 1.6967442652323767e-05, 0.9999808845017346, 7.665686455317544e-08, 5.898838604633681e-08, 6.288941634140073e-08, 5.945520206041558e-08, 5.895297693762951e-08, 6.017444786137995e-08, 5.9744487865746e-08, 6.075226100437074e-08, 5.922083822528105e-08, 6.577316591722076e-08, 5.762942074515719e-08, 6.01265738600868e-08, 5.98176119422901e-08, 6.04664897822418e-08, 6.007531856696312e-08
GCA_013421465.1_ASM1342146v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000106, 2.2174985524679617e-08, 2.2038173610256217e-08, 2.2196849001549394e-08, 2.248178647811317e-08, 2.2242983077210716e-08, 2.221241617253161e-08, 2.2657542309297558e-08, 2.2385426088544078e-08, 2.226254281734958e-08, 2.244814101296596e-08, 2.226254281735276e-08, 2.240603457940749e-08, 2.2536142230381682e-08, 2.2171061786105613e-08, 2.247335530567372e-08, 2.197718923174377e-08, 2.228167090746389e-08, 2.2022124046057632e-08, 2.237974731692989e-08, 2.195312069219029e-08, 1.432759644005135e-07, 0.9999990761944859, 2.209518543776205e-08, 2.186291315359822e-08, 2.3307935917765008e-08, 2.2034967497650122e-08, 2.1851841871567066e-08, 2.2306072328197018e-08, 2.2146421061040172e-08, 2.2518452064830438e-08, 2.1949679511524727e-08, 2.438678483525933e-08, 2.136265575621626e-08, 2.228788172274972e-08, 2.2173514785384603e-08, 2.2414453278649613e-08, 2.2266955313874103e-08
GCA_013421455.1_ASM1342145v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000107, 2.1903243568186017e-08, 2.1768118108615e-08, 2.1924862307332533e-08, 2.2206316095240605e-08, 2.1970427825479894e-08, 2.1940215244788428e-08, 2.23798776396493e-08, 2.2111156223149796e-08, 2.198981376029708e-08, 2.2173084599728433e-08, 2.198981376030025e-08, 2.2131447762975365e-08, 2.2259928349187078e-08, 2.1899336937038378e-08, 2.219802406075482e-08, 2.1707907931712557e-08, 2.200859655952252e-08, 2.172114387097767e-08, 2.207341878892759e-08, 2.1615720459830725e-08, 7.378231538252743e-08, 0.9999991554724301, 2.1735646587896442e-08, 2.159494755662648e-08, 2.302226941722008e-08, 2.1764944261087036e-08, 2.1584122007653686e-08, 2.2032803186602714e-08, 2.1875098055805506e-08, 2.2242516157472564e-08, 2.1680672235745332e-08, 2.4088217233086e-08, 2.110094400618112e-08, 2.2014819447075736e-08, 2.1901859431286556e-08, 2.213986088272033e-08, 2.1994080264860066e-08
GCA_013421535.1_ASM1342153v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_013421555.1_ASM1342155v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000108, 6.605638918407385e-08, 6.564770678290294e-08, 6.611894872764971e-08, 6.696684797203546e-08, 6.625670321125351e-08, 6.61679347891244e-08, 6.749504236676937e-08, 6.667758660627988e-08, 6.630756895803849e-08, 6.686644674722359e-08, 6.630756895805236e-08, 6.674622537409044e-08, 6.713767504981729e-08, 6.604819971116651e-08, 6.693768191959915e-08, 6.546298138339539e-08, 6.645944587610529e-08, 9.839922886929546e-08, 1.0062306459458217e-07, 1.5012245365198958e-07, 0.9999785530094156, 1.8850643910892238e-05, 1.8553732908947016e-07, 6.513217301345617e-08, 6.945542846305148e-08, 6.568095166305574e-08, 6.51046480628394e-08, 6.643793725850744e-08, 6.59634850656687e-08, 6.70778492480463e-08, 6.538809071490698e-08, 7.26141421638619e-08, 6.362786873918296e-08, 6.638553297393726e-08, 6.604424592106669e-08, 6.676027050918722e-08, 6.633101991187021e-08
GCA_000475155.2_YP24H_v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000109, 2.442466215273783e-08, 2.4273797012424426e-08, 2.44483818000883e-08, 2.476210124894317e-08, 2.4499233080147328e-08, 2.4465900745858118e-08, 2.4956391061803326e-08, 2.4655640474452535e-08, 2.4519702120070614e-08, 2.4725020078640512e-08, 2.4519702120075624e-08, 2.467939765959375e-08, 2.4823333330043824e-08, 2.4420854591868144e-08, 2.475221761806013e-08, 2.420616763542176e-08, 2.458040238218206e-08, 3.8528332197458394e-08, 3.943434273063377e-08, 6.199697696053187e-08, 0.9999988601760769, 1.5916885542062996e-07, 7.834563508076865e-08, 2.4081722198783854e-08, 2.5682188275176733e-08, 2.428964401965014e-08, 2.407591099044293e-08, 2.4567734303767462e-08, 2.4392040812278653e-08, 2.4802731091002603e-08, 2.4176881567654287e-08, 2.6856488631605383e-08, 2.352858945786014e-08, 2.4547950341237533e-08, 2.442189567348564e-08, 2.468704490093297e-08, 2.4526053350204337e-08
GCA_000181455.2_ASM18145v2_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000110, 2.4265477106830703e-08, 2.4115599370737676e-08, 2.4289052026103726e-08, 2.460073027677161e-08, 2.4339570487803773e-08, 2.4306446834319726e-08, 2.479373680761878e-08, 2.4494971681936024e-08, 2.435993403024905e-08, 2.4563891505850795e-08, 2.4359934030254025e-08, 2.4518546772514592e-08, 2.4661530820426523e-08, 2.4261681274869093e-08, 2.4590926189716647e-08, 2.4048422082715087e-08, 2.442030595829069e-08, 3.830820313964201e-08, 3.920955008999925e-08, 6.169009430495618e-08, 0.9999989468926055, 7.85336919250876e-08, 7.798395851291764e-08, 2.392475197875462e-08, 2.5514817249233014e-08, 2.413139829188738e-08, 2.3919049943957842e-08, 2.4407650279576946e-08, 2.4233097451666102e-08, 2.4641088410050986e-08, 2.4019300143762102e-08, 2.6681572952163043e-08, 2.337527619783082e-08, 2.4387988445503648e-08, 2.4262757616631418e-08, 2.452618539437754e-08, 2.4366204922515084e-08
NODE_0000111, 2.4185454777079302e-08, 2.4036074770994186e-08, 2.4208960070628902e-08, 2.4519613310867067e-08, 2.4259310815927547e-08, 2.422628929706742e-08, 2.4711969149030295e-08, 2.4414210382258313e-08, 2.427963030830451e-08, 2.4482896609089674e-08, 2.4279630308309502e-08, 2.4437685145501932e-08, 2.4580186208676333e-08, 2.418166060050863e-08, 2.4509854116440493e-08, 2.3969128448315215e-08, 2.4339747392495752e-08, 3.816512553532835e-08, 3.9062809453147525e-08, 6.142605955076451e-08, 0.9999989510066396, 7.782767195473794e-08, 7.76271640499971e-08, 2.3845836470759228e-08, 2.5430656876090446e-08, 2.405181021107026e-08, 2.3840188353805243e-08, 2.4327186865630826e-08, 2.4153206063161924e-08, 2.4559832660933356e-08, 2.394008041310271e-08, 2.6593680588482086e-08, 2.3298216044558665e-08, 2.4307584239093623e-08, 2.418276829931562e-08, 2.444533279312326e-08, 2.428584828233274e-08
GCA_001509855.1_ASM150985v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000112, 2.4184932815589032e-08, 2.4035556075866294e-08, 2.4208437701307547e-08, 2.4519084272030964e-08, 2.4258787346383834e-08, 2.4225766453138638e-08, 2.47114357846517e-08, 2.4413683703006017e-08, 2.427910668381832e-08, 2.4482368369938617e-08, 2.4279106683823273e-08, 2.4437157682454058e-08, 2.457965552979892e-08, 2.4181138587701182e-08, 2.4509325442329634e-08, 2.396861131374852e-08, 2.4339221692387755e-08, 3.816407882307965e-08, 3.906173370326554e-08, 6.142385562148966e-08, 0.9999989510351298, 7.782297774386349e-08, 7.762398246135628e-08, 2.3845321632557478e-08, 2.5430107800188135e-08, 2.405129098723163e-08, 2.3839674048439113e-08, 2.4326662186079786e-08, 2.4152685094132383e-08, 2.4559302684519057e-08, 2.393956363421629e-08, 2.659310785183186e-08, 2.329771355658062e-08, 2.4307059913708502e-08, 2.4182246690827664e-08, 2.4444805584782784e-08, 2.4285324128194502e-08
GCA_001509865.1_ASM150986v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000113, 2.4106389727949785e-08, 2.3957501504263845e-08, 2.4129826243468287e-08, 2.4439466740443192e-08, 2.4180011276926582e-08, 2.4147090657598548e-08, 2.4631179642852973e-08, 2.4334415236210104e-08, 2.420028728928061e-08, 2.4402870648526516e-08, 2.4200287289285588e-08, 2.4357790830141464e-08, 2.449981466358019e-08, 2.4102597166581776e-08, 2.4429751925242005e-08, 2.3890783401901717e-08, 2.4260151731204737e-08, 3.802346866869465e-08, 3.8917521287513066e-08, 6.11641801068202e-08, 0.9999989547336557, 7.747111448318569e-08, 7.727302228347202e-08, 2.3767864971174163e-08, 2.5347503079313505e-08, 2.397317381973466e-08, 2.3762270033479667e-08, 2.4247686060932972e-08, 2.4074270434406853e-08, 2.447954895709757e-08, 2.3861808345158723e-08, 2.6506839831909547e-08, 2.322207778707302e-08, 2.4228141923203188e-08, 2.4103735912919045e-08, 2.4365447459834242e-08, 2.4206452918047574e-08
GCA_000255755.1_ASM25575v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GCA_000255895.1_ASM25589v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000114, 2.4185454777079302e-08, 2.4036074770994186e-08, 2.4208960070628902e-08, 2.4519613310867067e-08, 2.4259310815927547e-08, 2.422628929706742e-08, 2.4711969149030295e-08, 2.4414210382258313e-08, 2.427963030830451e-08, 2.4482896609089674e-08, 2.4279630308309502e-08, 2.4437685145501932e-08, 2.4580186208676333e-08, 2.418166060050863e-08, 2.4509854116440493e-08, 2.3969128448315215e-08, 2.4339747392495752e-08, 3.816512553532835e-08, 3.9062809453147525e-08, 6.142605955076451e-08, 0.9999989510066396, 7.782767195473794e-08, 7.76271640499971e-08, 2.3845836470759228e-08, 2.5430656876090446e-08, 2.405181021107026e-08, 2.3840188353805243e-08, 2.4327186865630826e-08, 2.4153206063161924e-08, 2.4559832660933356e-08, 2.394008041310271e-08, 2.6593680588482086e-08, 2.3298216044558665e-08, 2.4307584239093623e-08, 2.418276829931562e-08, 2.444533279312326e-08, 2.428584828233274e-08
GCA_000834335.1_ASM83433v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000115, 2.4184932815589032e-08, 2.4035556075866294e-08, 2.4208437701307547e-08, 2.4519084272030964e-08, 2.4258787346383834e-08, 2.4225766453138638e-08, 2.47114357846517e-08, 2.4413683703006017e-08, 2.427910668381832e-08, 2.4482368369938617e-08, 2.4279106683823273e-08, 2.4437157682454058e-08, 2.457965552979892e-08, 2.4181138587701182e-08, 2.4509325442329634e-08, 2.396861131374852e-08, 2.4339221692387755e-08, 3.816407882307965e-08, 3.906173370326554e-08, 6.142385562148966e-08, 0.9999989510351298, 7.782297774386349e-08, 7.762398246135628e-08, 2.3845321632557478e-08, 2.5430107800188135e-08, 2.405129098723163e-08, 2.3839674048439113e-08, 2.4326662186079786e-08, 2.4152685094132383e-08, 2.4559302684519057e-08, 2.393956363421629e-08, 2.659310785183186e-08, 2.329771355658062e-08, 2.4307059913708502e-08, 2.4182246690827664e-08, 2.4444805584782784e-08, 2.4285324128194502e-08
GCA_000705315.1_EDB10_058v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
NODE_0000116, 2.4106389727949785e-08, 2.3957501504263845e-08, 2.4129826243468287e-08, 2.4439466740443192e-08, 2.4180011276926582e-08, 2.4147090657598548e-08, 2.4631179642852973e-08, 2.4334415236210104e-08, 2.420028728928061e-08, 2.4402870648526516e-08, 2.4200287289285588e-08, 2.4357790830141464e-08, 2.449981466358019e-08, 2.4102597166581776e-08, 2.4429751925242005e-08, 2.3890783401901717e-08, 2.4260151731204737e-08, 3.802346866869465e-08, 3.8917521287513066e-08, 6.11641801068202e-08, 0.9999989547336557, 7.747111448318569e-08, 7.727302228347202e-08, 2.3767864971174163e-08, 2.5347503079313505e-08, 2.397317381973466e-08, 2.3762270033479667e-08, 2.4247686060932972e-08, 2.4074270434406853e-08, 2.447954895709757e-08, 2.3861808345158723e-08, 2.6506839831909547e-08, 2.322207778707302e-08, 2.4228141923203188e-08, 2.4103735912919045e-08, 2.4365447459834242e-08, 2.4206452918047574e-08
GCA_000834775.1_ASM83477v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Reference, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
